iteration,coverage,redundancy,affinity,time
0,0.895209,0.519600,1.690326,0.176072
1,0.916987,0.501153,1.653814,0.617303
2,0.935947,0.529080,1.683274,1.050252
3,0.945170,0.529336,1.686636,1.496385
4,0.950807,0.557264,1.725141,1.938997
5,0.955931,0.558288,1.716698,2.380996
6,0.952344,0.547271,1.707560,2.830196
7,0.952088,0.527543,1.682992,3.271447
8,0.962849,0.661286,1.954231,3.740186
9,0.953625,0.590315,1.812198,4.210722
10,0.960543,0.562388,1.745265,4.690495
11,0.966436,0.558801,1.731972,5.160214
12,0.968486,0.555983,1.743915,5.628893
13,0.973098,0.558032,1.757504,6.098823
14,0.969511,0.559570,1.780920,6.574678
15,0.961312,0.563157,1.803038,7.051541
16,0.961824,0.570074,1.822856,7.538885
17,0.965924,0.579042,1.835279,8.024094
18,0.971817,0.598514,1.870551,8.511101
19,0.975660,0.615936,1.896796,8.999692
20,0.979503,0.622854,1.912634,9.563755
21,0.975916,0.629260,1.922814,10.124643
22,0.976172,0.626954,1.923360,10.692639
23,0.974379,0.627978,1.931107,11.259639
24,0.974122,0.627978,1.934771,11.754637
25,0.972585,0.627978,1.940464,12.250710
26,0.969767,0.629772,1.949009,12.748886
27,0.971560,0.621317,1.944620,13.248324
28,0.970279,0.625929,1.950356,13.748034
29,0.973866,0.622854,1.940542,14.256748
30,0.973866,0.631565,1.951066,14.761635
31,0.974122,0.635921,1.962651,15.268206
32,0.973354,0.637971,1.964728,15.776797
33,0.975147,0.635152,1.959538,16.289238
34,0.976428,0.640789,1.954605,16.878438
35,0.976428,0.643351,1.948308,17.470432
36,0.984115,0.736613,2.271804,18.130435
37,0.986164,0.736100,2.235905,18.815766
38,0.988214,0.730720,2.185377,19.497098
39,0.990264,0.730976,2.129625,20.174075
