1.0,0.223046,0.12748,0.0846588,0.123419,0.0656891
0.223046,1.0,0.203645,0.16714,0.206286,0.266568
0.12748,0.203645,1.0,0.118996,0.351548,0.116111
0.0846588,0.16714,0.118996,1.0,0.155039,0.11608
0.123419,0.206286,0.351548,0.155039,1.0,0.272167
0.0656891,0.266568,0.116111,0.11608,0.272167,1.0
