1.0,0.282787,0.199465,0.234899,0.0596728
0.282787,1.0,0.135526,0.0923645,0.285199
0.199465,0.135526,1.0,0.117881,0.331169
0.234899,0.0923645,0.117881,1.0,0.314536
0.0596728,0.285199,0.331169,0.314536,1.0
