x,y,z
319.091,95.118,-221.661
-238.876,-28.274,319.592
-353.136,102.623,-157.364
292.506,-135.35,-236.898
-325.466,165.105,163.744
-248.224,-213.71,229.592
-80.3109,-145.348,363.901
