iteration,coverage,redundancy,affinity,time
0,0.858431,0.300403,1.361564,0.153943
1,0.861308,0.309802,1.372606,0.378189
2,0.873010,0.319777,1.377499,0.602755
3,0.882218,0.327067,1.384431,0.828115
4,0.886438,0.332630,1.389310,1.056920
5,0.889315,0.340303,1.395384,1.281031
6,0.891809,0.342221,1.396860,1.504137
7,0.890274,0.337426,1.396682,1.729229
8,0.933436,0.539804,1.775997,1.986039
9,0.930750,0.534241,1.749382,2.352926
10,0.925763,0.528103,1.725238,2.722114
11,0.921159,0.520238,1.714494,3.088642
12,0.918857,0.509687,1.694154,3.455220
13,0.916363,0.497218,1.668830,3.815515
14,0.914636,0.483982,1.640310,4.180768
15,0.911184,0.473432,1.620842,4.555415
16,0.909649,0.461155,1.599536,4.922966
17,0.906772,0.448494,1.579649,5.280856
18,0.904086,0.437560,1.567155,5.646106
19,0.903894,0.428928,1.553268,6.002787
20,0.903127,0.421830,1.544180,6.367280
21,0.906196,0.415883,1.539373,6.730175
22,0.906004,0.412622,1.537582,7.092376
23,0.904086,0.412814,1.534055,7.449110
24,0.903319,0.409553,1.533659,7.808120
25,0.905812,0.403606,1.524566,8.165402
26,0.901209,0.401113,1.523414,8.520441
27,0.904470,0.394782,1.514528,8.887739
28,0.905621,0.396701,1.517475,9.256359
29,0.901976,0.397276,1.521693,9.620265
30,0.924803,0.619988,1.943165,10.005641
31,0.922693,0.625743,1.954262,10.392687
32,0.924228,0.627470,1.956413,10.777392
33,0.926722,0.628045,1.949493,11.165505
34,0.926530,0.627662,1.949275,11.551382
35,0.925187,0.632649,1.960191,11.938746
36,0.933052,0.641281,1.969367,12.326553
37,0.931709,0.650681,1.989500,12.715406
38,0.932668,0.654901,2.001234,13.123243
39,0.934011,0.657779,2.006983,13.521314
40,0.935162,0.665452,2.023385,13.915771
41,0.933819,0.670631,2.032251,14.316845
42,0.934395,0.680798,2.049476,14.706815
43,0.936697,0.683867,2.053246,15.100317
44,0.934778,0.694993,2.073876,15.492187
45,0.937464,0.691540,2.069368,15.885556
46,0.937080,0.694034,2.076766,16.275785
47,0.938615,0.699789,2.087472,16.667185
48,0.936889,0.705544,2.099099,17.062181
49,0.938040,0.713025,2.109407,17.454783
50,0.938040,0.718204,2.118609,17.847329
51,0.940533,0.715711,2.115847,18.242149
52,0.958949,0.818722,2.535907,18.654432
53,0.962402,0.820641,2.535978,19.109291
54,0.962977,0.815845,2.530478,19.559113
55,0.965663,0.820449,2.541716,20.017849
56,0.965087,0.820449,2.549394,20.480410
57,0.964895,0.819298,2.554473,20.932315
58,0.964512,0.819106,2.556881,21.389679
59,0.965471,0.816037,2.551957,21.851929
60,0.964704,0.816612,2.553390,22.305204
61,0.965663,0.814310,2.550854,22.787853
62,0.966046,0.811433,2.552224,23.273312
63,0.967006,0.812584,2.550883,23.739475
64,0.966622,0.814694,2.557253,24.199898
65,0.968924,0.817955,2.553158,24.662183
66,0.970075,0.817955,2.552501,25.125227
67,0.969499,0.816612,2.551642,25.606185
68,0.970842,0.816996,2.551472,26.064220
69,0.970267,0.816229,2.552392,26.538607
70,0.969499,0.817188,2.555006,27.002276
71,0.968348,0.815653,2.553685,27.467506
72,0.969308,0.816229,2.549575,27.914904
73,0.971034,0.818531,2.549783,28.362048
74,0.970075,0.818147,2.554083,28.819407
75,0.972185,0.817571,2.551697,29.295171
76,0.971034,0.819298,2.551561,29.755360
77,0.969883,0.817955,2.555578,30.223764
78,0.969691,0.816420,2.552918,30.691850
79,0.969691,0.815078,2.548170,31.164314
80,0.981585,0.850566,2.900528,31.657153
