Timestep,CoverageScore
0,0.7375
1,0.7866
2,0.8408
3,0.8648
4,0.8495
5,0.8903
6,0.9115
7,0.9305
8,0.9327
9,0.8711
10,0.8868
11,0.9349
12,0.9602
13,0.9533
14,0.9337
15,0.9305
16,0.9145
17,0.9190
18,0.9481
19,0.9768
20,0.9826
21,0.9808
22,0.9798
23,0.9796
24,0.9814
25,0.9828
26,0.9842
27,0.9877
28,0.9883
29,0.9863
30,0.9893
31,0.9881
32,0.9897
33,0.9887
34,0.9887
35,0.9879
36,0.9879
37,0.9893
38,0.9883
39,0.9889
40,0.9901
