Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,394.369,-62.612,23.5058,-0.553349,-0.472427,0.445435,0.521733
0,1,-230.854,-55.5453,321.903,0.746148,-0.587913,0.193371,-0.245417
0,2,-163.498,118.183,-345.4,0.118886,-0.232629,0.859531,-0.439268
0,0,392.41,-70.9412,31.3343,-0.563509,-0.470771,0.43523,0.520967
0,1,-228.667,-64.3703,321.82,0.75722,-0.573491,0.188739,-0.249205
0,2,-155.526,110.348,-351.618,0.112876,-0.218488,0.861158,-0.444893
1,0,390.846,-75.2025,39.7969,-0.571672,-0.472163,0.427306,0.517362
1,1,-225.963,-73.2144,321.839,0.768251,-0.55865,0.18383,-0.252801
1,2,-147.552,102.628,-357.346,0.106942,-0.204649,0.862334,-0.450624
2,0,390.119,-74.3615,47.7261,-0.576389,-0.4769,0.42302,0.511269
2,1,-222.931,-80.0719,322.32,0.77721,-0.546667,0.179272,-0.254875
2,2,-141.137,96.9831,-361.49,0.102166,-0.194165,0.863405,-0.454306
