Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,86.5345,312.193,-234.621,-0.0612827,-0.45052,0.882533,0.120048
0,0,157.84,351.157,-108.513,-0.126547,-0.590207,0.779554,0.167145
1,0,172.868,360.683,-4.9252,-0.155735,-0.685266,0.693757,0.157665
2,0,144.073,369.099,54.8518,0.139498,0.741016,-0.645499,-0.121516
3,0,83.3304,379.649,94.4618,0.0847686,0.781595,-0.614396,-0.0666349
4,0,28.6383,374.494,137.601,0.0312757,0.81916,-0.572295,-0.0218504
5,0,19.1912,351.051,190.775,0.0234629,0.859021,-0.511211,-0.013963
6,0,49.3809,307.142,251.446,0.0718493,0.899525,-0.429553,-0.0343104
7,0,81.6989,245.635,304.94,0.15006,0.926638,-0.340277,-0.0551044
8,0,76.0384,180.351,348.843,0.191738,0.94831,-0.247859,-0.0501144
9,0,43.3689,114.878,380.686,0.177331,0.971808,-0.152853,-0.0278919
10,0,17.6504,52.5074,396.146,0.161043,0.984504,-0.0685003,-0.0112051
11,0,21.2834,-2.81656,399.423,0.75179,0.658856,-0.0176939,-0.0201897
12,0,45.0627,-43.6085,395.054,0.91786,0.389038,-0.0306846,-0.0723945
13,0,57.3753,-59.2849,391.399,0.921984,0.373088,-0.0388939,-0.0961156
14,0,55.2734,-52.5381,392.663,0.914728,0.392557,-0.0377663,-0.0880022
15,0,45.0456,-34.2652,395.976,0.893686,0.443052,-0.0315026,-0.0635444
16,0,34.9581,-13.4835,398.241,0.823673,0.565123,-0.0265261,-0.038662
17,0,32.7372,-0.594249,398.658,0.712896,0.700073,-0.0287009,-0.0292266
18,0,49.0277,0.901252,396.983,0.699256,0.712228,-0.0438213,-0.0430231
19,0,70.2371,6.87385,393.725,0.669148,0.737832,-0.0656031,-0.0594962
20,0,72.329,8.9105,393.305,0.659691,0.745948,-0.0685254,-0.0606015
21,0,56.2505,9.662,395.907,0.64283,0.762662,-0.0546903,-0.0460972
22,0,41.6568,7.55986,397.753,0.639973,0.766568,-0.0406822,-0.0339637
23,0,33.9145,1.34206,398.557,0.692361,0.720301,-0.0306149,-0.0294274
24,0,36.4889,-8.46036,398.242,0.782041,0.621462,-0.0291616,-0.0366966
25,0,44.5401,-14.9504,397.231,0.810448,0.58285,-0.0343484,-0.0477612
26,0,50.0608,-15.3981,396.556,0.802629,0.59286,-0.0389819,-0.0527747
27,0,48.7604,-12.1532,396.831,0.786424,0.614472,-0.0387517,-0.0495958
28,0,44.7884,-7.45705,397.415,0.761732,0.645393,-0.0367488,-0.0433731
29,0,45.9331,-4.19466,397.332,0.737328,0.673062,-0.0389354,-0.0426531
30,0,59.2502,2.36158,395.58,0.690966,0.719055,-0.0535936,-0.0515
30,1,-39.4494,-1.97483,-398.045,-0.0358182,0.03407,-0.688361,0.723682
31,0,70.6108,19.1213,393.254,0.605139,0.790806,-0.0729282,-0.055806
31,1,-65.7452,-27.8062,-393.579,-0.0746754,0.0494965,-0.550258,0.830174
32,0,45.9163,4.91549,397.325,0.667296,0.742545,-0.0430059,-0.0386477
32,1,-44.2998,-11.596,-397.37,-0.0453856,0.0350345,-0.610047,0.790288
33,0,21.9964,-8.36812,399.307,0.82292,0.567394,-0.0167061,-0.0242297
33,1,-12.7067,1.6317,-399.795,-0.0105792,0.0120245,-0.750692,0.660458
34,0,1.8505,-13.9194,399.753,0.997663,0.0660262,-0.00115927,-0.0175167
34,1,8.70167,-6.15143,-399.858,-0.0118303,-0.00612471,0.459714,0.887967
35,0,-7.68997,-10.339,399.792,0.949189,-0.314293,0.00506351,-0.0152922
35,1,23.1733,-2.79841,-399.318,-0.0218423,-0.0193633,0.663084,0.747976
36,0,-5.66901,-1.81729,399.956,0.807834,-0.589363,0.00438596,-0.0060118
36,1,17.9606,-3.64736,-399.58,-0.0177426,-0.0145017,0.632679,0.774075
37,0,6.18728,5.43114,399.915,0.412476,0.910911,-0.00937522,-0.00424526
37,1,0.365813,-13.6818,-399.766,-0.0171093,-0.000228687,0.0133631,0.999764
38,0,18.7266,9.11857,399.457,0.530014,0.847589,-0.0220827,-0.0138087
38,1,-13.668,-13.7057,-399.531,-0.0223664,0.00924643,-0.381935,0.923872
39,0,24.5652,7.47262,399.175,0.59508,0.803024,-0.0258003,-0.0191193
39,1,-8.45996,-14.4681,-399.649,-0.0202256,0.00547927,-0.261425,0.964996
40,0,24.6122,2.78,399.232,0.665924,0.745376,-0.0230997,-0.0206374
40,1,-12.5352,-14.2156,-399.551,-0.0221676,0.00837769,-0.353422,0.935164
41,0,21.6966,-2.0154,399.406,0.73881,0.673363,-0.0183544,-0.0201383
41,1,-9.48119,-14.4593,-399.626,-0.0207144,0.00618576,-0.286068,0.957965
42,0,18.7874,-6.60701,399.504,0.81576,0.577854,-0.0143941,-0.0203202
42,1,-1.71452,-10.427,-399.86,-0.013166,0.00107524,-0.0813894,0.996595
43,0,16.9849,-10.5313,399.5,0.873501,0.48618,-0.0121529,-0.0218346
43,1,-2.52199,-9.55464,-399.878,-0.0122506,0.00158958,-0.128667,0.991611
44,0,16.0914,-7.75847,399.601,0.846637,0.531701,-0.0118789,-0.0189149
44,1,-1.46246,-10.6217,-399.856,-0.0133723,0.000916264,-0.0683533,0.997571
