x,y,z,qx,qy,qz,qw
324.605,-58.274,226.354,0.678707,0.567714,-0.298918,-0.35736
237.114,-32.9016,-320.46,-0.237793,-0.207075,0.623217,0.715664
-156.038,-350.597,112.845,-0.783175,0.166413,-0.124524,0.586035
34.699,323.494,232.697,0.0474908,0.88804,-0.456654,-0.024421
-296.247,150.391,-222.756,0.246236,-0.401151,0.751937,-0.461557
