iteration,coverage,redundancy,affinity,time
0,0.864875,0.165547,1.197454,0.161839
1,0.861889,0.151362,1.181464,0.420861
2,0.860769,0.135312,1.161752,0.677569
3,0.855356,0.127660,1.153175,0.932745
4,0.849197,0.122807,1.145934,1.187629
5,0.838746,0.110116,1.132399,1.442870
6,0.833333,0.107130,1.129227,1.697383
7,0.823815,0.104517,1.127549,1.951690
8,0.896043,0.301045,1.368673,2.220177
9,0.893430,0.296753,1.369543,2.497588
10,0.888205,0.302725,1.381593,2.769390
11,0.886152,0.304405,1.394482,3.039988
12,0.882232,0.301232,1.401523,3.311587
13,0.884472,0.295446,1.390167,3.583856
14,0.883352,0.295819,1.397211,3.856405
15,0.884099,0.296006,1.399831,4.127649
16,0.884472,0.299552,1.412956,4.398462
17,0.890258,0.303471,1.414046,4.669167
18,0.891191,0.308697,1.430157,4.940591
19,0.891377,0.316723,1.442211,5.210734
20,0.892870,0.318962,1.446697,5.483556
21,0.894923,0.321202,1.451721,5.757741
22,0.896790,0.322695,1.455983,6.037008
23,0.904069,0.328294,1.462841,6.332284
24,0.910788,0.332773,1.468852,6.729098
25,0.917880,0.332587,1.467670,7.133475
26,0.923292,0.340052,1.476855,7.538806
27,0.926092,0.341172,1.479645,7.936041
28,0.929265,0.346771,1.483230,8.326097
29,0.929265,0.348824,1.491062,8.721825
30,0.945875,0.471818,1.757695,9.129270
31,0.953154,0.488242,1.768161,9.542659
32,0.960620,0.504479,1.777929,9.966531
33,0.968832,0.514184,1.775380,10.389855
34,0.969951,0.524076,1.788532,10.807001
35,0.976110,0.532102,1.793308,11.222029
36,0.977230,0.536208,1.805577,11.741864
37,0.978723,0.536954,1.804920,12.264828
38,0.978910,0.543486,1.813155,12.779666
39,0.980030,0.548899,1.821177,13.296411
