x,y,z
335.859,-141.186,165.123
-26.8249,-293.703,270.22
59.0496,234.818,-318.392
-58.1107,-309.027,-247.236
-43.7598,200.143,343.552
21.0873,-211.554,-338.822
-356.851,97.385,-152.228
-353.951,-172.471,70.5128
