x,y,z,qx,qy,qz,qw
335.859,-141.186,165.123,0.700054,0.46511,-0.299851,-0.451316
-26.8249,-293.703,270.22,0.914351,-0.0416687,0.018336,-0.402354
59.0496,234.818,-318.392,-0.0392432,-0.316969,0.940443,0.116434
-58.1107,-309.027,-247.236,-0.435099,0.0405535,-0.0834734,0.895587
-43.7598,200.143,343.552,-0.103561,0.958496,-0.264095,0.0285342
21.0873,-211.554,-338.822,-0.276196,-0.0137313,0.0477182,0.959818
-356.851,97.385,-152.228,-0.337768,0.442297,-0.66031,0.504258
-353.951,-172.471,70.5128,-0.650296,0.406518,-0.340183,0.544182
