iteration,coverage,redundancy,affinity,time
0,0.912121,0.172575,1.198278,0.173891
1,0.919550,0.159839,1.180517,0.494517
2,0.921036,0.142433,1.161327,0.812609
3,0.924644,0.142645,1.160009,1.137352
4,0.930163,0.143494,1.157919,1.461931
5,0.928253,0.143069,1.159616,1.783349
6,0.928041,0.146253,1.163312,2.106167
7,0.927616,0.147103,1.163387,2.427026
8,0.940140,0.226491,1.289456,2.759968
9,0.938017,0.226279,1.286490,3.111662
10,0.939716,0.226279,1.286876,3.449887
11,0.934621,0.229251,1.291619,3.789689
12,0.936107,0.223944,1.281859,4.130389
13,0.941626,0.227553,1.284491,4.474839
14,0.946720,0.240289,1.293498,4.820200
15,0.949692,0.249841,1.306214,5.177905
16,0.949692,0.250478,1.306661,5.527433
17,0.949268,0.246232,1.300313,5.870277
18,0.948631,0.241562,1.294697,6.212974
19,0.946084,0.234345,1.286516,6.554299
20,0.946296,0.231373,1.284881,6.893734
21,0.947994,0.229251,1.282356,7.242219
22,0.947145,0.233496,1.285970,7.588342
23,0.948843,0.241562,1.295078,7.926680
24,0.949904,0.243897,1.295866,8.268124
25,0.948631,0.248355,1.304542,8.606811
26,0.947145,0.258968,1.314433,8.945637
27,0.949268,0.271492,1.329830,9.287756
28,0.952027,0.280620,1.337570,9.640647
29,0.953513,0.288474,1.345280,9.987779
30,0.973891,0.479941,1.678073,10.346140
31,0.978136,0.479091,1.683377,10.709974
32,0.981533,0.476757,1.678849,11.160518
