x,y,z,qx,qy,qz,qw
41.7916,274.205,288.21,0.0700738,0.924852,-0.372746,-0.0282421
-163.163,-335.153,145.087,-0.804356,0.185391,-0.12678,0.550062
255.471,-52.5347,303.274,0.726692,0.592462,-0.219721,-0.269501
311.166,-79.5259,-238.435,-0.354939,-0.275635,0.547922,0.705568
-285.98,199.174,-196.329,0.233547,-0.447264,0.765318,-0.399625
