Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,57.5193,-194.987,-344.487,-0.260717,-0.0376524,0.137887,0.954775
0,1,350.659,135.484,136.682,0.463182,0.675511,-0.473166,-0.324439
0,2,-247.436,308.308,-61.004,0.215951,-0.614093,0.716126,-0.251831
0,3,-160.742,-248.805,268.809,0.87699,-0.258651,0.114555,-0.388415
0,0,99.7338,-132.946,-363.839,-0.201693,-0.067244,0.309053,0.926976
0,1,348.588,83.4219,177.558,0.52627,0.667074,-0.413985,-0.326602
0,2,-207.54,327.517,-98.2833,0.171137,-0.589795,0.757948,-0.219929
0,3,-104.131,-255.012,290.044,0.911345,-0.178899,0.0714131,-0.363792
1,0,141.726,-89.66,-363.146,-0.188012,-0.103534,0.471134,0.855549
1,1,337.374,103.104,188.543,0.510228,0.689453,-0.413264,-0.305835
1,2,-242.423,305.555,-88.6966,0.205291,-0.589054,0.738045,-0.257216
1,3,-109.036,-270.406,273.846,0.900971,-0.174811,0.0756375,-0.389835
2,0,190.552,-78.9753,-342.714,-0.222513,-0.148646,0.535227,0.801202
2,1,316.429,141.876,199.359,0.470469,0.726538,-0.420363,-0.272206
2,2,-286.713,267.789,-78.0054,0.252745,-0.581905,0.708996,-0.307946
2,3,-131.126,-298.503,231.737,0.869673,-0.182594,0.0942348,-0.44883
3,0,234.898,-69.2949,-316.261,-0.259124,-0.193722,0.566568,0.757844
3,1,280.344,167.714,230.824,0.438012,0.772448,-0.400023,-0.226831
3,2,-312.372,231.175,-94.7711,0.278002,-0.55159,0.702272,-0.353946
3,3,-140.257,-322.436,190.69,-0.841262,0.175048,-0.104201,0.500779
4,0,250.059,-50.3999,-308.108,-0.26226,-0.214675,0.595924,0.728017
4,1,241.246,168.11,271.181,0.423861,0.811984,-0.355727,-0.185692
4,2,-315.823,212.514,-122.856,0.276612,-0.519534,0.713596,-0.379935
4,3,-131.684,-337.726,169.117,-0.828912,0.155886,-0.0992894,0.527964
5,0,255.79,-35.6999,-305.446,-0.259355,-0.225672,0.616408,0.708413
5,1,204.284,145.235,311.728,0.432527,0.838201,-0.29519,-0.152323
