x,y,z
7.71758,331.913,223.101
-88.3163,-343.598,184.772
66.3513,392.032,-43.6878
185.161,-319.753,153.21
-126.215,-340.931,-166.84
-82.3498,350.355,174.557
-217.79,23.7808,-334.667
-51.1501,-381.255,-109.674
253.702,124.44,-283.108
-135.63,341.127,-158.861
5.33554,-353.099,187.863
-164.443,361.73,45.9345
