iteration,coverage,redundancy,affinity,time
0,0.866175,0.140276,1.167695,0.129581
1,0.873548,0.143226,1.170289,0.353931
2,0.880369,0.143963,1.169598,0.579035
3,0.885530,0.145806,1.169442,0.806433
4,0.889954,0.143041,1.165700,1.033976
5,0.893456,0.146728,1.168558,1.266112
6,0.896221,0.149124,1.170300,1.494949
7,0.899355,0.152074,1.173806,1.727783
8,0.921843,0.387834,1.528694,1.991045
9,0.923502,0.392442,1.523353,2.360058
10,0.924240,0.386728,1.510172,2.739483
11,0.926267,0.383594,1.504876,3.117422
12,0.925161,0.377327,1.496712,3.487652
13,0.924977,0.375853,1.495018,3.858152
14,0.924977,0.375115,1.495217,4.227764
15,0.925346,0.370507,1.488845,4.600191
16,0.925530,0.368295,1.486158,4.969490
17,0.925161,0.369217,1.486750,5.336656
18,0.925346,0.371982,1.491235,5.705641
19,0.924977,0.373641,1.494819,6.074851
20,0.925714,0.374931,1.493031,6.443643
21,0.925161,0.374747,1.494122,6.814312
22,0.924424,0.374194,1.492124,7.182623
23,0.924608,0.374378,1.487041,7.552540
24,0.926267,0.378986,1.488756,7.920049
25,0.924424,0.383410,1.495314,8.296127
26,0.924793,0.385806,1.498704,8.665174
27,0.923871,0.388756,1.500998,9.035421
28,0.922581,0.388203,1.499500,9.405665
29,0.922949,0.392074,1.504494,9.789164
30,0.936221,0.513180,1.799173,10.177042
31,0.936774,0.538802,1.826053,10.569198
32,0.937143,0.555576,1.848938,10.964237
33,0.935668,0.562396,1.864854,11.358249
34,0.935484,0.570507,1.878227,11.753970
35,0.937696,0.580829,1.891488,12.149021
36,0.936590,0.579908,1.899429,12.544444
37,0.935300,0.585991,1.906977,12.940788
38,0.936959,0.586544,1.909109,13.336381
39,0.936406,0.592627,1.916535,13.732696
40,0.936221,0.595392,1.920063,14.130855
41,0.936406,0.598525,1.926378,14.525738
42,0.938065,0.599816,1.927098,14.922812
43,0.937880,0.601106,1.930818,15.325037
44,0.938433,0.600553,1.930662,15.738398
45,0.937696,0.600553,1.931983,16.138456
46,0.936774,0.600184,1.928571,16.536456
47,0.937512,0.599816,1.927841,16.933646
48,0.938618,0.600000,1.926748,17.328448
49,0.938618,0.599263,1.926748,17.724465
50,0.938249,0.599816,1.926719,18.121562
51,0.938065,0.600184,1.927098,18.515843
52,0.948018,0.657327,2.296908,18.929805
53,0.947097,0.659355,2.294667,19.374807
