x,y,z,qx,qy,qz,qw
-110.46909200186893,321.13582084791227,211.34891596745942,-0.14415265497045282,0.8622100422891709,-0.47895879902676763,0.08007698717804096
81.19384395931706,270.7141795683818,-283.0572251042676,-0.05550668423707238,-0.3782822710948419,0.9142349821840069,0.13414890506949037
-61.58614262016831,356.09190135237804,171.48091680538846,-0.0722837848754057,0.8420963130490607,-0.5325030946283739,0.0457089510322588
8.994995296661035,-375.8957472040862,136.46053383119516,-0.8188282555680109,-0.009795671107287626,0.006865752399461744,0.5739139257371225
-29.563286134389717,322.7002315562033,-234.50068798728287,0.020768967750708654,-0.4543597583352496,0.8896471917032619,-0.040666131837230765
114.63795705047417,-274.7095446562111,267.19432044501025,0.8954489574809479,0.17934342782088863,-0.08001430182922603,-0.39950570827776516
-15.851534341105456,-198.35979637217088,346.99008637455864,0.9655330010584283,-0.03851794173243714,0.010260870371422329,-0.257210238075825
-123.33823747353463,-293.82816609923213,-241.76990710939197,-0.4359814654652936,0.08779395129503541,-0.17681118241733065,0.8780376926185602
199.5074375632409,-186.45888391038508,-292.2838807868868,-0.3365875530007065,-0.14612997016829954,0.3704597729933403,0.8532962015486365
-214.53898219826823,264.11679672007665,210.27444639721875,-0.2921716411300698,0.8230909974698334,-0.4589318229356299,0.16290648820859202
-157.82185588118517,-329.3527082142444,163.15347191574327,-0.818157259948941,0.1859046472994151,-0.1205619808738194,0.530587380996855
-145.11918989400448,-180.1389710500533,-326.3286255196376,-0.28618407396826867,0.10093509750021264,-0.3169271176627715,0.8985922234192297
124.56163937177224,213.98589326185945,-314.1567052952088,-0.08534468127212565,-0.3162600255478841,0.9121953875382802,0.2461614441233593
204.3682846055917,204.9644195693583,-276.08547762959927,-0.15034587024191157,-0.36371592247824847,0.8495755664786312,0.3511811553593272
