x,y,z,qx,qy,qz,qw
138.57510453830608,-349.0749657333602,-137.63578277632197,-0.5624814188994793,-0.10756358548517286,0.15397742472257428,0.805192946532821
-42.96012259620131,-391.23387809069465,-71.34760332789634,-0.6399908036361425,0.03503237219050459,-0.041953847571052034,0.7664361544407045
39.15287741144768,-356.5943639527684,176.93928842268102,-0.8479505128422492,-0.04641161814586742,0.028858462860210862,0.5272504894193979
-368.1440502796236,-112.57829330221244,108.60978832902208,0.6409677945248047,-0.47425997279265025,0.35897284292629245,-0.48515591579422984
-289.40021495243406,-84.47827860128726,-262.8895890484221,-0.3312199189291656,0.2483573614653475,-0.5460877320725178,0.7282857785172121
78.28926041152347,361.8642267441143,-151.41028071799113,-0.05927327338781863,-0.5542777536257467,0.8255118194173842,0.0882784622639585
195.33130275281204,344.8253175802535,-54.23267023267987,-0.1675484954485485,-0.6357174402846582,0.728637185870744,0.19203824920367493
-104.29827600998325,-181.33629882322882,-340.93843483895745,-0.2625104277073608,0.0701087141245773,-0.24831936420791442,0.9297905876637351
381.4418273185069,-66.11703906773047,100.65122710049086,0.6052666674222243,0.509378341886665,-0.39387786393292656,-0.4680237113950761
-225.9137442466734,309.7746812435819,114.02906217664814,-0.24838594608952708,0.7621290897912378,-0.568454424966857,0.1852653205939787
