iteration,coverage,redundancy,affinity,time
0,0.919091,0.252017,1.275266,0.113486
1,0.930335,0.245417,1.265633,0.388370
2,0.935224,0.243706,1.262938,0.660425
3,0.939379,0.236861,1.255530,0.932569
4,0.937912,0.229039,1.248371,1.204209
5,0.933268,0.226839,1.245678,1.474880
6,0.931802,0.221462,1.240294,1.744637
7,0.931802,0.215840,1.234260,2.014615
8,0.947446,0.339281,1.415893,2.299022
9,0.945735,0.340748,1.410959,2.592016
10,0.950868,0.335615,1.401799,2.883274
11,0.951601,0.332681,1.398664,3.174591
12,0.956979,0.335859,1.395147,3.468286
13,0.960156,0.337326,1.391802,3.758852
14,0.960890,0.345637,1.399135,4.054283
15,0.964312,0.349792,1.398733,4.343907
16,0.963334,0.347348,1.395077,4.635854
17,0.967490,0.349792,1.396160,4.925998
18,0.967734,0.349303,1.394291,5.221525
19,0.967734,0.347103,1.392271,5.515305
20,0.969690,0.343681,1.386438,5.809081
21,0.972378,0.339037,1.379588,6.106930
22,0.972623,0.342948,1.385524,6.399673
23,0.970912,0.347103,1.389476,6.692106
24,0.972623,0.342703,1.384016,6.983575
25,0.971645,0.345637,1.388931,7.280609
26,0.971401,0.353214,1.397081,7.574961
27,0.975801,0.359081,1.401553,7.873156
28,0.976534,0.366414,1.409762,8.250758
29,0.975312,0.366659,1.410526,8.625285
30,0.975067,0.377658,1.421660,8.996296
31,0.976289,0.377903,1.421132,9.373789
32,0.975556,0.377903,1.421949,9.744207
33,0.975801,0.389391,1.433367,10.120793
34,0.975801,0.398436,1.443637,10.494556
35,0.976045,0.406502,1.451791,10.866540
36,0.982889,0.566121,1.777916,11.254477
