iteration,coverage,redundancy,affinity,time
0,0.874951,0.124458,1.144047,0.186477
1,0.879480,0.125246,1.144648,0.465735
2,0.886963,0.129776,1.148091,0.745717
3,0.883616,0.136274,1.156898,1.027966
4,0.893265,0.145136,1.165785,1.309051
5,0.901930,0.155573,1.176201,1.601709
6,0.910989,0.168176,1.189364,1.990756
7,0.919063,0.182749,1.205485,2.379875
8,0.972824,0.468688,1.640688,2.819608
9,0.971839,0.472627,1.672138,3.275091
10,0.966128,0.474202,1.687525,3.731156
11,0.960024,0.471052,1.694154,4.187968
12,0.951950,0.466325,1.697145,4.639078
13,0.948208,0.463568,1.696573,5.087375
14,0.944269,0.466522,1.703650,5.532624
15,0.944072,0.462781,1.697747,5.980387
16,0.943285,0.463371,1.693737,6.425701
17,0.941315,0.462584,1.690167,6.871537
18,0.942891,0.463174,1.681704,7.312193
19,0.942497,0.464356,1.676348,7.753463
20,0.942497,0.462387,1.667363,8.199582
21,0.942497,0.459433,1.656498,8.639503
22,0.942300,0.453328,1.640334,9.078747
23,0.943679,0.447617,1.622913,9.518361
24,0.939740,0.436589,1.606454,9.958823
25,0.935998,0.427531,1.587839,10.398794
26,0.932454,0.423395,1.579514,10.833887
27,0.929697,0.413942,1.562593,11.272852
28,0.922607,0.407444,1.553255,11.708681
29,0.914139,0.399370,1.546963,12.144648
30,0.961599,0.557897,1.808519,12.624135
31,0.966719,0.553761,1.797515,13.118043
32,0.968492,0.566955,1.810695,13.607774
33,0.974990,0.581922,1.826904,14.096115
34,0.977747,0.591571,1.832628,14.586937
35,0.977944,0.589799,1.827628,15.181638
36,0.978535,0.590390,1.825518,15.776299
37,0.978338,0.596298,1.830113,16.376946
38,0.978535,0.596889,1.826122,16.963777
39,0.979323,0.592162,1.825860,17.550718
40,0.979126,0.585861,1.808729,18.135021
41,0.979716,0.583301,1.808643,18.717088
42,0.979519,0.577983,1.803981,19.299818
43,0.976566,0.570894,1.794515,19.883554
44,0.974596,0.554549,1.778945,20.461772
45,0.974202,0.556321,1.780473,20.948151
46,0.973415,0.551201,1.777868,21.436877
47,0.974793,0.548247,1.774343,21.923249
48,0.974006,0.549429,1.775374,22.408406
49,0.974793,0.543324,1.768687,22.893676
50,0.975581,0.543127,1.768268,23.379639
51,0.974006,0.544309,1.769915,23.959169
52,0.974202,0.543324,1.769153,24.445968
53,0.973612,0.544506,1.774070,24.931273
54,0.973415,0.542930,1.773012,25.416358
55,0.975187,0.545687,1.774435,25.905663
56,0.975975,0.545687,1.773406,26.486662
57,0.974793,0.544112,1.771515,27.068850
58,0.983064,0.632139,2.095152,27.602622
