iteration,coverage,redundancy,affinity,time
0,0.945805,0.372742,1.441638,0.163255
1,0.934364,0.382577,1.457573,0.608971
2,0.941590,0.400442,1.473673,0.981717
3,0.939582,0.410879,1.487716,1.362381
4,0.936170,0.415295,1.501072,1.733439
5,0.944801,0.434765,1.519864,2.119963
6,0.954637,0.458450,1.534483,2.722399
7,0.954035,0.467884,1.549127,3.687598
8,0.951224,0.472300,1.556658,4.095235
9,0.949418,0.483942,1.572093,4.733605
10,0.947611,0.488358,1.579326,5.113717
11,0.944400,0.478723,1.567269,8.019097
12,0.946006,0.469490,1.553151,8.411299
13,0.946006,0.468286,1.551666,8.794569
14,0.943597,0.464874,1.547756,9.178476
15,0.945403,0.478523,1.565393,9.566139
16,0.955841,0.482939,1.563209,9.960601
17,0.960056,0.486351,1.566590,10.357367
18,0.963870,0.482738,1.564348,10.745596
19,0.961662,0.477318,1.558547,11.138090
20,0.966680,0.484745,1.561669,11.528867
21,0.968687,0.492172,1.568380,11.925586
22,0.970293,0.500803,1.576541,12.323670
23,0.971899,0.506423,1.578067,12.724968
24,0.971899,0.510237,1.583024,13.123215
25,0.970293,0.509835,1.582747,13.525102
26,0.970092,0.514853,1.586178,14.018593
27,0.972100,0.515656,1.581871,14.592345
28,0.972702,0.511240,1.578002,15.104204
29,0.973906,0.505219,1.568013,15.875321
30,0.974508,0.506222,1.566220,16.331159
31,0.976716,0.512846,1.570900,16.747922
32,0.974508,0.513047,1.573841,17.179830
33,0.976114,0.519671,1.577627,17.591701
34,0.976716,0.520273,1.578915,18.002300
35,0.975512,0.522682,1.579630,18.420479
36,0.976315,0.522481,1.578742,18.832895
37,0.976315,0.521678,1.577508,19.250620
38,0.976515,0.515656,1.569990,19.737298
39,0.977118,0.510839,1.565530,20.158340
40,0.976515,0.511843,1.566495,20.580428
41,0.974709,0.506222,1.561779,20.998339
42,0.973505,0.506825,1.562474,21.417971
43,0.974709,0.504014,1.557249,21.845533
44,0.976716,0.509434,1.559597,22.271157
45,0.976917,0.512646,1.564208,22.693548
46,0.974508,0.510237,1.561895,23.126740
47,0.973705,0.507427,1.559472,23.555176
48,0.973906,0.502409,1.552350,23.981447
49,0.974910,0.498996,1.548075,24.410156
50,0.975110,0.492573,1.544051,24.848510
51,0.973505,0.496788,1.548660,25.510200
52,0.980731,0.708149,1.956201,25.965716
53,0.980530,0.699318,1.903787,27.405823
54,0.977720,0.687876,1.859372,27.885926
55,0.979125,0.686271,1.837228,28.354254
56,0.980329,0.678442,1.820025,29.041184
57,0.980128,0.685267,1.824903,30.090255
58,0.980931,0.677840,1.810722,30.582883
59,0.978924,0.677640,1.810539,31.086456
60,0.980128,0.685066,1.816301,31.569277
61,0.979727,0.684063,1.813768,32.057940
62,0.980128,0.679847,1.810362,32.559879
63,0.981534,0.673023,1.796933,33.037343
64,0.979727,0.675632,1.801680,33.514595
65,0.978723,0.678242,1.803117,33.996500
66,0.979125,0.677238,1.803403,34.476144
67,0.978121,0.676837,1.805048,34.958697
68,0.978322,0.674428,1.800780,35.438468
69,0.980128,0.669410,1.796641,35.923067
70,0.980128,0.667403,1.793160,36.406263
71,0.979727,0.666600,1.793895,36.894901
72,0.981734,0.669209,1.794112,37.382022
73,0.980530,0.670614,1.795906,37.874550
74,0.981132,0.674428,1.799304,38.365609
75,0.979125,0.673023,1.803403,38.858556
76,0.980329,0.674629,1.802211,39.352370
77,0.985548,0.770173,2.115682,39.869593
78,0.985347,0.776796,2.102057,40.404124
79,0.988157,0.786431,2.097502,40.949529
80,0.989763,0.805098,2.109917,41.518588
81,0.990566,0.804697,2.110233,42.075199
