Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-80.4591,-358.158,158.9,-0.830741,0.0921633,-0.0605327,0.545629
0,1,168.315,-48.4478,-359.615,-0.179506,-0.135125,0.586034,0.778513
0,2,251.597,198.563,239.315,0.389911,0.804433,-0.403293,-0.195477
0,3,-339.453,208.043,-38.5994,0.328398,-0.586435,0.64604,-0.361776
0,0,-78.5009,-339.171,196.979,-0.858262,0.0980264,-0.0571656,0.500509
0,1,109.373,2.82561,-384.746,-0.0963712,-0.0988931,0.709319,0.69123
0,2,201.546,223.842,263.2,0.32629,0.85002,-0.386056,-0.148192
0,3,-321.004,218.793,-95.322,0.288402,-0.545593,0.695652,-0.367723
1,0,-36.6183,-359.386,171.758,-0.844308,0.0429028,-0.0271068,0.533449
1,1,109.722,31.6828,-383.35,-0.0867138,-0.115296,0.790834,0.594786
1,2,239.405,194.593,254.596,0.38868,0.816806,-0.384965,-0.183187
1,3,-314.217,191.187,-157.21,0.269941,-0.480229,0.727515,-0.408943
2,0,-12.5131,-351.412,190.664,-0.859126,0.015291,-0.00910304,0.511455
2,1,135.689,30.0733,-375.079,-0.110478,-0.137645,0.767623,0.616119
2,2,252.785,153.965,269.062,0.447931,0.797299,-0.352712,-0.198158
2,3,-335.295,140.566,-166.789,0.299004,-0.449568,0.700859,-0.466135
3,0,-22.2338,-332.112,221.827,0.881145,-0.0294619,0.0157705,-0.471665
3,1,162.123,26.6075,-364.703,-0.135971,-0.160105,0.745213,0.632879
3,2,238.583,149.62,284.064,0.447652,0.809127,-0.333102,-0.18429
3,3,-349.658,118.013,-154.312,0.323187,-0.450177,0.676191,-0.485445
4,0,-45.6519,-325.338,228.192,0.883985,-0.0617189,0.0322771,-0.462297
4,1,172.216,35.2622,-359.302,-0.142596,-0.174752,0.754823,0.61593
4,2,226.755,174.218,279.697,0.407424,0.826817,-0.347848,-0.171406
4,3,-343.73,130.806,-157.289,0.312637,-0.453483,0.687158,-0.473735
5,0,-70.4965,-330.364,214.219,0.871391,-0.0919382,0.0505632,-0.479238
5,1,173.317,46.297,-357.516,-0.140357,-0.18277,0.771772,0.592674
5,2,216.736,205.919,265.75,0.359854,0.838268,-0.37643,-0.161595
5,3,-327.086,151.86,-173.069,0.28654,-0.448952,0.713439,-0.455347
6,0,-88.8173,-333.862,201.613,0.859871,-0.112421,0.0645572,-0.493778
6,1,172.574,49.9571,-357.383,-0.13867,-0.184505,0.777811,0.584584
6,2,203.518,228.467,257.649,0.322667,0.847318,-0.394212,-0.15012
6,3,-313.484,163.871,-186.746,0.267466,-0.441621,0.732531,-0.443656
7,0,-96.3937,-327.95,207.742,0.862706,-0.124161,0.0698338,-0.485227
7,1,175.738,44.8945,-356.512,-0.143013,-0.18414,0.768016,0.596482
7,2,188.7,233.908,263.969,0.303311,0.859048,-0.388833,-0.137289
7,3,-310.196,164.461,-191.653,0.263098,-0.437279,0.736884,-0.443362
8,0,-94.4298,-314.79,228.014,0.876622,-0.128652,0.0673251,-0.458748
8,1,182.761,36.0962,-353.971,-0.152296,-0.185317,0.750026,0.616381
8,2,176.844,225.861,278.77,0.300344,0.870779,-0.368003,-0.126929
8,3,-313.234,160.711,-189.885,0.26716,-0.437344,0.732787,-0.447637
9,0,-85.9062,-303.51,245.971,0.890058,-0.123535,0.0603235,-0.434623
9,1,191.582,28.0622,-350.013,-0.163445,-0.18913,0.732594,0.633104
9,2,175.779,211.796,290.249,0.315338,0.873712,-0.348394,-0.125741
9,3,-313.603,158.6,-191.047,0.267689,-0.435355,0.7322,-0.450212
10,0,-75.5757,-302.626,250.411,0.894931,-0.110057,0.0527804,-0.429186
10,1,198.823,21.1278,-346.444,-0.173019,-0.192379,0.71821,0.645933
10,2,186.114,200.098,292.1,0.340334,0.86562,-0.341786,-0.134379
10,3,-307.449,158.289,-201.047,0.259668,-0.425751,0.740005,-0.451333
11,0,-71.5193,-307.302,245.866,0.892651,-0.102505,0.0500751,-0.436073
11,1,201.639,14.3445,-345.161,-0.178444,-0.191589,0.706239,0.657782
11,2,200.422,194.697,286.224,0.360616,0.853074,-0.34736,-0.146838
11,3,-297.459,155.751,-217.393,0.247364,-0.408742,0.751573,-0.454839
12,0,-77.5237,-310.521,239.931,0.887696,-0.109135,0.0545821,-0.443967
12,1,200.076,7.98718,-346.274,-0.179553,-0.186864,0.696438,0.669191
12,2,211.447,195.9,277.333,0.368274,0.843232,-0.358848,-0.156724
12,3,-286.265,149.817,-235.812,0.234595,-0.387556,0.762656,-0.46165
13,0,-92.1323,-306.403,240.06,0.884947,-0.130168,0.0650691,-0.44237
13,1,194.017,1.96908,-349.791,-0.176245,-0.178043,0.688022,0.681075
13,2,215.285,202.338,269.651,0.363177,0.839742,-0.370489,-0.160231
13,3,-275.23,143.571,-252.261,0.222781,-0.367481,0.772144,-0.468103
14,0,-110.926,-294.178,247.294,0.88493,-0.161298,0.078344,-0.429819
14,1,187.904,-2.78624,-353.107,-0.172461,-0.169923,0.680965,0.691137
14,2,213.61,211.311,264.043,0.350928,0.840775,-0.380438,-0.158789
14,3,-263.662,144.117,-264.032,0.210289,-0.354596,0.783629,-0.464721
15,0,-129.263,-277.844,257.087,0.884892,-0.195767,0.0912985,-0.412682
15,1,185.678,-7.18589,-354.22,-0.172392,-0.165849,0.67317,0.699726
15,2,210.368,220.382,259.185,0.337605,0.842618,-0.38945,-0.156038
15,3,-248.963,153.85,-272.668,0.194286,-0.348451,0.80089,-0.446553
16,0,-143.952,-264.007,263.777,0.882664,-0.225003,0.10193,-0.399861
16,1,188.071,-13.2938,-352.778,-0.177748,-0.165628,0.661296,0.70969
16,2,209.31,228.845,252.625,0.326969,0.841946,-0.400096,-0.155377
16,3,-230.628,170.297,-278.944,0.175262,-0.34728,0.822438,-0.415061
17,0,-153.497,-255.663,266.599,0.879668,-0.243789,0.109059,-0.393519
17,1,194.581,-24.3539,-348.633,-0.189977,-0.167681,0.640146,0.725262
17,2,210.339,235.267,245.778,0.320499,0.839346,-0.410179,-0.156624
17,3,-215.392,186.813,-280.548,0.16044,-0.35153,0.839066,-0.382953
18,0,-158.529,-253.312,265.898,0.876915,-0.251778,0.112988,-0.393525
18,1,203.28,-41.626,-341.972,-0.20867,-0.17027,0.608854,0.746164
