iteration,coverage,redundancy,affinity,time
0,0.874906,0.127916,1.154160,0.099715
1,0.878480,0.138074,1.161670,0.276043
2,0.886757,0.128856,1.155706,0.451976
3,0.889391,0.136945,1.161591,0.629278
4,0.886193,0.142212,1.167480,0.811607
5,0.881302,0.144846,1.175667,0.991534
6,0.889391,0.142024,1.170262,1.168248
7,0.887509,0.147103,1.172743,1.345349
8,0.926072,0.352709,1.423116,1.546416
9,0.915350,0.383747,1.468352,1.856893
10,0.935478,0.373777,1.455661,2.170248
11,0.938488,0.382807,1.466627,2.477710
12,0.934161,0.389202,1.478051,2.788404
13,0.940369,0.389014,1.477095,3.100404
14,0.935478,0.397667,1.493264,3.410189
15,0.942062,0.400865,1.492013,3.723706
16,0.939428,0.406321,1.503805,4.041503
17,0.944131,0.406321,1.502889,4.352373
18,0.938676,0.414597,1.515631,4.666676
19,0.940369,0.414033,1.519304,4.980157
20,0.935102,0.428894,1.536311,5.300638
21,0.947329,0.418360,1.521048,5.611556
22,0.943567,0.424944,1.533493,5.927267
23,0.946953,0.427765,1.533174,6.237785
24,0.944507,0.430023,1.543119,6.549014
25,0.940557,0.436606,1.554800,6.866859
26,0.947329,0.430963,1.545274,7.179417
27,0.943567,0.433597,1.552233,7.496951
28,0.941685,0.441309,1.562924,7.811611
29,0.941121,0.440181,1.568659,8.125231
30,0.961437,0.545711,1.821561,8.457391
31,0.962754,0.550038,1.826299,8.792534
32,0.966328,0.550038,1.828888,9.127564
33,0.969338,0.555305,1.823404,9.461614
34,0.970467,0.560760,1.833107,9.803487
35,0.968585,0.562453,1.840163,10.144902
36,0.974229,0.565275,1.838000,10.480760
37,0.971407,0.568849,1.840821,10.818192
38,0.973664,0.574116,1.842929,11.153147
39,0.974793,0.572235,1.833462,11.488291
40,0.975546,0.567908,1.836097,11.824586
41,0.976674,0.568849,1.831471,12.257825
42,0.975357,0.562077,1.823529,12.695172
43,0.971219,0.556622,1.824908,13.128023
44,0.976298,0.558503,1.817534,13.461676
45,0.972912,0.557374,1.820572,13.899388
46,0.972536,0.558879,1.820116,14.234440
47,0.969714,0.553236,1.820951,14.568359
48,0.969902,0.556245,1.821761,14.901545
49,0.970467,0.556245,1.819345,15.235567
50,0.970843,0.550790,1.819415,15.569297
51,0.974417,0.552107,1.817181,15.905798
52,0.973288,0.556998,1.821415,16.241900
53,0.974981,0.558503,1.821339,16.576024
54,0.973288,0.560384,1.827020,16.909017
55,0.973853,0.553236,1.825381,17.243500
56,0.973664,0.559255,1.831144,17.577287
57,0.974041,0.563958,1.830050,17.913765
58,0.979308,0.605719,2.028237,18.260280
59,0.979120,0.602897,2.035351,18.764993
60,0.979120,0.603461,2.037272,19.254453
61,0.982506,0.610233,2.036952,19.744157
