iteration,coverage,redundancy,affinity,time
0,0.971297,0.452429,1.490804,0.167018
1,0.954837,0.423123,1.476140,0.628248
2,0.968888,0.443597,1.495546,1.006313
3,0.959053,0.448414,1.505442,1.382269
4,0.962666,0.449619,1.503128,1.757053
5,0.965676,0.451827,1.502390,2.144047
6,0.963067,0.452027,1.503752,2.523307
7,0.960458,0.455640,1.511599,2.905612
8,0.963870,0.464271,1.519992,3.286822
9,0.964673,0.461863,1.517270,3.676973
10,0.961461,0.454035,1.511065,4.057693
11,0.960257,0.442794,1.500418,4.439470
12,0.959855,0.437977,1.492054,4.822376
13,0.959655,0.441991,1.498013,5.207817
14,0.958450,0.441590,1.499476,5.595086
15,0.954035,0.453432,1.516305,5.981542
16,0.953031,0.446407,1.506318,6.367977
17,0.958450,0.441188,1.498220,6.756785
18,0.958049,0.437977,1.496334,7.155955
19,0.962666,0.430751,1.488949,7.547069
20,0.963268,0.431554,1.488852,7.939853
21,0.965676,0.430149,1.487009,8.333642
22,0.965476,0.429747,1.484615,8.729867
23,0.961863,0.421718,1.479967,9.139135
24,0.961662,0.432557,1.491129,9.545235
25,0.961261,0.432156,1.490290,9.944982
26,0.962465,0.435167,1.492179,10.344839
27,0.960056,0.439984,1.496968,10.758098
28,0.959053,0.449819,1.511093,11.159104
29,0.959053,0.456845,1.516534,11.569657
30,0.960458,0.456644,1.517868,11.974687
31,0.960257,0.451827,1.509406,12.381537
32,0.960859,0.457648,1.515354,12.788995
33,0.971698,0.619029,1.834745,13.217699
34,0.981935,0.680851,1.887572,13.665809
35,0.987354,0.697912,1.874771,14.106059
36,0.984946,0.681654,1.842674,14.548086
37,0.982336,0.666800,1.824275,14.992731
38,0.979326,0.660779,1.822710,15.439345
39,0.979928,0.653352,1.812986,15.885075
40,0.979125,0.661180,1.824313,16.333122
41,0.981935,0.678643,1.852003,16.783930
42,0.983942,0.688679,1.872297,17.235872
43,0.986953,0.693697,1.882245,17.689363
44,0.988760,0.698314,1.895859,18.145002
45,0.988358,0.710759,1.906377,18.603404
46,0.990767,0.711762,1.908225,19.063521
