Timestep,CoverageScore
0,0.9271
1,0.9203
2,0.8812
3,0.8710
4,0.8892
5,0.9162
6,0.9373
7,0.8714
8,0.9681
9,0.9834
10,0.9843
11,0.9814
12,0.9776
13,0.9768
14,0.9809
15,0.9799
16,0.9814
17,0.9822
18,0.9832
19,0.9857
20,0.9874
21,0.9870
22,0.9876
23,0.9882
24,0.9901
