Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-147.767,196.137,-315.746,0.102958,-0.307762,0.897013,-0.300083
0,0,-63.2064,311.504,-242.838,0.0442909,-0.441012,0.891921,-0.0895759
1,0,34.9854,375.996,-131.921,-0.0268445,-0.578254,0.814538,0.0378136
2,0,111.693,382.826,-31.1316,-0.0960581,-0.672204,0.726725,0.103849
3,0,155.7,367.767,22.4778,0.144547,0.712182,-0.673225,-0.13664
4,0,178.508,355.593,41.088,0.171178,0.722536,-0.651765,-0.154411
5,0,193.94,347.168,43.1477,0.187539,0.720252,-0.646331,-0.168292
6,0,208.661,339.439,35.2369,0.200709,0.709762,-0.649764,-0.183742
7,0,223.234,331.196,21.819,0.212186,0.694443,-0.657542,-0.200911
8,0,235.464,323.321,4.48423,0.220111,0.676134,-0.668596,-0.217657
9,0,245.9,315.107,-15.5194,-0.225515,-0.655549,0.681496,0.234441
10,0,254.247,306.491,-37.7073,-0.228381,-0.633015,0.695787,0.251027
11,0,257.563,299.169,-64.4896,-0.225345,-0.607131,0.71436,0.265144
12,0,254.83,294.248,-92.0869,-0.216729,-0.581309,0.734876,0.273983
13,0,249.433,292.814,-109.741,-0.208118,-0.565253,0.749074,0.275798
14,0,244.146,296.719,-111.131,-0.2028,-0.565649,0.752424,0.269764
15,0,240.4,303.981,-99.0114,-0.201409,-0.579371,0.745996,0.259333
16,0,236.745,312.172,-80.6267,-0.201404,-0.598876,0.734669,0.247072
17,0,232.782,318.108,-67.971,-0.200125,-0.612361,0.726991,0.237587
18,0,229.03,321.019,-67.0235,-0.196715,-0.61443,0.72767,0.23297
19,0,225.826,321.284,-76.0196,-0.191907,-0.606751,0.735468,0.232618
20,0,222.538,320.026,-89.7776,-0.18629,-0.5942,0.746613,0.234073
21,0,218.668,319.499,-100.522,-0.180865,-0.584495,0.755633,0.233821
22,0,215.492,320.422,-104.369,-0.177335,-0.581456,0.759479,0.231629
22,1,-203.876,-315.529,137.391,-0.786112,0.231874,-0.162092,0.549534
23,0,205.535,321.476,-120.035,-0.165998,-0.567804,0.77386,0.226239
23,1,-212.226,-321.063,108.988,-0.76387,0.229645,-0.173644,0.577593
24,0,203.069,319.755,-128.529,-0.162612,-0.559372,0.7805,0.226895
24,1,-206.149,-312.496,140.886,-0.787551,0.236368,-0.1636,0.545095
25,0,198.314,313.891,-148.808,-0.155789,-0.538256,0.795603,0.230274
25,1,-200.054,-310.588,153.342,-0.797862,0.234719,-0.156711,0.532696
26,0,193.698,309.285,-163.78,-0.150043,-0.522266,0.806842,0.2318
26,1,-187.745,-295.819,192.984,0.826758,-0.240209,0.141929,-0.488494
27,0,186.712,302.375,-183.597,-0.142026,-0.500332,0.821644,0.233235
27,1,-169.52,-271.734,239.632,0.859622,-0.24615,0.123252,-0.430428
28,0,180.366,287.002,-212.363,-0.134089,-0.465367,0.840699,0.242236
28,1,-148.559,-256.522,268.564,0.882862,-0.237193,0.105169,-0.391451
29,0,168.631,266.419,-246.139,-0.122102,-0.421209,0.863171,0.250219
29,1,-139.349,-247.623,281.54,0.89285,-0.233973,0.0975452,-0.372236
30,0,153.216,243.088,-278.268,-0.10825,-0.374762,0.884615,0.255522
30,1,-134.056,-224.157,302.957,0.903554,-0.249571,0.0927281,-0.335716
31,0,141.372,212.691,-307.858,-0.0981232,-0.324884,0.900476,0.271966
31,1,-115.248,-188.383,333.511,0.921689,-0.259572,0.07815,-0.277496
32,0,128.395,178.038,-334.391,-0.0880145,-0.272516,0.911745,0.294466
32,1,-80.0986,-140.117,365.994,0.945713,-0.251235,0.0529353,-0.199263
33,0,114.084,141.401,-356.358,-0.0777681,-0.220239,0.91686,0.323751
33,1,-31.7969,-82.3794,390.132,0.977004,-0.182009,0.0203408,-0.109187
34,0,92.2393,102.452,-375.494,-0.0627186,-0.1634,0.919179,0.352813
34,1,-3.31323,-22.1595,399.372,0.996856,-0.0741117,0.0020773,-0.0279412
35,0,66.8069,54.4172,-390.609,-0.046503,-0.0978564,0.897885,0.42669
35,1,-9.81128,6.59165,399.825,-0.470229,0.88242,-0.0130406,0.00694913
36,0,44.3198,2.08153,-397.532,-0.0383449,-0.0401881,0.722386,0.689255
36,1,-33.9112,3.72861,398.543,-0.66674,0.744067,-0.0317883,0.0284846
37,0,34.882,-38.1368,-396.647,-0.0603489,-0.0234367,0.361254,0.930217
37,1,-26.5835,11.1723,398.959,-0.553064,0.832358,-0.0300412,0.019961
38,0,41.8412,-53.1034,-394.245,-0.0801363,-0.0277773,0.326329,0.941444
38,1,-4.7032,30.5142,398.807,-0.0763325,0.996334,-0.0385091,0.00295031
39,0,45.6732,-52.3926,-393.915,-0.0816698,-0.0306003,0.349526,0.932859
39,1,20.6306,36.0564,397.837,0.256592,0.96512,-0.0502514,-0.0133601
40,0,35.8025,-44.9032,-395.856,-0.0679354,-0.0237682,0.32938,0.94145
40,1,30.6726,27.3768,397.882,0.408183,0.911449,-0.0469651,-0.0210328
41,0,12.5424,-36.121,-398.168,-0.0471841,-0.00795887,0.166137,0.984941
41,1,27.1343,15.1341,398.792,0.506024,0.861643,-0.0335141,-0.0196821
42,0,-13.5065,-27.5964,-398.818,-0.0374429,0.00867137,-0.225451,0.973496
42,1,20.2735,6.21638,399.438,0.594285,0.803817,-0.0213213,-0.0157635
43,0,-22.2919,-15.5343,-399.076,-0.0301255,0.0157255,-0.462479,0.885979
43,1,21.2293,8.82848,399.339,0.554756,0.831516,-0.0239174,-0.0159568
44,0,-13.7802,-9.18873,-399.657,-0.0182581,0.0097703,-0.471713,0.881509
44,1,31.1195,14.9745,398.506,0.531666,0.845851,-0.0365826,-0.0229942
45,0,-14.1493,-16.7073,-399.4,-0.025705,0.0094222,-0.34403,0.93856
45,1,38.6776,7.03669,398.063,0.639929,0.766857,-0.0377753,-0.0315228
46,0,-25.704,-24.438,-398.425,-0.0407819,0.0174987,-0.393925,0.918071
46,1,36.7454,8.02401,398.228,0.626465,0.778027,-0.0366595,-0.0295181
47,0,-33.3135,-23.6356,-397.909,-0.0454213,0.0234661,-0.458395,0.887277
47,1,30.2025,9.16548,398.753,0.59519,0.802614,-0.0317152,-0.0235189
48,0,-25.2798,-18.1417,-398.788,-0.0346299,0.0177727,-0.456251,0.889
48,1,27.503,11.9229,398.875,0.548365,0.835398,-0.0313466,-0.0205763
49,0,-14.7709,-14.3302,-399.47,-0.0236994,0.0100274,-0.389537,0.920651
49,1,23.4706,14.0844,399.062,0.492381,0.869706,-0.0297922,-0.0168667
50,0,-12.4466,-15.4504,-399.508,-0.0233955,0.00825134,-0.332506,0.942775
50,1,17.3533,11.8661,399.447,0.466503,0.884129,-0.0232492,-0.0122673
51,0,-12.3281,-15.126,-399.524,-0.0229868,0.00818093,-0.335195,0.941833
51,1,14.5721,10.235,399.603,0.46099,0.887126,-0.0197565,-0.0102664
52,0,-11.4758,-11.9838,-399.656,-0.0192506,0.0077308,-0.37258,0.927768
52,1,15.5013,12.5435,399.503,0.430539,0.902228,-0.0225027,-0.0107382
53,0,-12.7371,-15.4168,-399.5,-0.0235295,0.00846254,-0.338327,0.940696
53,1,17.3467,13.9884,399.379,0.431266,0.901794,-0.0251391,-0.0120223
54,0,-12.3837,-18.4682,-399.381,-0.0266015,0.00809321,-0.290953,0.956333
54,1,19.8889,15.3449,399.21,0.440886,0.897013,-0.0281945,-0.0138577
55,0,-13.7794,-20.1578,-399.254,-0.0291738,0.00901842,-0.2952,0.954947
55,1,22.1518,15.0994,399.101,0.467053,0.883593,-0.0296431,-0.0156689
56,0,-13.2326,-19.0328,-399.328,-0.027661,0.00867083,-0.29899,0.953816
56,1,23.4296,13.9646,399.069,0.493684,0.868972,-0.0296616,-0.0168515
57,0,-14.4303,-18.8275,-399.296,-0.0280932,0.0095277,-0.321036,0.946602
57,1,24.0701,12.7891,399.07,0.514866,0.856593,-0.0292189,-0.0175624
58,0,-14.5259,-17.5552,-399.35,-0.0268086,0.00965327,-0.338649,0.940481
58,1,24.6627,12.2916,399.05,0.525966,0.849807,-0.0293064,-0.0181385
59,0,-15.6217,-15.0557,-399.411,-0.0249679,0.0106129,-0.391044,0.919972
59,1,23.9631,12.0494,399.1,0.524474,0.850766,-0.0285561,-0.0176041
60,0,-17.4956,-13.5078,-399.389,-0.0248075,0.0121878,-0.440783,0.897188
60,1,22.5641,12.6773,399.162,0.5048,0.862629,-0.0279369,-0.0163483
61,0,-14.6267,-13.1391,-399.516,-0.0224531,0.0100124,-0.407145,0.913032
61,1,20.9864,14.2269,399.196,0.468204,0.883051,-0.0280145,-0.0148536
62,0,-16.159,-14.2016,-399.421,-0.0245088,0.011089,-0.412072,0.910754
62,1,20.6906,12.6769,399.263,0.488432,0.872074,-0.0264758,-0.0148286
63,0,-16.4821,-12.6686,-399.459,-0.0233182,0.0114874,-0.441772,0.896751
63,1,21.6384,11.9785,399.235,0.507537,0.861074,-0.0266463,-0.015706
64,0,-14.7118,-13.2675,-399.509,-0.0226334,0.0100663,-0.406252,0.913425
64,1,22.5507,12.6781,399.163,0.504679,0.862701,-0.0279271,-0.0163373
64,2,-127.862,-119.192,-359.784,-0.205606,0.0894212,-0.388676,0.893679
65,0,50.6346,30.6883,-395.594,-0.0364218,-0.0646633,0.868892,0.489406
65,1,40.1086,26.7309,397.085,0.471059,0.880034,-0.0532159,-0.0284851
65,2,-221.115,-213.063,-256.344,-0.38998,0.165788,-0.35437,0.833578
66,0,128.346,84.4957,-369.307,-0.0929229,-0.172428,0.863254,0.465216
66,1,62.5818,42.0905,392.826,0.467948,0.878667,-0.0835853,-0.0445147
