x,y,z,qx,qy,qz,qw
342.24824766458727,131.38890207744132,-160.00966652488165,-0.31022026550911597,-0.4513881962472563,0.6895266962631149,0.47388291623203316
-176.0440731310313,-225.26521835603577,279.7571548941039,0.8715496958929383,-0.3001625746267458,0.12624357076295786,-0.3665598412584065
70.67163584345786,11.348643438073905,393.54380719219193,0.6460100019190699,0.7580242980345441,-0.06837320207264316,-0.058269599690521125
294.9206618071041,-168.8035801395702,211.0145837882383,0.7560335494369774,0.43838510679655085,-0.2438058651850943,-0.42046458871830067
3.1114846566001306,8.354232865873701,399.9006444811692,0.17731033623637127,0.9840918911693188,-0.010967651134464285,-0.001976114149324383
-3.8631374679880386,-5.097412385963751,-399.9488624260242,-0.0075784772483541854,0.0025472828790496743,-0.3185944667204579,0.9478573963459046
-396.46229126036275,-9.376827329007678,52.24678667463942,0.5379010111506922,-0.5253294067024634,0.46065898167331937,-0.4716829647765553
184.62961880779778,-134.15905578449923,-328.5015245168566,-0.2663736470300977,-0.13571357530407271,0.4332016813278651,0.8502724321891082
-340.6389777998737,200.31830139969733,61.94888964135831,-0.37731079935277223,0.6596003886774704,-0.5642546184475036,0.32277021781596316
-118.1618351927662,-131.86951575149695,358.6756355251124,0.909568193886429,-0.34789401414305776,0.08119363395934677,-0.21228059119496798
