iteration,coverage,redundancy,affinity,time
0,0.812258,0.194725,1.242837,0.126326
1,0.826610,0.198991,1.243313,0.324388
2,0.836501,0.223235,1.270809,0.523475
3,0.846199,0.231381,1.280312,0.726653
4,0.857254,0.239527,1.286878,0.927651
5,0.861327,0.242824,1.289349,1.128890
6,0.866175,0.241272,1.287058,1.329878
7,0.874321,0.245927,1.289264,1.535027
8,0.901086,0.405353,1.535299,1.761466
9,0.913305,0.422420,1.553196,2.094699
10,0.922227,0.436773,1.572450,2.437791
11,0.926299,0.446664,1.591918,2.780305
12,0.934251,0.456749,1.604318,3.115045
13,0.938518,0.464119,1.613350,3.450503
14,0.940846,0.467611,1.619254,3.792964
15,0.940458,0.468192,1.626521,4.137460
16,0.942785,0.467223,1.625180,4.481856
17,0.943755,0.465671,1.624949,4.829548
18,0.944531,0.461598,1.619507,5.173913
19,0.944531,0.462956,1.621766,5.509672
20,0.942591,0.452676,1.616461,5.847807
21,0.943367,0.450155,1.615132,6.190251
22,0.940458,0.441815,1.608167,6.526445
23,0.938906,0.436191,1.602975,6.865621
24,0.939294,0.425330,1.594260,7.200455
25,0.937355,0.421451,1.586385,7.540585
26,0.931730,0.415632,1.583680,7.880420
27,0.930372,0.410978,1.584115,8.212730
28,0.933282,0.407292,1.576268,8.545756
29,0.930566,0.402832,1.577949,8.889730
30,0.948798,0.508922,1.729558,9.242285
31,0.949767,0.499806,1.713906,9.600424
32,0.945694,0.492048,1.707137,9.957421
33,0.938906,0.478666,1.690353,10.313330
34,0.939100,0.475950,1.677200,10.668943
35,0.939682,0.466059,1.669763,11.023327
36,0.940070,0.477114,1.684547,11.376554
37,0.942591,0.468386,1.670988,11.730267
38,0.938518,0.472847,1.678653,12.084079
39,0.937936,0.467223,1.667080,12.436666
40,0.935803,0.464507,1.669223,12.793129
41,0.933670,0.467417,1.677607,13.144411
42,0.933476,0.466641,1.674216,13.497374
43,0.934057,0.467998,1.680233,13.850713
44,0.936191,0.467417,1.681997,14.203853
45,0.936773,0.474399,1.684472,14.557102
46,0.935803,0.472071,1.690984,14.910506
47,0.936967,0.475175,1.692610,15.263660
48,0.936385,0.471490,1.684548,15.617347
49,0.934639,0.465283,1.675036,15.971194
50,0.933476,0.465477,1.675878,16.325591
51,0.934251,0.463150,1.669089,16.678798
52,0.944725,0.589216,1.847670,17.045278
53,0.951125,0.590768,1.866232,17.451425
54,0.956168,0.604344,1.892089,17.853222
55,0.954422,0.596199,1.894127,18.261176
56,0.951901,0.603763,1.896088,18.670868
57,0.952289,0.613460,1.892668,19.067481
58,0.952676,0.615400,1.877036,19.460219
59,0.948991,0.617921,1.867157,19.854206
60,0.951125,0.621994,1.881117,20.239602
61,0.953840,0.626067,1.884303,20.654372
62,0.952676,0.626261,1.883958,21.039263
63,0.955780,0.633825,1.893263,21.432219
64,0.959659,0.632855,1.907639,21.834071
65,0.963538,0.633437,1.910427,22.216127
66,0.964119,0.632079,1.915309,22.607721
67,0.965477,0.636928,1.925874,23.008977
68,0.966641,0.641001,1.918941,23.407895
69,0.967417,0.645849,1.928228,23.804009
70,0.967998,0.655159,1.941895,24.197755
71,0.967998,0.653801,1.947506,24.584595
72,0.968386,0.657099,1.965952,24.981892
73,0.970132,0.661559,1.988005,25.360833
74,0.971102,0.673390,2.001198,25.761491
75,0.971490,0.673002,2.011579,26.148606
76,0.972847,0.678821,2.026316,26.527882
77,0.972459,0.690264,2.048863,26.931986
78,0.972459,0.693367,2.067810,27.338012
79,0.970908,0.692979,2.080104,27.755791
80,0.974399,0.760473,2.442874,28.189272
81,0.965671,0.758340,2.457321,28.642320
82,0.965477,0.756788,2.457011,29.098646
83,0.966835,0.754655,2.455165,29.552836
84,0.965671,0.763576,2.465354,30.006257
85,0.968774,0.762801,2.456657,30.465621
86,0.971683,0.765322,2.461078,30.936433
87,0.974011,0.768231,2.459777,31.409573
88,0.973623,0.773468,2.469920,31.870232
89,0.973235,0.773080,2.474293,32.328540
90,0.974981,0.774825,2.469863,32.786539
91,0.975369,0.770559,2.469477,33.243833
92,0.973623,0.771722,2.485259,33.794986
93,0.976144,0.773274,2.488973,34.249126
94,0.974593,0.773274,2.502289,34.821258
95,0.975756,0.773080,2.506062,35.284018
96,0.976532,0.774438,2.515988,35.839970
97,0.978472,0.774438,2.517740,36.391044
98,0.976726,0.777347,2.525020,36.943142
99,0.979054,0.777541,2.538827,37.496303
100,0.980217,0.783747,2.549861,38.049282
