Timestep,CoverageScore
0,0.8614
1,0.8803
2,0.9030
3,0.9088
4,0.9127
5,0.9153
6,0.9170
7,0.9182
8,0.9565
9,0.9537
10,0.9379
11,0.9580
12,0.9711
13,0.9770
14,0.9807
