iteration,coverage,redundancy,affinity,time
0,0.861409,0.219793,1.256288,0.171128
1,0.880344,0.231310,1.264302,0.434499
2,0.902987,0.249268,1.278642,0.708026
3,0.908842,0.258052,1.286512,1.076260
4,0.912746,0.269959,1.298973,1.444181
5,0.915284,0.276010,1.305609,1.809844
6,0.917041,0.283037,1.312899,2.186775
7,0.918212,0.272692,1.300808,2.550876
8,0.956471,0.536795,1.605306,2.965170
9,0.953738,0.511224,1.579411,3.403721
10,0.937927,0.506930,1.584183,3.824708
11,0.958032,0.500293,1.565607,4.246969
12,0.971111,0.491899,1.550352,4.674777
13,0.976967,0.485458,1.540460,5.096594
14,0.980675,0.482530,1.535430,5.620246
