1.0,0.151498,0.112209,0.236742,0.262038
0.151498,1.0,0.0797267,0.111321,0.298659
0.112209,0.0797267,1.0,0.22788,0.15005
0.236742,0.111321,0.22788,1.0,0.038399
0.262038,0.298659,0.15005,0.038399,1.0
