Timestep,CoverageScore
0,0.9572
1,0.9635
2,0.9697
3,0.9717
4,0.9715
5,0.9750
6,0.9750
7,0.9792
8,0.9794
9,0.9810
10,0.9812
11,0.9796
12,0.9788
13,0.9810
14,0.9808
15,0.9800
16,0.9808
17,0.9810
18,0.9806
19,0.9814
20,0.9832
21,0.9875
22,0.9925
