iteration,coverage,redundancy,affinity,time
0,0.889367,0.244852,1.280573,0.177628
1,0.888993,0.247286,1.283849,0.452186
2,0.893486,0.253838,1.290383,0.733825
3,0.898165,0.254961,1.290329,1.016498
4,0.897978,0.247847,1.283511,1.303018
5,0.893486,0.241295,1.276975,1.584868
6,0.896855,0.238300,1.272386,1.865732
7,0.897791,0.237177,1.272310,2.148277
8,0.943654,0.416323,1.597500,2.468355
9,0.944777,0.414639,1.589261,2.891993
10,0.943654,0.406776,1.569133,3.318791
11,0.942344,0.391614,1.537147,3.739386
12,0.940285,0.369150,1.496715,4.173825
13,0.940097,0.352677,1.463162,4.608791
14,0.939910,0.334145,1.430392,5.036702
15,0.936541,0.319543,1.400760,5.489714
16,0.934481,0.298203,1.372196,5.925145
17,0.930925,0.274991,1.339232,6.361389
18,0.929427,0.258330,1.315206,6.787172
19,0.924373,0.243729,1.296071,7.210211
20,0.925496,0.238675,1.289846,7.630532
21,0.924560,0.231936,1.281636,8.042209
22,0.922127,0.231000,1.281567,8.457128
23,0.922127,0.226881,1.276086,8.874663
24,0.923063,0.224073,1.272156,9.295375
25,0.922688,0.224073,1.271860,9.715305
26,0.920816,0.224073,1.271193,10.129563
27,0.920067,0.223886,1.271211,10.566988
28,0.921378,0.266567,1.318367,10.984835
29,0.921191,0.291651,1.345661,11.403164
30,0.942905,0.529203,1.705182,11.847468
31,0.947585,0.546986,1.670881,12.306889
32,0.953950,0.567578,1.651295,12.759134
33,0.959004,0.578435,1.658989,13.219758
34,0.963122,0.584987,1.663751,13.683563
35,0.962935,0.592100,1.671073,14.146863
36,0.964433,0.593224,1.671972,14.612604
37,0.964433,0.596967,1.676436,15.079569
38,0.965369,0.599775,1.678689,15.540542
39,0.965930,0.606702,1.685659,16.010853
40,0.965369,0.608574,1.689160,16.481814
41,0.966679,0.613066,1.693455,16.947671
42,0.966305,0.610633,1.691011,17.408859
43,0.965369,0.612505,1.693039,17.871962
44,0.966118,0.612879,1.692695,18.334035
45,0.965930,0.615687,1.697093,18.795129
46,0.965556,0.613815,1.696200,19.257173
47,0.965743,0.615125,1.696259,19.725970
48,0.966679,0.616436,1.697715,20.193574
49,0.966492,0.616249,1.697850,20.665518
50,0.966118,0.616061,1.696958,21.136455
51,0.965743,0.615874,1.696840,21.608941
52,0.966492,0.615500,1.696688,22.083814
53,0.967054,0.619057,1.700155,22.562183
54,0.966492,0.621303,1.703080,23.028980
55,0.966305,0.619431,1.701085,23.501115
56,0.965556,0.618869,1.700271,23.976109
57,0.966679,0.621116,1.702750,24.457980
58,0.982029,0.808499,2.076249,24.961281
