Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,394.369,-62.612,23.5058,-0.553349,-0.472427,0.445435,0.521733
0,1,-230.854,-55.5453,321.903,0.746148,-0.587913,0.193371,-0.245417
0,2,-163.498,118.183,-345.4,0.118886,-0.232629,0.859531,-0.439268
0,0,393.955,-66.8532,18.172,-0.552344,-0.466509,0.445776,0.527796
0,1,-236.131,-60.6728,317.113,0.748154,-0.580222,0.197262,-0.254355
0,2,-168.813,123.482,-340.961,0.122941,-0.242249,0.858201,-0.435537
1,0,393.204,-72.3264,12.6266,-0.551857,-0.459606,0.44532,0.534703
1,1,-241.751,-66.239,311.719,0.749915,-0.572081,0.201482,-0.264113
1,2,-174.021,129.295,-336.154,0.126908,-0.252393,0.857026,-0.430929
2,0,392.434,-77.0757,7.43055,-0.551108,-0.453397,0.445051,0.540964
2,1,-247.192,-69.0225,306.809,0.748706,-0.568287,0.20635,-0.271861
2,2,-176.287,135.19,-332.636,0.128381,-0.260238,0.858221,-0.42338
3,0,391.78,-80.6347,2.60955,-0.54987,-0.448224,0.445309,0.546295
3,1,-252.504,-68.5591,302.558,0.744417,-0.569247,0.211998,-0.277234
3,2,-175.995,141.231,-330.272,0.12769,-0.266187,0.86144,-0.413232
4,0,391.173,-83.551,-1.80204,-0.548506,-0.443722,0.445725,0.550982
4,1,-257.553,-66.4178,298.756,0.738767,-0.572423,0.217891,-0.281209
4,2,-174.784,147.13,-328.334,0.126278,-0.27136,0.865078,-0.402565
5,0,390.373,-87.036,-5.81092,-0.547705,-0.439039,0.445464,0.555721
5,1,-262.162,-64.0897,295.235,0.733287,-0.575617,0.223447,-0.284653
5,2,-172.892,152.817,-326.734,0.124359,-0.275893,0.868917,-0.391664
6,0,389.409,-90.9434,-9.48317,-0.54734,-0.434241,0.444661,0.560473
6,1,-266.381,-61.5738,291.976,0.727932,-0.578865,0.228714,-0.287611
6,2,-170.609,158.294,-325.324,0.12218,-0.28003,0.872731,-0.380783
7,0,388.344,-94.9845,-12.9203,-0.547177,-0.429473,0.443577,0.565146
7,1,-270.326,-58.7725,288.911,0.722526,-0.582319,0.233838,-0.29014
7,2,-168.154,163.555,-323.997,0.119925,-0.28394,0.876354,-0.370136
7,3,-4.43099,-377.93,-130.956,-0.579908,0.00339942,-0.00477553,0.814661
8,0,389.084,-90.9961,-18.2537,-0.541226,-0.429252,0.449309,0.566514
8,1,-280.387,-49.8958,280.88,0.707182,-0.592447,0.247803,-0.295793
8,2,-159.642,179.891,-319.615,0.112531,-0.296341,0.886654,-0.336693
8,3,-9.70293,-375.084,-138.63,-0.57154,0.00739127,-0.0106105,0.820472
9,0,390.875,-83.1782,-17.2726,-0.53758,-0.43522,0.454438,0.561317
9,1,-285.425,-41.3593,277.168,0.695647,-0.60211,0.256438,-0.296276
9,2,-152.931,192.244,-315.681,0.107041,-0.306498,0.892945,-0.311851
