gamma,k_attr,k_rep,lambda_max_real_median,lambda_max_real_mean,lambda_max_real_min,lambda_max_real_max,frac_cts_stable_tail,spectral_radius_median,spectral_radius_mean,spectral_radius_max,frac_disc_stable_tail,min_spacing_tail_mean,min_spacing_tail_min
0.001,0.00025,0.25,0.4324132873568956,0.42454825937463936,0.3584674061869119,0.43667026964026756,0.0,1.0086541483316507,3.819570717662139,130.8466315081723,0.0,35.64210565459643,35.581537168122765
0.0011497569953977356,0.0002874392488494339,0.25,0.4326027406698739,0.4284036054612858,0.2253813193561156,0.43667952983023517,0.0,1.0086524801176964,1.0512672987663843,3.1394689592450487,0.0,35.64237297945133,35.583161330104204
0.0013219411484660286,0.00033048528711650716,0.25,0.43251633797958167,0.42551923733267516,0.19277071316873826,0.45586383922250473,0.0,1.0086521111804756,3.69129182580704,130.84700892933944,0.0,35.642899953107786,35.58502595569919
0.0015199110829529332,0.0003799777707382333,0.25,0.432535072291905,0.4255644687200419,0.19276929716965396,0.460064747328539,0.0,1.0086565363350588,6.266405643179249,131.90262283412346,0.0,35.64256173502493,35.58491245264349
0.001747528400007683,0.00043688210000192073,0.25,0.43248804461433943,0.42989895686015744,0.3552241001286681,0.44296891892710366,0.0,1.0086508275613524,3.669206315838171,131.90363674277052,0.0,35.6430940930923,35.58460223430099
0.002009233002565048,0.000502308250641262,0.25,0.43261704067886725,0.43061506397896343,0.3580846562170438,0.45098402541693194,0.0,1.0086557671167677,3.648038005569571,130.8468098525035,0.0,35.64324022015352,35.58344210006529
0.0023101297000831605,0.0005775324250207901,0.25,0.4323798157713409,0.42491679322410486,0.35722246652212336,0.45407733014904955,0.0,1.008653895459302,6.374105923733741,130.84681056037655,0.0,35.642751120540964,35.58435566741757
0.0026560877829466868,0.0006640219457366717,0.25,0.4322470886052369,0.4292254425956131,0.35797779830261667,0.4578668836250549,0.0,1.0086503222376202,3.6911449323597663,130.84682530967655,0.0,35.64418000178225,35.583657181255745
0.0030538555088334154,0.0007634638772083538,0.25,0.43230706842636657,0.4269815357791017,0.35877787451461335,0.46277676113482297,0.0,1.008652842445661,3.7771286611435073,130.84682608675192,0.0,35.642184206960394,35.583114754769746
0.003511191734215131,0.0008777979335537827,0.25,0.4323253127032879,0.4224310590271035,0.35816506853973484,0.4691404376983357,0.0,1.0086529009190892,9.013383620265454,130.84683400173037,0.0,35.64190897155001,35.582703866104744
0.004037017258596553,0.0010092543146491384,0.25,0.4320736515852518,0.4256988910543168,0.3588162694542319,0.45375197673106954,0.0,1.008643089108932,3.7773348261055593,130.8467506627216,0.0,35.64445161798735,35.58100610039537
0.004641588833612782,0.0011603972084031956,0.25,0.43203384833534797,0.42567569035939085,0.35803629841873746,0.5461895585439559,0.0,1.0086465434491738,3.8630474530369066,130.84692788651464,0.0,35.644287278124395,35.58093102389569
0.005336699231206312,0.001334174807801578,0.25,0.4319314857803102,0.4320653327480384,0.36784820286570913,0.578891854449749,0.0,1.008639432542147,1.0942346709838064,3.1572617752521683,0.0,35.644170086999964,35.580226770251706
0.006135907273413176,0.001533976818353294,0.25,0.431737461641554,0.42480357102408417,0.19230511026030053,0.4756139775545032,0.0,1.0086378212791254,6.245143404063298,130.84717508044815,0.0,35.64380176313556,35.57998188456098
