gamma,k_attr,k_rep,lambda_max_real_median,lambda_max_real_mean,lambda_max_real_min,lambda_max_real_max,frac_cts_stable_tail,spectral_radius_median,spectral_radius_mean,spectral_radius_max,frac_disc_stable_tail,min_spacing_tail_mean,min_spacing_tail_min
0.001,0.00025,0.25,0.3074432931539939,0.3072998474309258,0.3010534675271746,0.31314993041154676,0.0,1.0062524517914173,8.79919242530999,130.89015354790575,0.0,29.9464629209409,29.92990047368416
0.0011497569953977356,0.0002874392488494339,0.25,0.3074783924147627,0.3073852610063747,0.3011527784184394,0.3131577910498215,0.0,1.006254161354002,8.799194142914377,130.89015360603963,0.0,29.946294758549392,29.929826387391497
0.0013219411484660286,0.00033048528711650716,0.25,0.30688185010976843,0.30692953099095815,0.3010294454276363,0.31293736798817007,0.0,1.0061376370021953,1.006138590619819,1.0062587473597635,0.0,29.948330459156768,29.94037531486168
0.0015199110829529332,0.0003799777707382333,0.25,0.3075297420786273,0.3074543071694506,0.30126354575650305,0.31320585175634647,0.0,1.006255851914549,11.396877761255707,130.89015499598935,0.0,29.946236024652972,29.92966813732629
0.001747528400007683,0.00043688210000192073,0.25,0.30752913957640204,0.30748988871428107,0.301518661464991,0.3131696457498472,0.0,1.006255395320811,8.799196267497143,130.89015392680335,0.0,29.946170573869967,29.92954916130337
0.002009233002565048,0.000502308250641262,0.25,0.3075326688733212,0.30751993701411023,0.30204670313308685,0.31320100575301196,0.0,1.0062558701268245,8.799196919590585,130.89015462646708,0.0,29.94624456645368,29.928704152548836
0.0023101297000831605,0.0005775324250207901,0.25,0.17754301775189896,0.17752108569091132,0.17729065399620808,0.17769723453160666,0.0,1.003550860355038,1.0035504217138183,1.003553944690632,0.0,29.944093416546398,29.94230592736387
0.0026560877829466868,0.0006640219457366717,0.25,0.30736172240118953,0.30729972891624535,0.3024577949159328,0.31204874326395193,0.0,1.0061472344480238,1.0061459945783249,1.006240974865279,0.0,29.950025396764364,29.948330447554085
0.0030538555088334154,0.0007634638772083538,0.25,0.3074959104852916,0.3074848795581204,0.3028712449026715,0.31207402023851666,0.0,1.0061499182097058,1.0061496975911624,1.0062414804047703,0.0,29.94860558395267,29.94605608179099
0.003511191734215131,0.0008777979335537827,0.25,0.3073398622849885,0.3073380781578965,0.30178409095598885,0.31287552960914333,0.0,1.0061467972456999,1.006146761563158,1.006257510592183,0.0,29.953229608830412,29.94382726373336
0.004037017258596553,0.0010092543146491384,0.25,0.3125060203006427,0.31251950668058837,0.31141931683495067,0.3136376839539293,0.0,1.0062501204060128,1.0062503901336115,1.0062727536790785,0.0,29.960137191639202,29.953966202448374
0.004641588833612782,0.0011603972084031956,0.25,0.25996078044568893,0.2599919912340933,0.259862507304249,0.26020852296951513,0.0,1.0051992156089138,1.005199839824682,1.0052041704593904,0.0,29.93040269253009,29.91961824432488
0.005336699231206312,0.001334174807801578,0.25,0.253614900202888,0.2536175507670905,0.24731855704101266,0.2597904873301118,0.0,1.0050722980040576,1.0050723510153419,1.0051958097466023,0.0,29.94541520551811,29.938713263021132
0.006135907273413176,0.001533976818353294,0.25,0.3124095686624504,0.31235102444936946,0.3117843543826702,0.3126994088847125,0.0,1.006248574586555,8.799268420977562,130.88993150197464,0.0,29.944450895170263,29.911799644389443
0.007054802310718645,0.0017637005776796613,0.25,0.25379058180338265,0.2538483732113944,0.24774006310032656,0.2600857385101938,0.0,1.0050758116360676,1.0050769674642277,1.005201714770204,0.0,29.930539440521805,29.92554236586264
0.008111308307896872,0.002027827076974218,0.25,0.2602133949100115,0.2591026680604095,0.24788750411867652,0.26056894824540155,0.0,1.005205602744585,5.197537238229031,53.409635611136935,0.0,29.941455158422613,29.922844517983474
0.0093260334688322,0.00233150836720805,0.25,0.25893049719808425,0.25889906558764675,0.2584484720757575,0.25928348124527845,0.0,1.0051786099439617,1.0051779813117527,1.0051856696249055,0.0,29.936049302745896,29.935429729847407
0.010722672220103232,0.002680668055025808,0.25,0.2470036843202305,0.2525858268725338,0.21447793209172197,0.2641158164752477,0.0,1.0051100852785968,7.255242817879773,53.12715446999309,0.0,29.938436704805113,29.921721345387354
0.012328467394420659,0.0030821168486051646,0.25,0.3122371957953251,0.30886459094877255,0.28851573248094514,0.3147349104915351,0.0,1.0062449570131702,5.200739471811786,53.43844720363785,0.0,29.94584949015723,29.92780753551568
0.014174741629268055,0.003543685407317014,0.25,0.2480239660218793,0.23050863446334172,0.17707680293656233,0.28469581831001717,0.0,1.0049783473455984,7.281397724950351,53.347262038773096,0.0,29.927336573245093,29.893487484769615
0.016297508346206444,0.004074377086551611,0.25,0.31317435463808624,0.31319498771454657,0.31232674250029674,0.31430267632624487,0.0,1.0062634870927618,1.006263899754291,1.006286053526525,0.0,29.94043765590342,29.918290837437393
0.01873817422860384,0.00468454355715096,0.25,0.25286899639262883,0.25286460319808396,0.247628629799098,0.2580936631118877,0.0,1.0050573799278526,1.0050572920639618,1.0051618732622378,0.0,29.94100992824843,29.93542530198871
0.021544346900318846,0.0053860867250797115,0.25,0.25369849968481367,0.25261173743021575,0.2474942997410391,0.2651188386365772,0.0,1.0051495376086117,3.553304609171361,26.488954496442375,0.0,29.93584791164671,29.923412100205706
0.024770763559917114,0.0061926908899792785,0.25,0.25578217555089333,0.2558306174313334,0.2465326572265939,0.2652220533314712,0.0,1.0051156435110178,1.0051166123486266,1.0053044410666294,0.0,29.94546347187882,29.931454943837707
0.02848035868435802,0.007120089671089505,0.25,0.25317786671332854,0.25264261218479367,0.24083177958625232,0.2636622704248225,0.0,1.0051600678000556,6.2365179134305,53.39097975353212,0.0,29.938777917715687,29.911993105293575
0.03274549162877728,0.00818637290719432,0.25,0.2593134988012875,0.25929145675299764,0.2588764295364557,0.2596586614706585,0.0,1.0051862699760257,1.0051858291350602,1.0051931732294133,0.0,29.947950861378445,29.94617311059626
0.037649358067924674,0.009412339516981168,0.25,0.26011441868563695,0.25830847298891885,0.255924753996519,0.2603823006011422,0.0,1.0052075597189223,25.120638444292396,53.528026118392084,0.0,29.94130485081087,29.93407930227708
