step,N,grid_size,k_attr,k_rep,sigma_rep,amp_rep,eta,min_spacing,mean_spacing,max_spacing,mean_force_norm,max_force_norm,mean_potential,var_potential,mean_need,max_need,lambda_max_real,lambda_min_real,spectral_radius_I_plus_etaJ,continuous_stable,discrete_stable,num_eig_pos_real
48,10,100.0,10.0,0.25,20.0,300.0,0.02,23.96021248506612,41.6637416769776,69.52117214020873,4.614365718861022,7.4546102687128535,0.6691465510535016,11.140860546801441,0.018701971715747067,0.9043374061584473,1.4013662613019966,-40.17239753374669,1.02802732522604,False,False,2
49,10,100.0,10.0,0.25,20.0,300.0,0.02,24.060452958530753,41.66288564565376,69.42808193069297,4.622693655074749,7.5126514056284766,0.6531118414170769,10.798401913211999,0.018254035527614332,0.9015438556671143,1.4008370569410469,-39.835371309523175,1.028016741138821,False,False,2
50,10,100.0,10.0,0.25,20.0,300.0,0.02,24.160777783054158,41.66266050987794,69.3378034855504,4.596449736408772,7.745815680575073,0.6369293570881659,10.449690074732096,0.017802001383067808,0.8983108997344971,1.438380960901308,-39.04369644828808,1.0287676192180262,False,False,1
51,10,100.0,10.0,0.25,20.0,300.0,0.02,24.30712823778914,41.66514109809749,69.24965463200803,4.793200850668038,8.244699759640593,0.6210214762833748,10.102226631160496,0.017357551592465596,0.8944776058197021,1.4214542465024713,-38.82065012087712,1.0284290849300495,False,False,1
52,10,100.0,10.0,0.25,20.0,300.0,0.02,24.445494176309044,41.66792502339102,69.16470172912756,4.7151865192998486,7.9527690899898955,0.6055841098728295,9.774758560644479,0.01692612797473026,0.8899868130683899,1.4185507237704942,-38.27473250537417,1.02837101447541,False,False,1
53,10,100.0,10.0,0.25,20.0,300.0,0.02,24.57759684775795,41.67101418214577,69.08247789622148,4.6450525615478275,8.059933077233444,0.5901574130345939,9.446363794027631,0.016495032689227744,0.8848235607147217,1.4187252597391988,-37.91415114867342,1.028374505194784,False,False,1
54,10,100.0,10.0,0.25,20.0,300.0,0.02,24.704458260758848,41.67448637811842,69.00311616861507,4.57922008097986,8.14939765561269,0.5746796897916135,9.118813279599879,0.016062463807914224,0.8787937760353088,1.394634584602714,-37.82732246735073,1.0278926916920543,False,False,1
55,10,100.0,10.0,0.25,20.0,300.0,0.02,24.826399399861028,41.66889826072059,68.9269708455848,4.510343445322619,8.209622938218176,0.5593309556511612,8.794870138519428,0.0156335094391702,0.8743886947631836,1.3264831367536154,-37.50768287094746,1.0265296627350724,False,False,1
56,10,100.0,10.0,0.25,20.0,300.0,0.02,24.842403143088227,41.66537497101185,68.85345668689929,3.906612611249456,6.604784729659443,0.5439093448272914,8.47670316624082,0.015202501523073281,0.8707635402679443,1.2973321493743115,-37.06029326137164,1.0259466429874862,False,False,1
57,10,100.0,10.0,0.25,20.0,300.0,0.02,24.74403306244142,41.65924497580626,68.76017393429379,3.8935645122481555,6.3765878911114795,0.530318442832487,8.22865943391661,0.014822488650309504,0.8691997528076172,1.2832096495401513,-36.85035559734324,1.025664192990803,False,False,1
58,10,100.0,10.0,0.25,20.0,300.0,0.02,24.80487536436818,41.65390895614207,68.66349195170163,3.9445670765909555,6.460242096384893,0.5151223386496991,7.923157500433005,0.014398004103671473,0.8663574457168579,1.2536223310266326,-36.760462181076896,1.0250724466205328,False,False,1
59,10,100.0,10.0,0.25,20.0,300.0,0.02,24.735212990975835,41.65072676280339,68.5726479172677,3.669622623346934,5.964638436075962,0.5034212439830477,7.71384106769422,0.014070723453966344,0.8623808026313782,1.2427495416312864,-6541.328975638823,129.82657951277648,False,False,1
60,10,100.0,10.0,0.25,20.0,300.0,0.02,24.685724028952972,41.64406507519835,68.48259228663893,3.4730362401933177,5.665861669716342,0.4892729989555835,7.437573346451722,0.013675580750217489,0.8581798076629639,1.2243739350128067,-36.45931704437504,1.024487478700256,False,False,1
61,10,100.0,10.0,0.25,20.0,300.0,0.02,24.782039024099536,41.63888741616852,68.39465835955548,3.9593503866533633,6.858997027677788,0.47625810123530465,7.187468895081559,0.013311991315858921,0.853480339050293,1.2099433808236923,-36.16661830464462,1.024198867616474,False,False,1
62,10,100.0,10.0,0.25,20.0,300.0,0.02,24.738638690086194,41.635942680236305,68.31475610931884,3.3899156565390505,5.367374050621291,0.46622958779225254,7.018810416054845,0.013031430562659964,0.848246157169342,1.209352855862918,-35.94428216484538,1.0241870571172584,False,False,1
63,10,100.0,10.0,0.25,20.0,300.0,0.02,24.709331230652957,41.633020286538134,68.23577661329504,3.2289450035343963,5.104172864727346,0.45365522746074866,6.78297121809073,0.01268017353421466,0.8431059718132019,1.180580230766474,-35.8351413487275,1.0236116046153294,False,False,1
64,10,100.0,10.0,0.25,20.0,300.0,0.02,24.690772876942432,41.62918347667379,68.15021172516715,3.1602688943741066,4.908577843139282,0.4420927875700372,6.5690247390403576,0.012357106032582077,0.8375823497772217,1.160023952993134,-35.469114862859364,1.0232004790598628,False,False,1
65,10,100.0,10.0,0.25,20.0,300.0,0.02,24.81144074078022,41.622636310467406,68.06789713957872,3.8836835183409613,7.285561126044142,0.4305001268073918,6.366259075060333,0.01203327006083084,0.8317498564720154,1.1574696828461972,-34.991922550671035,1.023149393656924,False,False,1
66,10,100.0,10.0,0.25,20.0,300.0,0.02,24.787584532896435,41.62053399124557,67.99427546261035,3.079216628135255,4.6506069124140135,0.4218152453796326,6.239716949113875,0.011790216192055333,0.825371503829956,1.1274518194903684,-33.321819770679866,1.0225490363898073,False,False,1
67,10,100.0,10.0,0.25,20.0,300.0,0.02,24.773555438314926,41.61842665417146,67.92260871751924,2.9609518059014386,4.487993557235479,0.4113943172819263,6.044216734479351,0.011499058423609355,0.8190728425979614,1.054395799455774,-32.51616385551395,1.0210879159891155,False,False,1
68,10,100.0,10.0,0.25,20.0,300.0,0.02,24.766520557520927,41.61626753213406,67.85079771618861,2.8862376059770876,4.413726301157441,0.4020561001412044,5.864367101514952,0.011238099009933831,0.8124135732650757,1.0501574758400785,-31.78105135078918,1.0210031495168015,False,False,1
69,10,100.0,10.0,0.25,20.0,300.0,0.02,24.76395312451245,41.612313876259186,67.7837875505144,2.8045397297939445,4.3067751900107405,0.3937119159615445,5.696078540818192,0.011004844998202316,0.805168867111206,1.0052658786204858,-31.414262537386833,1.0201053175724097,False,False,1
70,10,100.0,10.0,0.25,20.0,300.0,0.02,24.765424331757472,41.60988227889121,67.72050343166512,2.6272732529298404,4.620742928672642,0.3859897224478348,5.540493592710669,0.010788911457073072,0.7979575991630554,1.0109419374996023,-30.700212015317085,1.020218838749992,False,False,1
71,10,100.0,10.0,0.25,20.0,300.0,0.02,24.766444335553768,41.60555951019327,67.66663121549918,2.673322623181129,4.908140688560269,0.3799030488677047,5.389202398569895,0.010618229495574224,0.7903487086296082,0.9756701001579412,-30.683976934765,1.0195134020031589,False,False,1
72,10,100.0,10.0,0.25,20.0,300.0,0.02,24.77238639409156,41.60316786989266,67.6153999569006,2.470296223953062,4.059899497648416,0.37293408917370735,5.258221317193079,0.010423541854318636,0.7838987112045288,0.9515301343048946,-30.64967748099273,1.0190306026860978,False,False,1
73,10,100.0,10.0,0.25,20.0,300.0,0.02,24.778502323207192,41.60093745402468,67.57111832500995,2.396955885460266,3.705066589671568,0.36740948718125593,5.127524102719806,0.010268611291140144,0.7766379117965698,0.9364307665998433,-30.24330869559369,1.0187286153319968,False,False,1
74,10,100.0,10.0,0.25,20.0,300.0,0.02,24.785651109458072,41.598694010831885,67.53334674419035,2.334916448705927,3.6041241039422696,0.36206992118745746,5.007930660911028,0.010119025847630442,0.7699061632156372,0.9358699310810917,-29.9318212127282,1.0187173986216218,False,False,1
75,10,100.0,10.0,0.25,20.0,300.0,0.02,24.794006881252155,41.596386075018394,67.50135306255258,2.2807021289316927,3.487429727345828,0.3570609151278151,4.896296008900622,0.00997875271158199,0.7634391188621521,0.9164697875202198,-29.865082297460898,1.0183293957504045,False,False,1
76,10,100.0,10.0,0.25,20.0,300.0,0.02,24.803816689867656,41.59401337208912,67.47386362108553,2.23487595036572,3.381442773898798,0.352255210043883,4.791106048108717,0.009844177521434358,0.7571160793304443,0.8992806604973576,-29.977157057351345,1.0179856132099472,False,False,1
77,10,100.0,10.0,0.25,20.0,300.0,0.02,24.81512335027931,41.5915901430916,67.44995820689287,2.195270771903646,3.2879947256642397,0.3475985752944599,4.691254187314937,0.009713783144562513,0.7508195638656616,0.8840664559953902,-29.831981312206565,1.0176813291199078,False,False,1
78,10,100.0,10.0,0.25,20.0,300.0,0.02,24.856965250289782,41.58895411543189,67.42899661536391,2.2668989201324616,3.69112220647446,0.34313558401538197,4.595853808728281,0.00958881990946611,0.7444698810577393,0.8699667848158514,-29.571417206820353,1.0173993356963171,False,False,1
79,10,100.0,10.0,0.25,20.0,300.0,0.02,24.894637272539867,41.586348947401945,67.41197835798434,2.2233192540373037,3.565169371532081,0.33941694996383337,4.513999977037681,0.009484655006822459,0.7380182147026062,0.866633380535419,-29.38176280426854,1.0173326676107084,False,False,1
80,10,100.0,10.0,0.25,20.0,300.0,0.02,24.928943143826814,41.58377448246352,67.39825864667088,2.1864685857201156,3.4579682744498443,0.33598251433857906,4.434290606235396,0.009388450101004947,0.7357231378555298,0.8488566283503666,-29.306297033712987,1.0169771325670074,False,False,1
81,10,100.0,10.0,0.25,20.0,300.0,0.02,24.96046815050735,41.581241943138735,67.38721263388689,2.155057014868076,3.3587503806784205,0.3327167764116837,4.356589420523361,0.009296960014382898,0.7354169487953186,0.843361605304688,-29.309943419505238,1.0168672321060939,False,False,1
82,10,100.0,10.0,0.25,20.0,300.0,0.02,24.98976621421329,41.578765151548524,67.37825872827362,2.128382515074157,3.2622390580333125,0.3295625120650367,4.280913821497746,0.009208584867115633,0.7348729372024536,0.8383813998694472,-29.306390590904385,1.016767627997389,False,False,1
83,10,100.0,10.0,0.25,20.0,300.0,0.02,25.01713701713114,41.57635882704248,67.3711664779714,2.104495318552799,3.1672728539204162,0.326578119189389,4.207111265193755,0.009124965374302343,0.7341791391372681,0.8394482043726216,-29.322421288244506,1.0167889640874523,False,False,1
84,10,100.0,10.0,0.25,20.0,300.0,0.02,25.04291780305148,41.57403228442673,67.36554020314645,2.0826888670310337,3.076420128095417,0.32368993483774533,4.135194170653705,0.00904404110972173,0.7333828210830688,0.82287468235517,-29.513334531911216,1.0164574936471034,False,False,1
85,10,100.0,10.0,0.25,20.0,300.0,0.02,25.067299104350393,41.57178872194916,67.36111596811375,2.062373401929283,2.9894948742249015,0.3208927046513034,4.065118444032226,0.008965662153505218,0.7325220704078674,0.8078417980605551,-29.60598455653419,1.0161568359612112,False,False,1
86,10,100.0,10.0,0.25,20.0,300.0,0.02,25.0904051160217,41.569626033815126,67.3577253868822,2.0432154337769957,2.92396000740252,0.3181433173704749,3.9969193816190085,0.008888624846070888,0.7316192984580994,0.7943559154744709,-29.587381795379997,1.0158871183094895,False,False,1
87,10,100.0,10.0,0.25,20.0,300.0,0.02,25.11224973290818,41.56754882572532,67.3553824559994,2.025565915976023,2.9044885984775646,0.3154845132782291,3.9305867449061362,0.008814122121761284,0.7306917905807495,0.8063793110817702,-29.001854679351844,1.0161275862216355,False,False,1
88,10,100.0,10.0,0.25,20.0,300.0,0.02,25.13279678330281,41.56554190522314,67.35407606331681,2.007068728508286,2.8736704512893865,0.31295668725908476,3.8661000173865823,0.008743288338625553,0.7297577857971191,0.804513349857358,-28.63314588152216,1.0160902669971472,False,False,1
89,10,100.0,10.0,0.25,20.0,300.0,0.02,25.15204046048667,41.56360913505359,67.36225985778879,2.056763336682554,2.837919546649973,0.3106433149603023,3.803589048337263,0.008678446125640539,0.7287500500679016,0.790533338948434,-28.518629944341104,1.0158106667789686,False,False,1
90,10,100.0,10.0,0.25,20.0,300.0,0.02,25.171129641835215,41.561718888735996,67.3699624234781,2.033255051845348,2.76609927458508,0.3081703392272453,3.7396560387568525,0.00860920958548702,0.7276275157928467,0.7847030628250912,-28.412380428692277,1.0156940612565017,False,False,1
91,10,100.0,10.0,0.25,20.0,300.0,0.02,25.189752249968173,41.55990805881947,67.37721322895756,2.014595936113802,2.7305237324768235,0.30590554483016047,3.6783313294156827,0.00854575815063472,0.7263544201850891,0.7684484547090185,-28.234639353425923,1.0153689690941803,False,False,1
92,10,100.0,10.0,0.25,20.0,300.0,0.02,25.207866781980865,41.558185831950226,67.38396764551865,1.997615679604887,2.7085620609339083,0.303768248843501,3.6192882079123816,0.008485850155405933,0.7250158190727234,0.7569081711033573,-28.25747054674378,1.015138163422067,False,False,1
93,10,100.0,10.0,0.25,20.0,300.0,0.02,25.225524481055633,41.556546552472554,67.39021154401522,1.9813980980349597,2.6862592909028455,0.30170014976816867,3.5624874693288993,0.008427867388811228,0.72364342212677,0.7488359951380065,-28.243540709325046,1.0149767199027602,False,False,1
94,10,100.0,10.0,0.25,20.0,300.0,0.02,25.242735787152533,41.55499552271988,67.3960008964801,1.96638326835432,2.65855800813165,0.29973253543432926,3.507827882071839,0.008372687361313502,0.7222475409507751,0.7376263904416841,-28.144809271498556,1.0147525278088336,False,False,1
95,10,100.0,10.0,0.25,20.0,300.0,0.02,25.259457933439005,41.553533293971626,67.40143765656725,1.952527620502139,2.6314496998591883,0.2978312128579486,3.4552009151868734,0.008319356748499922,0.7208318710327148,0.7508337937699615,-27.856721334446696,1.0150166758753991,False,False,1
96,10,100.0,10.0,0.25,20.0,300.0,0.02,25.275705489564366,41.552163291654495,67.40658506781529,1.9419568071010223,2.6075678617233566,0.2959894408558427,3.4044870384130554,0.008267686142005187,0.7193997502326965,0.7347608947271996,-27.926356487376964,1.014695217894544,False,False,1
97,10,100.0,10.0,0.25,20.0,300.0,0.02,25.291351875662222,41.550870550678646,67.41157512077447,1.9307262140883186,2.5899072821574762,0.2942466966526063,3.355434183237018,0.008218772332882327,0.717950701713562,0.7175522303092304,-27.89991752677947,1.0143510446061845,False,False,1
98,10,100.0,10.0,0.25,20.0,300.0,0.02,25.30655653876159,41.54965106371741,67.41636945781428,1.9197422251036442,2.5662868957223015,0.29252534233882677,3.3082661206461563,0.008170464661114965,0.7164577841758728,0.7123153918372734,-27.81858752834222,1.0142463078367454,False,False,1
99,10,100.0,10.0,0.25,20.0,300.0,0.02,25.338429297821683,41.548428821221876,67.4209585877458,1.985381635389862,2.980588111386829,0.2908302308612326,3.262859706944882,0.008122895247400265,0.714921772480011,0.7104895318707528,-27.40635284528192,1.014209790637415,False,False,1
