gamma,k_attr,k_rep,lambda_max_real_median,lambda_max_real_mean,lambda_max_real_min,lambda_max_real_max,frac_cts_stable_tail,spectral_radius_median,spectral_radius_mean,spectral_radius_max,frac_disc_stable_tail,min_spacing_tail_mean,min_spacing_tail_min
0.001,0.00025,0.25,0.8022704041483818,0.8027039127239627,0.8003716132121791,0.8064196640993142,0.0,1.0160454080829675,1.0160540782544794,1.0161283932819862,0.0,37.08268905079331,37.04134277524374
0.0011497569953977356,0.0002874392488494339,0.25,0.8022286233864959,0.8025692708074402,0.8003580406994707,0.8052169580194957,0.0,1.01604457246773,1.0160513854161488,1.01610433916039,0.0,37.08253895545083,37.04103870874864
0.0013219411484660286,0.00033048528711650716,0.25,0.8022014351918202,0.8027666203184144,0.8001899279622054,0.812692253975644,0.0,1.0160440287038364,1.0160553324063684,1.0162538450795129,0.0,37.0823725716332,37.03982714584482
0.0015199110829529332,0.0003799777707382333,0.25,0.8021471892624249,0.8026571353131194,0.8000677911807057,0.8091371483051117,0.0,1.0160429437852485,1.0160531427062622,1.0161827429661023,0.0,37.082327700015256,37.03957080458789
0.001747528400007683,0.00043688210000192073,0.25,0.8021340081778526,0.789831186394724,0.16473940918642677,0.8103447664348661,0.0,1.0160445645774907,3.612399698843262,130.8334485439521,0.0,37.08254523864064,37.038505377686455
0.002009233002565048,0.000502308250641262,0.25,0.802339734556049,0.7897590165578672,0.16206274474561747,0.8145525513283867,0.0,1.0160491589174565,3.6123980233713575,130.83338340690494,0.0,37.08504027458918,37.03818029494976
0.0023101297000831605,0.0005775324250207901,0.25,0.8016800570076063,0.6581581389280861,0.2452989287223483,0.8040398578766382,0.0,1.0160628583459086,34.76892452540051,130.83496219739388,0.0,37.09404905230842,37.04027408695054
0.0026560877829466868,0.0006640219457366717,0.25,0.8020956326147071,0.8025826442354177,0.800110009870892,0.816287318598593,0.0,1.0160419126522942,1.0160516528847083,1.016325746371972,0.0,37.080288241097485,37.03806081727336
0.0030538555088334154,0.0007634638772083538,0.25,0.8018183071675244,0.8025566535865526,0.7997791442550977,0.8208899044919395,0.0,1.0160363661433505,1.016051133071731,1.0164177980898388,0.0,37.08004568705756,37.03669815216097
0.003511191734215131,0.0008777979335537827,0.25,0.8018246837598602,0.7892765095487971,0.1638843214172049,0.8046295480506361,0.0,1.0160384236344702,3.612389706112516,130.83348648250535,0.0,37.080773834244496,37.03460610268456
0.004037017258596553,0.0010092543146491384,0.25,0.8027455902311136,0.7894771601271421,0.15371804629482785,0.8249823873389441,0.0,1.0160567412187298,3.6123897187896654,130.83308314028199,0.0,37.09172437883642,37.034190070293626
0.004641588833612782,0.0011603972084031956,0.25,0.8027440980655536,0.7894018662591368,0.15059088134053308,0.8302512380834879,0.0,1.0160549181833227,3.612383842150667,130.83280205890097,0.0,37.096699973486444,37.03037504548116
0.005336699231206312,0.001334174807801578,0.25,0.8022020393125766,0.7892869990800161,0.1451372012069719,0.8366747319091521,0.0,1.016044293348592,3.612369532419209,130.8320923659046,0.0,37.099866924658606,37.027496117972944
0.006135907273413176,0.001533976818353294,0.25,0.802399015101289,0.8024733602453634,0.7976890914744504,0.8430470454688538,0.0,1.0160479803020257,1.0160494672049074,1.0168609409093772,0.0,37.0898793624902,37.05542410450952
