step,N,grid_size,k_attr,k_rep,sigma_rep,amp_rep,eta,min_spacing,mean_spacing,max_spacing,mean_force_norm,max_force_norm,mean_potential,var_potential,mean_need,max_need,lambda_max_real,lambda_min_real,spectral_radius_I_plus_etaJ,continuous_stable,discrete_stable,num_eig_pos_real
0,8,100.0,10.0,0.01,20.0,300.0,0.02,18.483707172733617,41.041305097668726,60.41471109709189,305.7202684777082,471.1581432651539,10.604225672747448,179.20599408499606,0.35606070883734253,1.0,7.587478868801876,-61.74138257944939,1.1517495773760376,False,False,3
1,8,100.0,10.0,0.01,20.0,300.0,0.02,17.03143853791927,42.31252532999815,62.85774520583247,187.52442083843346,368.53433711921895,7.396760718106673,134.2559263251744,0.25227248504721006,0.9999983310699463,3.689464948288069,-62.37429950879502,1.0737892989657614,False,False,2
2,8,100.0,10.0,0.01,20.0,300.0,0.02,16.11498680144457,42.459466499097786,60.936784488043486,102.31670251247851,143.97413243845986,6.075521285431766,108.07392135095161,0.20993041818953465,0.9999134540557861,2.195054329327388,-61.253782566552935,1.0439010865865477,False,False,1
3,8,100.0,10.0,0.01,20.0,300.0,0.02,16.139270424563545,42.71543883085526,60.786242045981446,60.63027385968293,97.09964151444393,5.474190289363223,96.73507386719147,0.189911440911751,0.9999585151672363,1.6880740028139682,-61.85854080680795,1.0337614800562793,False,False,2
4,8,100.0,10.0,0.01,20.0,300.0,0.02,16.51144596463038,42.890476274269204,61.39905384815797,43.427515296898115,72.39534361267016,5.213204436787479,92.50667826371614,0.18118629795614288,0.9999465346336365,1.5398887476463452,-59.85683696110169,1.030797774952927,False,False,2
5,8,100.0,10.0,0.01,20.0,300.0,0.02,17.02107942876609,42.97998162551594,61.33009265009803,33.814281553483866,70.77994903809702,5.0910386182102725,91.1485989202566,0.1771214565930462,0.9999091625213623,1.430085955815561,-59.08957090828548,1.0286017191163113,False,False,2
6,8,100.0,10.0,0.01,20.0,300.0,0.02,17.520386677638577,43.02400459282758,61.65472715061524,27.652552180725277,57.17525955561087,5.053741602336595,90.29436776631441,0.17594718471747123,0.9998658299446106,1.370489128743647,-59.34822572191035,1.027409782574873,False,False,1
7,8,100.0,10.0,0.01,20.0,300.0,0.02,17.958018571361787,43.09023737327317,62.270134701997094,23.772541225544742,52.48082192496724,5.011330825403257,89.7171464874756,0.17455162590954598,0.9998190999031067,1.2221223524601132,-57.459872441352644,1.0244424470492022,False,False,1
8,8,100.0,10.0,0.01,20.0,300.0,0.02,18.490660922764903,43.18037200593425,62.91127274114305,22.54192559419814,49.927445692583206,4.97677300923288,89.29577600265826,0.17341709212783143,0.9997798800468445,1.0961820051375515,-57.570268826644394,1.021923640102751,False,False,1
9,8,100.0,10.0,0.01,20.0,300.0,0.02,19.086736682424515,43.250100783307516,63.46543247967355,20.509701465018107,47.0413838861158,4.953785999706173,89.05024630226865,0.1726810528170235,0.9997398853302002,1.045527079683289,-58.52589442113332,1.0209105415936657,False,False,1
10,8,100.0,10.0,0.01,20.0,300.0,0.02,19.6217214882898,43.321729651528265,63.94974351614655,18.37468540778336,43.5487461387329,4.950691711863808,89.08344335829376,0.17262885443222348,0.999728798866272,1.0924358020120506,-59.960213604116085,1.021848716040241,False,False,1
11,8,100.0,10.0,0.01,20.0,300.0,0.02,20.155509587215125,43.39356201828904,64.43151026503148,17.60626542425668,40.10356834532497,4.965871711946652,89.36721463781598,0.1732076278107027,0.9997305870056152,0.9356557771184026,-62.38686062875823,1.018713115542368,False,False,1
12,8,100.0,10.0,0.01,20.0,300.0,0.02,20.675704414237646,43.46238996350348,64.8281189803968,16.193567064885357,37.176793901697636,4.9971017906718345,89.88501138647618,0.17434403720979616,0.999740719795227,0.8714210725056607,-65.92479473743455,1.0174284214501133,False,False,1
13,8,100.0,10.0,0.01,20.0,300.0,0.02,21.08506741962944,43.525132386424445,65.16162283285963,14.327084983461193,33.914152607968106,5.045847698612242,90.56071838934798,0.1760841684018182,0.9997315406799316,0.8328642957552705,-68.88338274499736,1.0166572859151055,False,False,1
14,8,100.0,10.0,0.01,20.0,300.0,0.02,21.476809349187327,43.589501718511215,65.5000761430674,13.499269841008486,27.84801296322896,5.107985938880166,91.33905763791995,0.1782878945311662,0.9997471570968628,0.7595449619412229,-70.76884525019305,1.0151908992388246,False,False,1
15,8,100.0,10.0,0.01,20.0,300.0,0.02,21.758653422235646,43.65600981727844,65.75963089067628,11.871155236597202,26.290592872295313,5.167740086447046,92.11728862971792,0.1804059099062573,0.9997686147689819,0.6176535970231309,-73.09649137226972,1.0123530719404625,False,False,1
16,8,100.0,10.0,0.01,20.0,300.0,0.02,21.960632471206342,43.72020142004327,65.9624652773445,10.325162240845357,22.093264717160753,5.234530791822939,92.99865578706512,0.1827643308215495,0.9997830986976624,0.546472982905997,-76.55775397929844,1.01092945965812,False,False,1
17,8,100.0,10.0,0.01,20.0,300.0,0.02,22.103644774822552,43.78945119657141,66.13510397750792,9.726179276422116,22.555860850552328,5.3027305827659275,93.84776616792537,0.18516842248573634,0.9997875094413757,0.48030137163534437,-78.3143895985994,1.009606027432707,False,False,1
