gamma,k_attr,k_rep,lambda_max_real_median,lambda_max_real_mean,lambda_max_real_min,lambda_max_real_max,frac_cts_stable_tail,spectral_radius_median,spectral_radius_mean,spectral_radius_max,frac_disc_stable_tail,min_spacing_tail_mean,min_spacing_tail_min
0.001,0.00025,0.25,0.053229246084315666,0.053234656200662124,0.05268192833468373,0.05380830685243548,0.0,1.0010645849216862,1.0010646931240132,1.0010761661370486,0.0,35.35239417851906,35.352241064141204
0.0011497569953977356,0.0002874392488494339,0.25,0.05319765907450795,0.05320306350582797,0.05265080186787096,0.05377621874757386,0.0,1.0010639531814902,1.0010640612701167,1.0010755243749514,0.0,35.352394174461466,35.35224156825219
0.0013219411484660286,0.00033048528711650716,0.25,0.053161342642979316,0.053166741132114996,0.05261502210489378,0.053739304823031686,0.0,1.0010632268528596,1.001063334822642,1.0010747860964606,0.0,35.35239422039868,35.35223474615882
0.0015199110829529332,0.0003799777707382333,0.25,0.05311959736378111,0.05312498678095324,0.052573901940558616,0.053696835932972316,0.0,1.0010623919472756,1.001062499735619,1.0010739367186594,0.0,35.35239421503756,35.35223541232951
0.001747528400007683,0.00043688210000192073,0.25,0.05307164771921819,0.053077023133709635,0.05252666081658032,0.0536480747792544,0.0,1.0010614329543843,1.0010615404626741,1.0010729614955851,0.0,35.35239420887884,35.35223617888573
0.002009233002565048,0.000502308250641262,0.25,0.053016332073928904,0.05302168857800658,0.052472086488710726,0.05359185781361284,0.0,1.0010603266414786,1.0010604337715603,1.0010718371562723,0.0,35.35239423045278,35.35223288314395
0.0023101297000831605,0.0005775324250207901,0.25,0.05295290399883315,0.052958234826608705,0.052409401598099224,0.053527347366314884,0.0,1.0010590580799765,1.0010591646965323,1.0010705469473262,0.0,35.35239422233655,35.35223389163012
0.0026560877829466868,0.0006640219457366717,0.25,0.05287998522323391,0.05288529247166998,0.05233739094199027,0.053453068634472696,0.0,1.0010575997044646,1.0010577058494334,1.0010690613726894,0.0,35.35239421301375,35.35223505092365
0.0030538555088334154,0.0007634638772083538,0.25,0.05279616255971101,0.052801440813024146,0.05225465759050686,0.05336782729412552,0.0,1.0010559232511942,1.0010560288162604,1.0010673565458825,0.0,35.352394202305256,35.35223638337699
0.003511191734215131,0.0008777979335537827,0.25,0.05269979596665171,0.05270503382700356,0.05215915718295603,0.05326977692471895,0.0,1.001053995919333,1.00105410067654,1.0010653955384943,0.0,35.35239418999743,35.35223791565821
0.004037017258596553,0.0010092543146491384,0.25,0.0525890040993359,0.0525942138241275,0.05204945898434079,0.05315707964185736,0.0,1.0010517800819867,1.0010518842764826,1.001063141592837,0.0,35.352394275073955,35.35222554642896
0.004641588833612782,0.0011603972084031956,0.25,0.0524617203953828,0.0524668588364134,0.05192372755487895,0.05302762814555652,0.0,1.0010492344079076,1.0010493371767284,1.001060552562911,0.0,35.352394258843226,35.3522275712157
0.005336699231206312,0.001334174807801578,0.25,0.05231548416100657,0.0523204760464483,0.05177905661209363,0.05287870986207248,0.0,1.00104630968322,1.0010464095209288,1.0010575741972414,0.0,35.352394264489796,35.35222632872311
0.006135907273413176,0.001533976818353294,0.25,0.0521467269465966,0.05215146487132741,0.051612297147738864,0.05270715284878225,0.0,1.001042934538932,1.0010430292974266,1.0010541430569757,0.0,35.35239424295264,35.35222900300873
0.007054802310718645,0.0017637005776796613,0.25,0.051953634130390405,0.051958017175169895,0.051421515800713836,0.05251088593500707,0.0,1.001039072682608,1.0010391603435034,1.0010502177187002,0.0,35.35239439786943,35.35221973636911
0.008111308307896872,0.002027827076974218,0.25,0.051731792966210624,0.05173567466307883,0.051202054624783284,0.052285409891367846,0.0,1.0010346358593243,1.0010347134932616,1.0010457081978275,0.0,35.352394371380726,35.35222316381195
0.0093260334688322,0.00233150836720805,0.25,0.051477042206439096,0.05148021365872959,0.050950065560229074,0.052026489889373105,0.0,1.0010295408441288,1.0010296042731748,1.0010405297977876,0.0,35.35239429627684,35.3522205718658
0.010722672220103232,0.002680668055025808,0.25,0.05118444497209571,0.05118665913472112,0.050660834266546544,0.05172892479631199,0.0,1.001023688899442,1.0010237331826943,1.0010345784959263,0.0,35.35384086375265,35.35366707499066
0.012328467394420659,0.0030821168486051646,0.25,0.05084822703307623,0.05084916291669603,0.05032846550120678,0.051387060227909266,0.0,1.0010169645406615,1.001016983258334,1.0010277412045583,0.0,35.353854029681685,35.35369168312709
0.014174741629268055,0.003543685407317014,0.25,0.05045643665547339,0.05046161346540776,0.049946982826210996,0.05099456145884338,0.0,1.0010091287331093,1.0010092322693083,1.0010198912291768,0.0,35.35513422591325,35.35497707234595
0.016297508346206444,0.004074377086551611,0.25,0.05001195195024873,0.05001674313089755,0.04950922909716308,0.05054359500289198,0.0,1.001000239039005,1.001000334862618,1.0010108719000579,0.0,35.35379612830011,35.353719565619144
0.01873817422860384,0.00468454355715096,0.25,0.04949650618417109,0.04950529600724269,0.04900123305290112,0.05002708859910823,0.0,1.0009899301236835,1.0009901059201447,1.001000541771982,0.0,35.35380795932865,35.35371650228017
0.021544346900318846,0.0053860867250797115,0.25,0.048910629492831516,0.04891788752690726,0.04841861799624131,0.049435544552706594,0.0,1.0009782125898568,1.0009783577505382,1.0009887108910542,0.0,35.3538163466479,35.3537125109339
0.024770763559917114,0.0061926908899792785,0.25,0.04823932558297595,0.04824216516511451,0.04775075407949412,0.04875047290231264,0.0,1.0009647865116595,1.0009648433033023,1.0009750094580463,0.0,35.35236080308975,35.352358472798876
0.02848035868435802,0.007120089671089505,0.25,0.04746595358906544,0.04746307183767734,0.0469852345055883,0.0479534883911364,0.0,1.0009493190717813,1.0009492614367534,1.0009590697678228,0.0,35.35236029853297,35.352299658172505
0.03274549162877728,0.00818637290719432,0.25,0.05248779192649312,0.05249691141977863,0.05179114728910825,0.0532298975196833,0.0,1.00104975583853,1.0010499382283955,1.0010645979503936,0.0,35.35374990084969,35.35367587806521
0.037649358067924674,0.009412339516981168,0.25,0.05139666433593729,0.05140528623980832,0.05072327477140496,0.05211802843221294,0.0,1.0010279332867187,1.0010281057247963,1.0010423605686443,0.0,35.35377424855074,35.35374580623713
