step,N,grid_size,k_attr,k_rep,sigma_rep,amp_rep,eta,min_spacing,mean_spacing,max_spacing,mean_force_norm,max_force_norm,mean_potential,var_potential,mean_need,max_need,lambda_max_real,lambda_min_real,spectral_radius_I_plus_etaJ,continuous_stable,discrete_stable,num_eig_pos_real
0,8,100.0,10.0,5.0,20.0,300.0,0.02,8.539785152123976,38.713203195581,66.9309414820571,1204.0790746458197,2018.6941432715776,10.604225672747448,179.20599408499606,0.35606070883734253,1.0,288.09906435556525,-207.25449279571853,6.761981287111305,False,False,5
1,8,100.0,10.0,5.0,20.0,300.0,0.02,4.160922907025332,38.967573930559304,59.546680970376684,1394.5691631115264,2210.4774937416696,8.857493083839303,145.4704028134712,0.30213088443596,0.9999974370002747,810.489774463605,-204.78702862675652,17.2097954892721,False,False,6
2,8,100.0,10.0,5.0,20.0,300.0,0.02,7.601840318428507,40.07092802265775,63.12466815398821,1285.5526016451176,2126.4057277127413,11.746155067830177,184.67676275514452,0.3981770057824657,1.0,297.22392000759385,-176.85650134355248,6.944478400151877,False,False,5
3,8,100.0,10.0,5.0,20.0,300.0,0.02,10.498105104595131,40.13343206033004,68.27891647818943,1080.1845764351738,1810.653596632501,7.994030361383056,137.27356249276428,0.2726297595553275,0.9999980330467224,199.938986031682,-167.53336341544812,4.99877972063364,False,False,4
4,8,100.0,10.0,5.0,20.0,300.0,0.02,5.637055039429417,34.80710705666533,52.441820466597996,1404.7353294794802,2280.5312246762014,8.374067964737703,142.79128286634455,0.28612588364329095,0.9999990463256836,534.0634679615955,-201.8431229468056,11.68126935923191,False,False,5
5,8,100.0,10.0,5.0,20.0,300.0,0.02,8.25702613702295,41.53646122591134,62.69340211819257,1613.1570085392514,3231.352173508901,11.508248927091698,191.49662186634214,0.38256741219549123,1.0,335.675887301126,-179.91408598584286,7.713517746022521,False,False,4
6,8,100.0,10.0,5.0,20.0,300.0,0.02,9.851959627592956,41.129361750912615,61.467720276930976,838.2234557100569,1440.411384747941,6.269159944191054,107.96818441815253,0.21630696384873882,0.9999935030937195,235.2706552359677,-170.43448162506093,5.705413104719354,False,False,5
7,8,100.0,10.0,5.0,20.0,300.0,0.02,14.455565766430153,42.273716008148845,65.70959308358752,933.4185265023855,1960.666623127374,7.78823617242428,136.5731327466429,0.26675173429725485,0.999999463558197,161.5682772998644,-171.95223166898168,4.2313655459972885,False,False,5
8,8,100.0,10.0,5.0,20.0,300.0,0.02,12.75150442449394,40.22905756814773,60.252449988393515,723.5909566980279,1438.9231004441856,7.166151508405866,120.95552858744324,0.2481792960861972,0.9999502897262573,135.24655560887493,-179.30039970753887,3.7049311121774986,False,False,4
9,8,100.0,10.0,5.0,20.0,300.0,0.02,14.07482842615872,41.34022480590516,63.53989526467195,964.1351058943732,1608.1117023760846,6.436418000419113,117.49093249442882,0.21937832219194112,0.9999512434005737,189.04078075050043,-181.94150687089092,4.780815615010009,False,False,5
10,8,100.0,10.0,5.0,20.0,300.0,0.02,11.04938977808612,38.80695973531686,65.20335874704246,1041.1666304215446,1655.0019290036566,8.35306445568528,145.4900022854508,0.28590408424242847,0.9999966025352478,216.98443325178602,-215.8313943717392,5.3396886650357205,False,False,5
11,8,100.0,10.0,5.0,20.0,300.0,0.02,10.183497226898943,40.653446889599216,66.79019379382416,1282.8591761172197,2693.5635668572054,9.119465317854312,152.86150963438374,0.31033677581167024,0.9999993443489075,257.7370043018948,-181.7483186562818,6.154740086037896,False,False,4
12,8,100.0,10.0,5.0,20.0,300.0,0.02,17.118077837704476,41.74641717810107,64.39104074775373,919.6954940479101,1834.1600270008873,6.867151134678976,125.13689968020006,0.23460044469285155,0.9999994039535522,145.25722774725014,-175.50083151068907,3.905144554945003,False,False,5
13,8,100.0,10.0,5.0,20.0,300.0,0.02,12.211911233867681,41.80301899154851,67.53177962647158,771.8539244436602,1153.3779792856817,7.377968664837565,130.15451575311994,0.2530734796241787,0.9999991059303284,177.2669438697875,-162.71531179132631,4.54533887739575,False,False,5
14,8,100.0,10.0,5.0,20.0,300.0,0.02,4.4152424537217065,40.72933247838804,65.93309673349151,902.6695972799295,1158.8278887913953,7.213838265804283,125.0604270486559,0.24871405871355615,0.9999654293060303,651.217617298659,-190.53574677782578,14.02435234597318,False,False,5
15,8,100.0,10.0,5.0,20.0,300.0,0.02,11.76411066987114,39.99987708586592,65.36949030730524,1590.984112250632,2225.3629682387505,9.092776170623909,150.87335072284526,0.3112849882990759,0.9999995827674866,224.2395660547814,-192.88347527453638,5.484791321095628,False,False,6
16,8,100.0,10.0,5.0,20.0,300.0,0.02,11.899144570826222,41.525303705601516,66.97991933483904,1401.2341236331283,2183.492746076474,10.842419654847793,174.75115445757118,0.36786157469196634,1.0,177.21250682167965,-176.22418903211647,4.544250136433593,False,False,5
17,8,100.0,10.0,5.0,20.0,300.0,0.02,13.48376023797542,40.32288056531557,61.22378005528471,936.2484830673957,1939.6345685540457,7.325713707264923,129.33758772764594,0.25066187161107045,0.9999988079071045,170.6697229163598,-182.20458721817604,4.413394458327196,False,False,4
18,8,100.0,10.0,5.0,20.0,300.0,0.02,13.971704218170364,38.55335245496819,60.79811393637627,1026.454414798655,1638.6585629289611,6.742255495219254,116.11425115680001,0.23114886689007175,0.9999712705612183,155.71820590087532,-189.37348326581593,4.114364118017507,False,False,5
19,8,100.0,10.0,5.0,20.0,300.0,0.02,19.846042428514092,39.19527903654055,69.90135799373576,1026.447688093706,1700.9883715702056,9.246089979966753,168.90711124753972,0.30951747238323013,1.0,100.2894000438057,-183.9820490431677,3.005788000876114,False,False,4
20,8,100.0,10.0,5.0,20.0,300.0,0.02,9.139523550197397,38.910698579150385,61.211798921959186,1295.8022610530566,2038.600359591391,8.381545293221098,151.64070737399837,0.28269796121607765,0.9999994039535522,300.8969181591702,-198.06092222300788,7.017938363183404,False,False,5
21,8,100.0,10.0,5.0,20.0,300.0,0.02,12.416719073565957,38.217730090163,59.32749408360149,1296.6346368618035,2378.5295301973733,8.610074485684944,148.48262171962358,0.291803963283701,0.9999996423721313,137.82040137494178,-174.40527978738453,3.7564080274988356,False,False,5
22,8,100.0,10.0,5.0,20.0,300.0,0.02,13.774857616316984,38.45096431068233,63.45695456217401,1455.9243890797845,2256.5532917736887,8.824177562041362,154.41935205708876,0.296976782798131,0.9999998807907104,134.53936703418046,-173.86421047255052,3.690787340683609,False,False,5
23,8,100.0,10.0,5.0,20.0,300.0,0.02,7.161104540645702,38.879712841557144,60.74732250279391,1505.1428752207294,2296.7503627491033,9.269851376128209,164.59087095143508,0.31122206188669066,1.0,494.830042665628,-199.09396014019833,10.896600853312561,False,False,5
24,8,100.0,10.0,5.0,20.0,300.0,0.02,17.608383446699577,37.90026995660248,56.855290896342815,1471.9510866340052,2501.215969428354,10.102478913645042,163.74827746431032,0.34272223553528586,1.0,96.82155109851541,-204.43749308593937,3.088749861718787,False,False,5
25,8,100.0,10.0,5.0,20.0,300.0,0.02,15.91355299781454,40.27000521641475,60.93520154769558,1228.6281333018978,2143.812662803407,9.067630747189028,162.92312568402883,0.3037259213076246,1.0,124.77970792974452,-188.77412872130571,3.49559415859489,False,False,4
26,8,100.0,10.0,5.0,20.0,300.0,0.02,9.744167952273209,37.817284806896716,60.93929183163906,1010.2035993130335,1400.582175786389,7.590932076351091,138.2202581908714,0.2584412864861404,0.9999921321868896,206.14312953308416,-192.8470539265794,5.122862590661684,False,False,5
27,8,100.0,10.0,5.0,20.0,300.0,0.02,11.638203114999628,38.77789457677795,67.471641774007,1433.2851397622667,2267.909831073779,9.779496263002784,162.9416713915017,0.3308190751427095,0.9999998807907104,254.77202947540817,-187.73850780025478,6.095440589508164,False,False,5
