step,N,grid_size,k_attr,k_rep,sigma_rep,amp_rep,eta,min_spacing,mean_spacing,max_spacing,mean_force_norm,max_force_norm,mean_potential,var_potential,mean_need,max_need,lambda_max_real,lambda_min_real,spectral_radius_I_plus_etaJ,continuous_stable,discrete_stable,num_eig_pos_real
0,14,100.0,20.0,0.25,20.0,300.0,0.02,5.8845497073291,40.15513041947034,67.99672845149654,236.47623018001966,426.3308590145969,4.439557198374577,147.45493897246962,0.08625921889700423,0.9972406625747681,20.702640742617543,-57.46773523906558,1.4140528148523508,False,False,8
1,14,100.0,20.0,0.25,20.0,300.0,0.02,8.526991205867875,40.30847885706262,65.66687768776754,95.00077486537812,196.25461205446044,1.6755693422081677,52.767942278324114,0.03313134716713394,0.9818638563156128,14.53793859335825,-70.2119011453741,1.2907587718671651,False,False,6
2,14,100.0,20.0,0.25,20.0,300.0,0.02,10.46031431921629,40.4771169433478,65.52623406957514,55.34887493297458,97.24902692305469,0.9621189023032611,22.857478266549016,0.019071255030749124,0.8756396174430847,9.344481378060115,-53.867501758597854,1.1868896275612024,False,False,5
3,14,100.0,20.0,0.25,20.0,300.0,0.02,12.368089930535326,40.575925885926246,65.25200993836984,36.14510366019443,73.7572978919184,0.4781021630000665,8.55018162079445,0.009481853942611269,0.6411485075950623,6.558977688938494,-46.699289834785084,1.1311795537787699,False,False,7
4,14,100.0,20.0,0.25,20.0,300.0,0.02,13.96817388124081,40.64387454162915,65.11419880143954,28.6711999635543,60.39603543046167,0.21876213688146148,2.6906552281082337,0.004339431666009477,0.5022375583648682,4.842415498056795,-37.63326271263381,1.096848309961136,False,False,7
5,14,100.0,20.0,0.25,20.0,300.0,0.02,15.234319599753526,40.666658425565686,65.02574751456267,22.05230655602948,45.744933577531405,0.07757515126077585,0.5941071680780169,0.0015372555282345275,0.3400929272174835,3.898273139763091,-23.27368516809313,1.0779654627952617,False,False,7
6,14,100.0,20.0,0.25,20.0,300.0,0.02,16.276650350226184,40.6889988748116,65.24809759677665,18.06675961359314,38.40895089934974,0.02007390669177772,0.11503894241546843,0.0003971297814860009,0.21582099795341492,3.3709057871299284,-15.391300583628865,1.0674181157425986,False,False,7
7,14,100.0,20.0,0.25,20.0,300.0,0.02,17.081954212847485,40.69480577039341,65.1498728501307,14.97273277292167,33.20833363090604,0.0058530424802045004,0.021570570818970177,0.00011588396657025442,0.12583625316619873,2.9777180789102413,-11.805804904273549,1.0595543615782048,False,False,7
8,14,100.0,20.0,0.25,20.0,300.0,0.02,17.752747923640886,40.691559675291025,64.67310503179512,12.423051295690717,29.272065435525985,0.0012916290665437814,0.0026303517402623076,2.560328916879371e-05,0.06209797412157059,2.6719144159651322,-10.863926460106288,1.0534382883193028,False,False,7
9,14,100.0,20.0,0.25,20.0,300.0,0.02,18.31712099104623,40.68977800446483,64.54883280713308,10.772024472991607,24.425809494856072,6.63442443023044e-05,2.5616233826117397e-05,1.3160187751054764e-06,0.009246628731489182,2.450741387769963,-10.740912530190302,1.0490148277553992,False,False,7
