gamma,k_attr,k_rep,lambda_max_real_median,lambda_max_real_mean,lambda_max_real_min,lambda_max_real_max,frac_cts_stable_tail,spectral_radius_median,spectral_radius_mean,spectral_radius_max,frac_disc_stable_tail,min_spacing_tail_mean,min_spacing_tail_min
0.3511191734215131,0.08777979335537828,0.25,-0.05363673673763499,-0.053636724059437355,-0.05363729989823808,-0.05363600407194985,1.0,0.9989272652652473,0.9989272655188113,0.998927279918561,1.0,49.93290639783617,49.93251118870268
0.40370172585965536,0.10092543146491384,0.25,-0.06160776105493125,-0.061607780874198374,-0.06161007285837328,-0.061605597087312794,1.0,0.9987678447789015,0.9987678443825159,0.9987678880582538,1.0,49.93280385472642,49.93229068370252
0.4641588833612782,0.11603972084031955,0.25,0.008262879443017495,0.008257866535395928,0.008222811341846535,0.008283176806745654,0.0,1.0001652575888604,1.000165157330708,1.000165663536135,0.0,49.93284788803642,49.93254699440993
0.5336699231206312,0.1334174807801578,0.25,-0.08139325001932902,-0.08139317029048312,-0.08139446188029584,-0.08139159391243667,1.0,0.9983721349996134,0.9983721365941903,0.9983721681217512,1.0,49.93303917886335,49.93299250843431
0.6135907273413176,0.1533976818353294,0.25,-0.02704415930707981,-0.02704548916555352,-0.027065320207201527,-0.027028266035205094,1.0,0.9994591168138585,0.9994590902166888,0.9994594346792959,1.0,49.93286602521878,49.932723693752415
0.7054802310718645,0.17637005776796613,0.25,-0.10815588786660643,-0.10815573062691153,-0.10818567429990149,-0.10812381180312587,1.0,0.9978368822426679,0.9978368853874617,0.9978375237639375,1.0,49.9328523475783,49.932825990212265
0.8111308307896873,0.20278270769742182,0.25,-0.12514401082051435,-0.12514195522710203,-0.1252665147989608,-0.1250106092173584,1.0,0.9974971197835898,0.997497160895458,0.9974997878156528,1.0,49.93271558140405,49.932574210249356
0.9326033468832199,0.23315083672080497,0.25,-0.14556612618563036,2.530706058876837,-0.14580859221771014,133.66796596631733,0.98,0.9970886774762874,1.0506141211775368,3.6733593193263467,0.98,49.93054789222693,49.92783386673355
1.072267222010323,0.2680668055025808,0.25,-0.16885879974106988,-0.16885471298679264,-0.16906253780090263,-0.1686341645178147,1.0,0.9966228240051787,0.996622905740264,0.9966273167096437,1.0,49.931751267047666,49.93068286700206
1.232846739442066,0.3082116848605165,0.25,-0.19516642525725666,-0.1951712950863364,-0.19538621927987543,-0.19496517259089707,1.0,0.9960966714948549,0.996096574098273,0.996100696548182,1.0,49.93184698174906,49.93129668336084
1.4174741629268048,0.3543685407317012,0.25,-0.22528792537246006,-0.22528437409720736,-0.2254682811424384,-0.2250914207205745,1.0,0.9954942414925507,0.9954943125180559,0.9954981715855885,1.0,49.93140915203443,49.927925077800076
1.629750834620645,0.40743770865516127,0.25,-0.25967394230485585,2.6080669186513465,-0.25981122617975816,143.12719502691596,0.98,0.9948065211539028,1.0521613383730268,3.862543900538319,0.98,49.93078558930148,49.92680972599139
1.873817422860385,0.46845435571509625,0.25,-0.2990122062978503,2.8358935734908743,-0.2991125422271492,156.44631287539832,0.98,0.994019755874043,1.0567178714698173,4.128926257507967,0.98,49.93105910976431,49.930384856102954
2.1544346900318843,0.5386086725079711,0.25,-0.34407854009374794,-0.3440788852136232,-0.3441322880109937,-0.3440279983890937,1.0,0.993118429198125,0.9931184222957274,0.9931194400322181,1.0,49.93212426048353,49.926768655904134
2.4770763559917115,0.6192690889979279,0.25,-0.39591064409848464,-0.3959115106827966,-0.395938234544143,-0.3958888197730061,1.0,0.9920817871180303,0.9920817697863441,0.9920822236045399,1.0,49.93018395918112,49.92951644116161
2.848035868435802,0.7120089671089505,0.25,-0.4557091212127232,-0.45570852828447683,-0.4557130776179699,-0.4557022473052326,1.0,0.9908858175757456,0.9908858294343104,0.9908859550538953,1.0,49.93272786047107,49.93266583643019
3.2745491628777286,0.8186372907194321,0.25,-0.5235843028820968,15.070993764617567,-0.5239968451028757,259.461463999406,0.94,0.9895283139423581,1.3014198752923514,6.189229279988121,0.94,49.93213292156666,49.92665077852528
3.7649358067924674,0.9412339516981169,0.25,-0.6017029594283239,-0.6017137892939175,-0.6017880406273179,-0.6016819031857603,1.0,0.9879659408114335,0.9879657242141218,0.9879663619362848,1.0,49.929026439651686,49.92559321771849
4.328761281083062,1.0821903202707654,0.25,-0.6927349936658803,-0.6927369456544079,-0.6927539735155726,-0.6927249117233026,1.0,0.9861453001268052,0.9861452610870252,0.9861455017656597,1.0,49.92958914115963,49.92955370324778
4.9770235643321135,1.2442558910830284,0.25,-0.7964430981934274,-0.7964431256454947,-0.7964565690748824,-0.7964345300582544,1.0,0.9840711380361314,0.9840711374870901,0.9840713093988349,1.0,49.928727788658726,49.92871741000589
5.72236765935022,1.430591914837555,0.25,-0.9157564586062394,-0.9157565177657606,-0.9157643896004439,-0.9157476472144385,1.0,0.9816848708278766,0.981684869644685,0.9816850470557112,1.0,49.93116080097453,49.931159152949
6.5793322465756825,1.6448330616439206,0.25,-1.051425385610374,-1.051425582433603,-1.05143524602132,-1.0514167140289998,1.0,0.9789714922877926,0.978971488351328,0.97897166571942,1.0,49.92421361724287,49.92421338306174
7.56463327554629,1.8911583188865726,0.25,-1.210595524277861,-1.2105941161987517,-1.210605286108454,-1.210577531935678,1.0,0.9757880895145017,0.9757881176760539,0.9757884493612864,1.0,49.92474363297206,49.92474356684078
8.697490026177835,2.174372506544459,0.25,-1.389921601269413,-1.389922397726452,-1.3899392687839067,-1.3899069488629618,1.0,0.9722015679746117,0.972201552045471,0.9722018610227408,1.0,49.92095983660126,49.920959828442854
10.0,2.5,0.25,-1.5980816199265848,-1.5980815637621493,-1.5980949461117535,-1.5980646387666546,1.0,0.9680383676014683,0.9680383687247571,0.9680387072246669,1.0,49.92690595845286,49.92690595461312
11.497569953977356,2.874392488494339,0.25,-1.8373882583520835,-1.8373878491232747,-1.837404326653383,-1.8373710705138493,1.0,0.9632522348329584,0.9632522430175345,0.963252578589723,1.0,49.91670253538879,49.91670253073396
13.219411484660288,3.304852871165072,0.25,-2.1156050741336134,-2.1156004828347013,-2.115622998831939,-2.1155700773127157,1.0,0.9576878985174606,0.9576879903433487,0.9576885984537457,1.0,49.9149731522481,49.91497314122514
15.199110829529332,3.799777707382333,0.25,-2.432429054023518,-2.432429507605786,-2.432462628111246,-2.432391829294412,1.0,0.9513514189195296,0.9513514098479026,0.9513521634141118,1.0,49.910874416888,49.910874403525455
17.47528400007683,4.368821000019207,0.25,-2.7967285285123316,-2.796726090807375,-2.796742766577397,-2.796705063248987,1.0,0.9440654294297958,0.944065478183903,0.9440658987350202,1.0,49.905637187164594,49.90563718452329
20.09233002565046,5.023082506412615,0.25,-3.2155815388303726,-3.215581519541183,-3.2155827338164786,-3.215580221182953,1.0,0.9356883692235944,0.9356883696093706,0.9356883955765446,1.0,49.898799567472494,49.89879956701384
23.10129700083158,5.775324250207895,0.25,-3.6917757995066776,-3.6917757533411755,-3.6917767078754453,-3.6917747458378654,1.0,0.9261644840098664,0.9261644849331765,0.9261645050832427,1.0,49.91562163994728,49.9156216395545
26.560877829466893,6.640219457366723,0.25,-4.250821722526949,-4.250821605232801,-4.250823172214896,-4.2508198928748016,1.0,0.9149835655494609,0.9149835678953439,0.914983602142504,1.0,49.87678043181489,49.87678043140125
30.538555088334185,7.634638772083546,0.25,-4.88743447606201,-4.887434930101509,-4.8874415004593645,-4.887430118848413,1.0,0.9022513104787598,0.9022513013979697,0.9022513976230317,1.0,49.857836434842774,49.857836434504826
35.111917342151344,8.777979335537836,0.25,-5.611183341116537,-5.611183568683183,-5.611186006766789,-5.611181603012625,1.0,0.8877763331776692,0.8877763286263364,0.8877763679397475,1.0,49.90171100382792,49.90171100340885
40.37017258596558,10.092543146491394,0.25,-6.461055569542122,-6.461055591924619,-6.461055657240365,-6.461055549145459,1.0,0.8707788886973188,0.8707788882496703,0.8707788891052912,1.0,49.772823290805746,49.77282329079622
46.41588833612782,11.603972084031955,0.25,-7.4180624882538035,-7.418062428675658,-7.418063753799134,-7.418061369141071,1.0,0.851638750234924,0.8516387514264869,0.8516387726171786,1.0,49.6257673560898,49.62576735569006
53.366992312063125,13.341748078015781,0.25,-8.527450849861133,-8.527452074526783,-8.527494379554323,-8.527409552844698,1.0,0.8821022426179883,0.8821022940451484,0.8821154239503564,1.0,49.48918092301765,49.489174232318064
61.35907273413176,15.33976818353294,0.25,-10.238803255377817,-10.14815141465874,-10.27804641624247,-9.899734976625906,1.0,1.1889296869212198,1.1889202254022992,1.1905853893878096,0.0,45.077447292325196,44.84508602480118
70.54802310718645,17.637005776796613,0.25,-11.598379417231914,-10.040644750708436,-15.686718026074297,-1.5473359482434392,1.0,1.4963511653560073,3.8788186008278593,127.5327504890331,0.22,39.30204529437449,34.89994184232585
81.11308307896873,20.278270769742182,0.25,-6.344817321065971,-8.13040758432086,-17.99955403636296,3.230149556383786,0.94,1.4838699188158677,1.4635208620023503,1.9654905484526202,0.3,38.267467431743626,30.48239427569793
93.26033468832199,23.315083672080497,0.25,-12.942944699958687,857.328229883399,-24.31733274119826,28392.1130821014,0.9,2.1317711791792315,19.268619790551202,568.842261642028,0.06,36.879861200429474,21.48096408055782
107.22672220103232,26.80668055025808,0.25,-15.333116673455324,331.17738182730375,-26.938370707165557,17179.014622618924,0.9,2.5904776770140643,9.143578970288333,344.5802924523785,0.04,32.04969465804927,13.099104647817736
123.28467394420659,30.821168486051647,0.25,-8.019529716822024,-9.227628703476064,-29.510846946981964,12.099466315808863,0.74,2.693674175812335,2.541137213691515,3.37935425955711,0.04,27.802268514919724,11.214363803496996
141.74741629268047,35.43685407317012,0.25,0.7618114670003937,2.341075099410637,-29.6906122913134,68.1402464548283,0.5,2.9887602003185183,2.9650317485984967,4.049090388008781,0.0,19.77863192347982,2.7065389640826587
162.97508346206433,40.74377086551608,0.25,9.749336282919263,9.476845385740624,-40.36689854392517,60.1045075494163,0.36,3.364623503165449,3.2394618060607105,4.670235419278206,0.0,21.794959114025232,3.8006040973086543
187.3817422860383,46.845435571509576,0.25,4.719070882134936,2051.3427610252484,-40.45920703498428,51191.45663777398,0.36,3.949993878477759,44.57634640477442,1024.8291327554798,0.0,20.094447800872953,5.359227163021056
215.44346900318865,53.86086725079716,0.25,16.166676638355767,17.356159805869783,-45.03329601290905,78.4411163073323,0.28,4.589860911858556,4.475755778338624,6.226483793346063,0.0,18.72527700711567,2.641078867502139
247.7076355991714,61.92690889979285,0.25,7.667959441416556,1228.9346277243467,-53.69730784504427,61197.49802252667,0.38,5.53920449122163,29.867764616551682,1224.9499604505334,0.0,20.37003115521157,5.011162461161272
284.8035868435805,71.20089671089512,0.25,19.420948676607193,16.67097929092585,-45.88402048744814,93.19296410745739,0.3,5.944028297070678,6.075099455543978,8.751326797915706,0.0,17.998954213284836,3.2045128207072278
327.4549162877732,81.8637290719433,0.25,12.166332089066,1596.5763841875244,-69.93921302800521,79136.26709354129,0.36,7.793487110516362,38.95559394021771,1583.7253418708258,0.0,20.82525677387868,4.219634526781288
376.49358067924715,94.12339516981179,0.25,25.950721116234206,22.025813123048348,-87.049627714868,142.67379739419212,0.3,8.776724422021388,8.63591612358132,11.908860252250486,0.0,18.151878849342577,2.2938528406829075
432.87612810830615,108.21903202707654,0.25,29.27760780407475,2050.3560080080256,-82.31335266378258,101121.2260749543,0.32,10.52535642019045,50.748423949714244,2023.4245214990863,0.0,17.132770698353784,0.8633128812552413
497.7023564332114,124.42558910830284,0.25,35.512130800899214,1797.2015697682536,-117.01754202696362,88172.35840847144,0.22,11.54066559902514,46.28410905719488,1764.4471681694288,0.0,18.509637741999924,2.315759198996182
572.236765935022,143.0591914837555,0.25,43.5894715735038,3590.0047028121694,-141.36894478664223,178536.5532451767,0.38,13.427418773441495,84.82633391556635,3571.7310649035344,0.0,20.149655375053793,5.2950302700775325
657.9332246575682,164.48330616439205,0.25,24.357067340378865,32.541290846665994,-116.28584664862967,199.07779165746217,0.28,15.847237982613589,16.017795734429026,21.8690602783539,0.0,17.70533088149729,2.6745432708244326
756.463327554629,189.11583188865725,0.25,49.641703622295495,48.44248732438141,-121.59060934392257,194.72390233349407,0.26,17.675200621159284,17.554838396964943,25.092516291655375,0.0,17.97772642101662,3.229550036909296
869.7490026177834,217.43725065444585,0.25,63.13105185523152,20116.959448710306,-188.41483418383945,341431.2629059219,0.34,20.351905651135468,421.3430829308906,6829.625258118438,0.0,19.038647912485533,2.990554836676253
1000.0,250.0,0.25,36.536142415240995,4202.283112768434,-147.940642054347,208574.2095946217,0.32,26.22749764934528,108.22038307160838,4172.484191892434,0.0,18.992885845539835,1.1869738968807573
