step,N,grid_size,k_attr,k_rep,sigma_rep,amp_rep,eta,min_spacing,mean_spacing,max_spacing,mean_force_norm,max_force_norm,mean_potential,var_potential,mean_need,max_need,lambda_max_real,lambda_min_real,spectral_radius_I_plus_etaJ,continuous_stable,discrete_stable,num_eig_pos_real
0,7,100.0,10.0,0.25,20.0,300.0,0.02,20.873244059499203,40.25213179434603,61.59288129236073,331.80721674731893,462.3951148198704,10.991237782885548,149.8699575650001,0.4198229924853824,1.0,11.209122585987986,-51.42669471503792,1.2241824517197597,False,False,3
1,7,100.0,10.0,0.25,20.0,300.0,0.02,20.886668586741205,42.39099540827343,64.82065127418721,240.76148694301216,396.82392550786295,8.364015652341205,126.76441552297962,0.3234048263689567,1.0,7.77985415176366,-65.27597717852976,1.155597083035273,False,False,3
2,7,100.0,10.0,0.25,20.0,300.0,0.02,20.617109320524555,43.41201884712463,65.55596386492378,171.39853962980786,361.8759183862402,6.635743298226696,99.99727330530988,0.2606574326803152,0.9999991655349731,2.7386202470539383,-66.76658202719256,1.0547724049410787,False,False,1
3,7,100.0,10.0,0.25,20.0,300.0,0.02,21.606315050540285,43.65571390086538,65.03879151689905,62.80031900684431,134.70017115356927,5.514589350051309,83.56915351398767,0.2190492270048489,0.9998599886894226,1.1432283842905788,-70.39953196498114,1.0228645676858115,False,False,1
4,7,100.0,10.0,0.25,20.0,300.0,0.02,22.65539634395554,43.79926807721619,64.86977461698487,36.17221227830482,73.89579997593849,5.33385994002504,81.0851492173608,0.21226682939569988,0.9998409152030945,0.47904785551162027,-74.76672331421611,1.0095809571102323,False,False,1
5,7,100.0,10.0,0.25,20.0,300.0,0.02,23.47883226431577,43.903888193479055,64.78812045623006,27.30874622332249,52.16564036233292,5.288805294342537,80.31113974249926,0.2106282791553858,0.9998423457145691,0.22057067733119057,-77.38237170112563,1.0044114135466238,False,False,1
6,7,100.0,10.0,0.25,20.0,300.0,0.02,23.83285008246916,43.975778107290814,64.68623474058691,21.27105062004665,41.042148499388745,5.29230385438954,79.98660556133301,0.21086276630505554,0.9998241066932678,0.07755042174742312,-81.30389282151759,1.0015510084349484,False,False,1
7,7,100.0,10.0,0.25,20.0,300.0,0.02,24.236608270831752,44.045039253873526,64.61029208081656,19.713959334461727,34.54512712901149,5.321374240800319,79.95450945440913,0.2120867428212088,0.9998201727867126,-0.06220785258575396,-82.64249137735436,0.9987558429482849,True,True,0
8,7,100.0,10.0,0.25,20.0,300.0,0.02,24.523116915422538,44.1026765712728,64.47151068059665,17.171767605188688,31.387848983082705,5.354913456353554,80.0041888278793,0.2134686849101524,0.9997900128364563,-0.18668047455131095,-83.49873189584306,0.9962663905089738,True,True,0
9,7,100.0,10.0,0.25,20.0,300.0,0.02,24.758161152298676,44.158276732855455,64.33345727212006,15.845069795105202,25.260874433265922,5.38132509720945,80.02487922446085,0.21455280921189024,0.999768078327179,-0.23042536969278674,-83.38942227109477,0.9953914926061442,True,True,0
10,7,100.0,10.0,0.25,20.0,300.0,0.02,24.94264678801416,44.18635792832515,64.2907123778158,15.036568417354525,21.675631284960282,5.389893139599915,79.92645444552677,0.21491897753541525,0.9997590184211731,-0.370372534163054,-83.41060109428008,0.9925925493167389,True,True,0
11,7,100.0,10.0,0.25,20.0,300.0,0.02,25.100241666457762,44.153658530529825,64.24842107594759,12.70801091390007,19.465899562239542,5.3876462728617565,79.71525650497537,0.21484815454278197,0.9997442960739136,-0.44295042980065313,-83.52339503359104,0.9911409914039869,True,True,0
12,7,100.0,10.0,0.25,20.0,300.0,0.02,25.256421703893054,44.08835675905542,64.11509091806236,11.82189394714017,20.14023324164776,5.378342137085861,79.45255455239261,0.21449113171893583,0.9997453689575195,-0.5944606836304394,-83.471093734296,0.9881107863273912,True,True,0
