step,N,grid_size,k_attr,k_rep,sigma_rep,amp_rep,eta,min_spacing,mean_spacing,max_spacing,mean_force_norm,max_force_norm,mean_potential,var_potential,mean_need,max_need,lambda_max_real,lambda_min_real,spectral_radius_I_plus_etaJ,continuous_stable,discrete_stable,num_eig_pos_real
18,8,100.0,11.5,0.25,20.0,300.0,0.02,25.862704405615403,42.28897682234288,66.79017548188692,15.53720707814944,23.031177158513458,2.949371810149869,48.83272614946605,0.10284482671197015,0.9953916668891907,1.31445387587355,-63.05424679682519,1.026289077517471,False,False,1
19,8,100.0,11.5,0.25,20.0,300.0,0.02,26.308003921362765,42.29663677352975,66.83535575978846,14.3248988142232,22.34869111588129,2.868341453659229,47.324732857481045,0.10002461871792259,0.9952525496482849,1.195813438146257,-63.40425384305938,1.023916268762925,False,False,1
20,8,100.0,11.5,0.25,20.0,300.0,0.02,26.748966320570297,42.305984721305364,66.85155973186858,13.358303960080839,22.15976214677984,2.7900720272726063,45.93980711616721,0.09729950955686664,0.9950649738311768,1.0538064997914365,-63.853371359399745,1.0210761299958286,False,False,1
21,8,100.0,11.5,0.25,20.0,300.0,0.02,27.13209210234094,42.31650050259304,66.87415153341414,12.605313465881295,21.587423202219142,2.7221209859261633,44.713931607329286,0.09493436890574952,0.9950196743011475,0.9620256128591262,-64.02626728238677,1.0192405122571826,False,False,1
22,8,100.0,11.5,0.25,20.0,300.0,0.02,27.4818604587922,42.32934634958849,66.89447218208724,11.781473718908627,20.96513345011349,2.659497533467331,43.59110754152041,0.09275481978081214,0.994613766670227,0.8519325916052086,-64.3520463761355,1.0170386518321042,False,False,1
23,8,100.0,11.5,0.25,20.0,300.0,0.02,27.798836859993358,42.34185346534955,66.90000836916016,11.792930826620948,27.582630339027315,2.6006269530836015,42.56627222861131,0.09070640394918614,0.9946193099021912,0.9013660469236039,-62.84435964057304,1.018027320938472,False,False,1
24,8,100.0,11.5,0.25,20.0,300.0,0.02,28.025591443763776,42.3412941657783,66.74471234599778,11.679553034149302,24.225077916429573,2.5415021372969755,41.5275078931131,0.08865046052208489,0.9943785071372986,0.9079770664137761,-61.97594880238768,1.0181595413282756,False,False,1
25,8,100.0,11.5,0.25,20.0,300.0,0.02,28.332990096583995,42.36578748164221,66.80973900281481,11.33736692121669,21.188410164504145,2.4903013594221055,40.575615384061884,0.08687128268768167,0.9944947957992554,0.8776214139963842,-61.54335881106278,1.0175524282799278,False,False,1
26,8,100.0,11.5,0.25,20.0,300.0,0.02,28.630787614459663,42.38669888838761,66.87173716513881,13.561285540944917,28.9924962546089,2.449627162305063,39.87320148913904,0.08545816819604851,0.994032084941864,0.9787599623940859,-60.90668755709375,1.0195751992478816,False,False,1
27,8,100.0,11.5,0.25,20.0,300.0,0.02,28.94546394402667,42.414357239204655,67.07527131897237,12.570426458508967,23.945191600797074,2.3999495527553565,39.03657512928858,0.0837375465776363,0.9942177534103394,0.9718235908979149,-61.04455262572806,1.0194364718179583,False,False,1
28,8,100.0,11.5,0.25,20.0,300.0,0.02,29.184022606342726,42.436763024354626,67.10919050679951,11.751090856733997,22.19987805527498,2.372511044339769,38.58977976580781,0.08278962750939758,0.9935351014137268,0.9707256946090131,-60.54959553565538,1.0194145138921802,False,False,1
29,8,100.0,11.5,0.25,20.0,300.0,0.02,29.424627145074073,42.46424047195688,67.22787816869149,11.6472867502059,27.14358460937451,2.3383272898458545,38.03328491695534,0.08160792024766308,0.9938775897026062,1.0179453089315007,-60.705266067124185,1.02035890617863,False,False,1
30,8,100.0,11.5,0.25,20.0,300.0,0.02,29.659519167211062,42.49168661101159,67.35191976368418,12.650057827739676,22.755863934496357,2.317064765852623,37.706133250791304,0.08087816889637751,0.99370938539505,1.0381416414836364,-60.93009376317634,1.0207628328296727,False,False,1
31,8,100.0,11.5,0.25,20.0,300.0,0.02,29.905928263271488,42.52383762101851,67.48160392539242,12.93835974540013,27.192965858566822,2.3029023050459143,37.55995805862357,0.08039707082898087,0.9935289621353149,1.0529479809755804,-59.3118776593268,1.0210589596195117,False,False,1
32,8,100.0,11.5,0.25,20.0,300.0,0.02,30.153324444748154,42.5545211596737,67.60291059010048,12.064415823006094,22.97567914144572,2.295024059208746,37.53913717520244,0.08013705038381568,0.9935514330863953,1.0773833746919843,-59.255156330251246,1.0215476674938397,False,False,1
33,8,100.0,11.5,0.25,20.0,300.0,0.02,30.405584829297286,42.58618364238466,67.78560316261043,11.688449824034699,19.675020540390634,2.292577433916019,37.61158739458787,0.08006488811755026,0.9934532046318054,1.1175381844855155,-59.21128789787446,1.0223507636897102,False,False,1
34,8,100.0,11.5,0.25,20.0,300.0,0.02,30.72040943052193,42.6228835675801,67.9359978328755,12.41844616453548,23.49010531728905,2.2950158633801294,37.77809816806372,0.08016284925704016,0.9933363199234009,1.1247484838335535,-59.07704450439638,1.022494969676671,False,False,1
35,8,100.0,11.5,0.25,20.0,300.0,0.02,31.012237469266477,42.654998025567735,68.02003492895803,12.007582250372138,19.434764262388878,2.303764263666656,38.06940501272545,0.08048268328698373,0.9932054877281189,1.0855379420771971,-59.21933401689934,1.021710758841544,False,False,1
36,8,100.0,11.5,0.25,20.0,300.0,0.02,31.308525946135887,42.687307043041756,68.16567774153758,11.29765248791656,17.25407592586829,2.3226607301284012,38.48052997209654,0.08115476932322241,0.9928824305534363,1.0674541096817514,-58.74833172449258,1.021349082193635,False,False,1
37,8,100.0,11.5,0.25,20.0,300.0,0.02,31.285160676620553,42.718971791518776,68.28810889146953,11.193734166884717,20.690961136689783,2.340717305359593,38.86923824754786,0.08179726153182622,0.9926636219024658,1.0249184507391604,-60.17001734245409,1.0204983690147833,False,False,1
38,8,100.0,11.5,0.25,20.0,300.0,0.02,30.963862333808322,42.74976345968865,68.40337808395327,10.594071611536233,17.482691760604716,2.3613811643240648,39.31261982430384,0.08253044128820637,0.9923775792121887,0.9962424277632946,-60.87033171549895,1.0199248485552659,False,False,1
39,8,100.0,11.5,0.25,20.0,300.0,0.02,30.686289173891037,42.77700531344111,68.51031169869636,9.560274242230175,15.159625633507547,2.383300451289195,39.75511531179549,0.0833063027165068,0.9920063018798828,0.92491329826278,-62.30537698542295,1.0184982659652555,False,False,1
40,8,100.0,11.5,0.25,20.0,300.0,0.02,30.398908099491525,42.80951020062156,68.59014954912202,10.481640087457121,18.577573249415455,2.4048018588787485,40.140452079720646,0.08406612548558286,0.9915300607681274,0.8373047826779553,-63.89438586792569,1.016746095653559,False,False,1
41,8,100.0,11.5,0.25,20.0,300.0,0.02,30.144544114837412,42.8377015290984,68.66687196482286,9.460252186996279,15.17583922827784,2.4344474872074207,40.649776005047215,0.0851120490179005,0.9912185072898865,0.7567068293280864,-64.62908491829339,1.0151341365865618,False,False,1
42,8,100.0,11.5,0.25,20.0,300.0,0.02,29.929772483267307,42.865069227313526,68.74239804222466,9.076899679490497,13.467704347549837,2.464954578549738,41.10387401507772,0.08618590728495348,0.9906660318374634,0.6462017145542631,-65.09368018430155,1.0129240342910852,False,False,1
43,8,100.0,11.5,0.25,20.0,300.0,0.02,29.74483331436152,42.888949093918185,68.81297339497563,8.187366488410444,12.164839653851702,2.495247638782563,41.51511886542295,0.08725145274900872,0.9900210499763489,0.5865210567924184,-65.61306778325425,1.0117304211358484,False,False,1
44,8,100.0,11.5,0.25,20.0,300.0,0.02,29.558796714093223,42.913242571566514,68.8793390071949,8.230854939929362,15.689866232390969,2.522674923869801,41.85024547796053,0.08821559192244434,0.9892908334732056,0.4887110758199858,-65.94264941233786,1.0097742215163996,False,False,1
45,8,100.0,11.5,0.25,20.0,300.0,0.02,29.409793933620044,42.93484092438076,68.95139748387587,7.451666354059511,13.676705301543311,2.5512330958542573,42.19817542010617,0.08921895392127112,0.9887062907218933,0.3316452139477872,-66.4452205445406,1.0066329042789557,False,False,1
46,8,100.0,11.5,0.25,20.0,300.0,0.02,29.295869220883446,42.95366524064338,69.02756785810071,6.852564651703564,12.019938572613267,2.577328928308976,42.46298522534329,0.09013498981576465,0.9880307912826538,0.17642221074424932,-67.95651844107658,1.003528444214885,False,False,1
47,8,100.0,11.5,0.25,20.0,300.0,0.02,29.15945011179756,42.976772919132976,69.06333557471963,7.416705145602394,12.051955894752368,2.600745089708596,42.647036539277565,0.09095625009740825,0.9872276782989502,-0.04522795013671774,-69.59964790818029,0.9990954409972657,True,True,0
48,8,100.0,11.5,0.25,20.0,300.0,0.02,29.050201749511324,43.003647610343315,69.17616154312407,7.505627961073609,13.0999394885378,2.6319167402644967,42.92068917639817,0.09204968028062879,0.9867464900016785,-0.23836195646826616,-70.64260672107743,0.9952327608706347,True,True,0
49,8,100.0,11.5,0.25,20.0,300.0,0.02,28.960691826712143,43.026999504472705,69.2633245861374,6.813556612640896,11.937208663884507,2.6708041948434644,43.283331933241655,0.0934121595764347,0.985773503780365,-0.33394947799152785,-70.28025742403739,0.9933210104401694,True,True,0
50,8,100.0,11.5,0.25,20.0,300.0,0.02,28.886958072135815,43.04725712635576,69.35263723688162,6.3315611254575135,10.401569816718403,2.7032178673265954,43.56018210965819,0.09454782413048202,0.9847502112388611,-0.42210714274864874,-70.39050582728638,0.991557857145027,True,True,0
51,8,100.0,11.5,0.25,20.0,300.0,0.02,28.830212391707597,43.06465748488763,69.42899175698142,5.915758448821787,9.544818846382357,2.7313249405582405,43.7839368446442,0.09553173478845797,0.9835261106491089,-0.5236974855504948,-70.33027260239405,0.9895260502889901,True,True,0
52,8,100.0,11.5,0.25,20.0,300.0,0.02,28.789579456712104,43.07954509040639,69.49993995937393,5.5646885470584415,8.708046272678457,2.7542090075208727,43.944512385938715,0.09633231914256002,0.9827852845191956,-0.6119765343364568,-69.92251964367742,0.9877604693132709,True,True,0
53,8,100.0,11.5,0.25,20.0,300.0,0.02,28.765124747042844,43.09206502686822,69.56491202230545,5.296028051664665,8.012500833965996,2.7727702979934388,44.048669807942574,0.09698104750442532,0.981961727142334,-0.7065216276843884,-69.70880595774666,0.9858695674463123,True,True,0
54,8,100.0,11.5,0.25,20.0,300.0,0.02,28.753703582494595,43.10248907153228,69.62728060052437,4.939117917683491,7.327014877907611,2.7849694427388867,44.05048195985617,0.09740661408044274,0.9809989929199219,-0.8181939807742081,-69.64200178743266,0.9836361203845159,True,True,0
55,8,100.0,11.5,0.25,20.0,300.0,0.02,28.75475723561656,43.11468152865943,69.68262656766544,5.112415696700645,9.867614483595906,2.793742552485006,44.01381971027291,0.09771201194397822,0.979770302772522,-0.9157622398305115,-69.80281685252547,0.9816847552033898,True,True,0
56,8,100.0,11.5,0.25,20.0,300.0,0.02,28.770109896238765,43.13321452220261,69.75925934078913,5.415874658934053,9.162276479484861,2.8038713681901535,44.01392710358036,0.09806492947337347,0.9784093499183655,-1.0265391977956515,-69.39706753384083,0.9794692998293146,True,True,0
57,8,100.0,11.5,0.25,20.0,300.0,0.02,28.7770388446332,43.14865986194484,69.82654074767136,5.02082747110196,7.765284956708408,2.8194942431883168,44.129785647997885,0.09861071791676704,0.9775291085243225,-1.08563387918849,-69.20506651510932,0.9782873943325768,True,True,0
58,8,100.0,11.5,0.25,20.0,300.0,0.02,28.778562288769166,43.162049032703045,69.89190307582567,4.77930985553353,7.214591378942196,2.8325918186095818,44.21149255318595,0.099067449843002,0.9761270880699158,-1.1168763549534977,-69.19602788967842,0.97766247290093,True,True,0
59,8,100.0,11.5,0.25,20.0,300.0,0.02,28.78483505337724,43.173288583408684,69.94134943094892,4.546103225117227,6.703931007233161,2.8425024418268325,44.242387235187394,0.09941230500613535,0.9746394753456116,-1.132604815298572,-69.01367202463939,0.9773479036940286,True,True,0
60,8,100.0,11.5,0.25,20.0,300.0,0.02,28.80167986405767,43.182704591425576,69.9867777794162,4.3946874402986325,6.3435311559063905,2.849757114947697,44.232509066769964,0.09966390189619934,0.9737218022346497,-1.1571844492715022,-68.9174501671439,0.9768563110145699,True,True,0
61,8,100.0,11.5,0.25,20.0,300.0,0.02,28.82466769059097,43.19076260035001,70.02793915058037,4.219527562389709,5.880893386268173,2.854418340623945,44.18102618671618,0.09982449424235731,0.9728318452835083,-1.2010680253601187,-68.83462744286585,0.9759786394927976,True,True,0
62,8,100.0,11.5,0.25,20.0,300.0,0.02,28.855155195265212,43.19739380424793,70.06386149505609,4.045027372422748,5.561293246712063,2.8568471040782417,44.09654995178513,0.09990674168656219,0.9717477560043335,-1.2310107480060422,-68.64561960328388,0.9753797850398791,True,True,0
63,8,100.0,11.5,0.25,20.0,300.0,0.02,28.88691836565663,43.202746027810385,70.10654578258102,3.856902002140891,5.190505895250984,2.857316932417592,43.981068265501186,0.09992029686543244,0.9705286622047424,-1.269373023753709,-68.39645625773164,0.9746125395249258,True,True,0
64,8,100.0,11.5,0.25,20.0,300.0,0.02,28.917418888529863,43.20683139646172,70.14298329807599,3.746652242899389,5.035670330320955,2.856205775410396,43.84135833852904,0.09987841479311471,0.9691601991653442,-1.2786970994709566,-68.20713279754,0.9744260580105809,True,True,0
65,8,100.0,11.5,0.25,20.0,300.0,0.02,28.953608988808625,43.20979524301311,70.16921279403344,3.596849566666976,4.599454225321667,2.85347949364872,43.67635104419397,0.09977992467866142,0.9681034684181213,-1.288452444267979,-68.20433288214655,0.9742309511146404,True,True,0
66,8,100.0,11.5,0.25,20.0,300.0,0.02,28.993547344056612,43.212097533225084,70.19296506213732,3.4347784483417145,4.360897447697625,2.849510346998695,43.49284917324141,0.09963788319329073,0.9671455025672913,-1.3575779579946439,-68.02962496431252,0.9728484408401071,True,True,0
67,8,100.0,11.5,0.25,20.0,300.0,0.02,29.03637937246708,43.2136777979401,70.21248611208574,3.393450892557244,4.518026961029694,2.844469318849893,43.29351588368155,0.09945833461477067,0.9660581946372986,-1.356029125398486,-67.82548187087988,0.9728794174920303,True,True,0
68,8,100.0,11.5,0.25,20.0,300.0,0.02,29.081389446179372,43.21435727603158,70.22939293772002,3.239031323424223,4.097217320130192,2.838270216452088,43.07333179895649,0.09923818040431111,0.9648525714874268,-1.3581653880001034,-67.67422703228249,0.9728366922399979,True,True,0
69,8,100.0,11.5,0.25,20.0,300.0,0.02,29.128297656148575,43.21467514753347,70.24391066841393,3.0998039010860925,3.8888072837973886,2.8313344318628064,42.84382507851146,0.09899224948546356,0.9634823799133301,-1.37665985372895,-67.5325119140484,0.972466802925421,True,True,0
70,8,100.0,11.5,0.25,20.0,300.0,0.02,29.177388549698083,43.21455779935342,70.26555519233001,3.0330767952311013,3.8258822338147396,2.823632963634369,42.604811504962605,0.09871958996513704,0.9620756506919861,-1.3929508244159974,-67.4449277134824,0.9721409835116801,True,True,0
71,8,100.0,11.5,0.25,20.0,300.0,0.02,29.228755349910042,43.21405089114397,70.2821529154524,2.907940468498315,3.4965755304580863,2.815251523399212,42.35533246311442,0.09842310621061069,0.960454523563385,-1.4657463237712116,-67.19476562672654,0.9706850735245758,True,True,0
72,8,100.0,11.5,0.25,20.0,300.0,0.02,29.34097550813281,43.213132482399324,70.29817218384233,3.0893399049964043,5.151406519141411,2.8063291624028164,42.09870940041791,0.09810777924039275,0.9596154689788818,-1.4513854261800272,-67.12954107622352,0.9709722914763994,True,True,0
73,8,100.0,11.5,0.25,20.0,300.0,0.02,29.413317776286643,43.21279899009021,70.33260564834558,2.870213644620407,3.8854094561962715,2.792772471342345,41.75004584273258,0.0976303150122815,0.958646297454834,-1.4477667319455558,-67.12204779003184,0.9710446653610889,True,True,0
74,8,100.0,11.5,0.25,20.0,300.0,0.02,29.48819182749019,43.21160089156839,70.35636202725233,2.7182786653430933,3.599048780633802,2.7792927438734267,41.40793318576352,0.09715565042265734,0.9572703838348389,-1.43120893200194,-67.05671518982396,0.9713758213599611,True,True,0
75,8,100.0,11.5,0.25,20.0,300.0,0.02,29.562096843807485,43.21024071332665,70.37768207079786,2.5736947628110647,3.3733917414098364,2.766049426261875,41.07016130123432,0.09668933138378658,0.9558510184288025,-1.4098940868897132,-66.87684941362394,0.9718021182622057,True,True,0
76,8,100.0,11.5,0.25,20.0,300.0,0.02,29.633681971996598,43.20852802270396,70.39413456418951,2.4389510170302797,3.185533044518706,2.7529332091469736,40.73825784164215,0.0962275816444402,0.9543681144714355,-1.4186659087023634,-66.71062610747032,0.9716266818259527,True,True,0
77,8,100.0,11.5,0.25,20.0,300.0,0.02,29.70253851859889,43.20630438802777,70.40742090606945,2.375893712537961,2.998634235226129,2.7399731257356446,40.41284738735916,0.0957714169241238,0.9528475403785706,-1.4583166938430385,-66.5245162692579,0.9708336661231393,True,True,0
78,8,100.0,11.5,0.25,20.0,300.0,0.02,29.77620906723935,43.204278580117936,70.42134897008485,2.39368932443373,3.4795323029214393,2.727039569359984,40.09007462156905,0.0953162286202105,0.9516439437866211,-1.4646954314067995,-66.39570276890505,0.970706091371864,True,True,0
79,8,100.0,11.5,0.25,20.0,300.0,0.02,29.846433943012084,43.20263715929616,70.43100560083033,2.3680492002552125,3.097984865187028,2.713894672991294,39.763781252459005,0.09485361224292488,0.9506468772888184,-1.4670907400330775,-66.36419186585417,0.9706581851993384,True,True,0
80,8,100.0,11.5,0.25,20.0,300.0,0.02,29.914977020288212,43.20021253917975,70.43518634735302,2.235954799834184,3.029811970654734,2.7006897636195437,39.43675926157854,0.09438895904537686,0.9499613046646118,-1.4405402554960272,-66.23620290594465,0.9711891948900795,True,True,0
81,8,100.0,11.5,0.25,20.0,300.0,0.02,29.980625617553756,43.19780424196269,70.43823122148984,2.1268979222270423,2.8055431534273683,2.6876982218613783,39.11783310105488,0.09393188411286414,0.9490206241607666,-1.448801838937125,-66.23784410158285,0.9710239632212575,True,True,0
82,8,100.0,11.5,0.25,20.0,300.0,0.02,30.043809226975615,43.19520888943466,70.44010390511174,2.0176248065146063,2.641833404967187,2.6749031405522663,38.80581918142857,0.09348182200125489,0.9480625987052917,-1.5033065527193983,-66.24149342537493,0.9699338689456121,True,True,0
83,8,100.0,11.5,0.25,20.0,300.0,0.02,30.105212286441695,43.19285349217083,70.44146438353798,1.9913855277232289,2.6023308211916634,2.6624190309510216,38.50147327312463,0.09304276542640509,0.9470497965812683,-1.4767511309045454,-66.15352061395663,0.9704649773819091,True,True,0
84,8,100.0,11.5,0.25,20.0,300.0,0.02,30.168027725256046,43.18989106774338,70.43995013079278,1.8854070324989798,2.4445401817940877,2.6500062258466928,38.198744301950434,0.09260624832400402,0.9460153579711914,-1.4577490584954578,-66.14171398464086,0.9708450188300909,True,True,0
85,8,100.0,11.5,0.25,20.0,300.0,0.02,30.229645160131895,43.18703389555535,70.43984971586895,1.7900295022959027,2.2982654238896294,2.6378875866328615,37.904889588274365,0.09218013705660545,0.944858193397522,-1.4797451087208775,-66.06229160322253,0.9704050978255825,True,True,0
86,8,100.0,11.5,0.25,20.0,300.0,0.02,30.294592011372135,43.183783477671774,70.43075515702634,1.7650571285332632,2.1882397615681164,2.62605507552566,37.6191409592559,0.09176416991108376,0.9437354803085327,-1.4533518487726453,-66.00666939270204,0.9709329630245471,True,True,0
87,8,100.0,11.5,0.25,20.0,300.0,0.02,30.354980313282272,43.180573430606515,70.42548635873035,1.6695093831618437,2.116105859939743,2.6143565284641808,37.33652714484359,0.0913529229583556,0.9426103830337524,-1.4331371440340879,-65.97611357217554,0.9713372571193183,True,True,0
88,8,100.0,11.5,0.25,20.0,300.0,0.02,30.41333935861943,43.17733541577665,70.41928061987178,1.5846341085619242,1.9632555804820584,2.6029435845268285,37.06323160200429,0.09095179235358879,0.9414302706718445,-1.4177963269184055,-65.91455344526413,0.9716440734616318,True,True,0
89,8,100.0,11.5,0.25,20.0,300.0,0.02,30.469656177853956,43.17414788682396,70.41392794902488,1.5031046237505508,1.8624529413123816,2.5917935262164304,36.79862534846115,0.09055998429088384,0.9402910470962524,-1.4059728303807173,-65.9055608904339,0.9718805433923856,True,True,0
90,8,100.0,11.5,0.25,20.0,300.0,0.02,30.523763429458448,43.1709859271708,70.41516781694847,1.4265114240785817,1.7535725279617937,2.5809640089263,36.54288754580641,0.09017950763700873,0.9391637444496155,-1.3826916722807363,-65.84685902771517,0.9723461665543853,True,True,0
91,8,100.0,11.5,0.25,20.0,300.0,0.02,30.57576022178521,43.16787777956622,70.41774772767954,1.3538539228519006,1.6563174134187308,2.5704392370587468,36.296149185115155,0.08980980614049626,0.9380634427070618,-1.370284067770509,-65.81392779890186,0.9725943186445898,True,True,0
92,8,100.0,11.5,0.25,20.0,300.0,0.02,30.625635645597015,43.16482264806757,70.42001804125125,1.2851180551189025,1.5631131652682928,2.560234797408667,36.0583859889238,0.0894514186563956,0.9369896650314331,-1.351884506884495,-65.78651581331415,0.9729623098623101,True,True,0
93,8,100.0,11.5,0.25,20.0,300.0,0.02,30.673265249680963,43.16183089836017,70.42207179021875,1.2200850514569668,1.4707753318065437,2.550387063059856,35.8294236610317,0.08910560848393753,0.9359462261199951,-1.3733671160822098,-65.72090616286953,0.9725326576783558,True,True,0
94,8,100.0,11.5,0.25,20.0,300.0,0.02,30.71877121706406,43.158580004960506,70.41407049056137,1.2261671596895902,1.6851825744639417,2.5408720281229953,35.60932765161644,0.0887715368539765,0.9349363446235657,-1.3635529064091705,-65.68080985939747,0.9727289418718166,True,True,0
95,8,100.0,11.5,0.25,20.0,300.0,0.02,30.761166536465105,43.15545211495904,70.41013436237571,1.1581495125657695,1.391908077460321,2.5315113850537427,35.39167428203884,0.08844285344706808,0.9339601397514343,-1.3580206935240886,-65.62275832256833,0.9728395861295183,True,True,0
96,8,100.0,11.5,0.25,20.0,300.0,0.02,30.802461225939037,43.152391696880365,70.40521853742851,1.0994578919967024,1.304900632236227,2.5224920646309665,35.18318328295751,0.08812620006793581,0.9329752326011658,-1.3391931113235922,-65.62199301843197,0.9732161377735281,True,True,0
97,8,100.0,11.5,0.25,20.0,300.0,0.02,30.842244749925996,43.14946211507618,70.4014665203869,1.0432536550693405,1.2509798475357357,2.513804019242809,34.98262571827402,0.08782122040174185,0.9320734143257141,-1.3431382233886013,-65.67852538247614,0.973137235532228,True,True,0
98,8,100.0,11.5,0.25,20.0,300.0,0.02,30.88051925442326,43.14662586943778,70.39799160254182,0.9910191655062892,1.1853432663892443,2.5054503170984366,34.79016016994175,0.08752801712734583,0.9311912655830383,-1.33851307509358,-65.6824771432683,0.9732297384981284,True,True,0
99,8,100.0,11.5,0.25,20.0,300.0,0.02,30.917250196922698,43.14389684504431,70.39496572907369,0.9415232753180584,1.1262529177158525,2.497408699692863,34.6056739163519,0.08724580773933173,0.9303433895111084,-1.355057780492623,-65.5660304164561,0.9728988443901475,True,True,0
