gamma,k_attr,k_rep,lambda_max_real_median,lambda_max_real_mean,lambda_max_real_min,lambda_max_real_max,frac_cts_stable_tail,spectral_radius_median,spectral_radius_mean,spectral_radius_max,frac_disc_stable_tail,min_spacing_tail_mean,min_spacing_tail_min
0.001,0.00025,0.25,0.11906577888710962,0.11911646163887474,0.11850337070286147,0.11967729631768054,0.0,1.0023813155777421,1.0023823292327776,1.0023935459263535,0.0,49.93345761192936,49.87215094846297
0.0011497569953977356,0.0002874392488494339,0.25,0.11903557769210138,0.11904829195210402,0.11846573325910195,0.11966273507901196,0.0,1.0023807115538421,1.0023809658390421,1.0023932547015801,0.0,49.932469789188644,49.8657352641496
0.0013219411484660286,0.00033048528711650716,0.25,0.11901934114489772,0.1189732452197466,0.1184396947922663,0.11968017540700158,0.0,1.002380386822898,1.002379464904395,1.00239360350814,0.0,49.93081490177929,49.85477101386622
0.0015199110829529332,0.0003799777707382333,0.25,0.11875856807936805,0.11881302831762397,0.11799683150854715,0.11939483847832051,0.0,1.0023842082622672,26.967434520949663,130.82765634347314,0.0,49.93614009514179,49.892081189753796
0.001747528400007683,0.00043688210000192073,0.25,0.11863154809962007,0.118731536119107,0.11805506746828809,0.11925863717719945,0.0,1.0023726309619923,1.0023746307223822,1.002385172743544,0.0,49.93572449216891,49.88994968436696
0.002009233002565048,0.000502308250641262,0.25,0.11850848733739434,0.11860525203293257,0.11795829281225993,0.11909548573768353,0.0,1.0023701697467478,1.0023721050406587,1.0023819097147537,0.0,49.9351252568514,49.88638489664941
0.0023101297000831605,0.0005775324250207901,0.25,0.11839095412644224,0.11846006640929639,0.1178477021013795,0.11891697098459374,0.0,1.002367819082529,1.002369201328186,1.002378339419692,0.0,49.93443840643019,49.88229928084316
0.0026560877829466868,0.0006640219457366717,0.25,0.1182867300115952,0.11829626162542635,0.11774720958732392,0.11882086536248825,0.0,1.002365734600232,1.0023659252325086,1.0023764173072498,0.0,49.933090908400125,49.873397239449
0.0030538555088334154,0.0007634638772083538,0.25,0.11800083335507369,0.11809094046290887,0.11742136986541639,0.11857042384134157,0.0,1.0023600166671014,1.0023618188092582,1.002371408476827,0.0,49.9349543536994,49.88449449794866
0.003511191734215131,0.0008777979335537827,0.25,0.11772498151115249,0.10439430127113233,0.042871945044812426,0.1185564933190292,0.0,1.0023607901238147,7.4356937314897324,36.967772297405624,0.0,49.934255778937825,49.88108065473197
