step,N,grid_size,k_attr,k_rep,sigma_rep,amp_rep,eta,min_spacing,mean_spacing,max_spacing,mean_force_norm,max_force_norm,mean_potential,var_potential,mean_need,max_need,lambda_max_real,lambda_min_real,spectral_radius_I_plus_etaJ,continuous_stable,discrete_stable,num_eig_pos_real
20,9,100.0,10.0,0.25,20.0,300.0,0.02,24.543848396907595,42.06522912527464,66.45264073544963,10.856063678973724,17.92340600267497,1.9742604299129736,34.86882154040182,0.06123477537928101,0.9889586567878723,0.7396707062651675,-46.36154862183388,1.0147990423505098,False,False,2
21,9,100.0,10.0,0.25,20.0,300.0,0.02,24.72998030114524,42.06033953295216,66.52026340833154,10.976804304445972,17.104778736185434,1.894406451251981,33.17176658536569,0.05876000403448318,0.9869123101234436,0.6196973399148857,-42.81608409790598,1.0123980644661408,False,False,2
22,9,100.0,10.0,0.25,20.0,300.0,0.02,24.91102160022087,42.05706200530717,66.59176176516495,10.473254505222652,16.80176485849197,1.8186699280262706,31.481318249498248,0.0564119275002041,0.9844011068344116,0.5018298871094665,-42.70264249074279,1.0100386433769524,False,False,2
23,9,100.0,10.0,0.25,20.0,300.0,0.02,25.085844727290457,42.0566929731341,66.71220813685964,10.352207864554408,16.035209706625068,1.7463185058917687,29.83779932206373,0.05416894580643934,0.9812694787979126,0.5693173725565179,-42.525529057803304,1.0113863474511304,False,False,2
24,9,100.0,10.0,0.25,20.0,300.0,0.02,25.247867374195504,42.055098071713985,66.83444178080588,9.981019202930822,15.630466654785572,1.6823397534762614,28.308929269646946,0.052185725395335586,0.977426290512085,0.6794779715277942,-42.27034945353905,1.013589559430556,False,False,1
25,9,100.0,10.0,0.25,20.0,300.0,0.02,25.40645822739962,42.038529920474986,66.94868353329498,9.495365469463247,14.117310164225401,1.6190190663115482,26.759906108577283,0.05022314082028955,0.9736179113388062,0.6631205156452613,-42.02210148396239,1.0132624103129053,False,False,1
26,9,100.0,10.0,0.25,20.0,300.0,0.02,25.55855309072599,42.02295836178116,67.06544703389298,9.1217290504959,13.603794815814084,1.5599192624547267,25.2671716746704,0.04839089063191085,0.969906747341156,0.6024703513255653,-42.26947775224082,1.0120494070265114,False,False,1
27,9,100.0,10.0,0.25,20.0,300.0,0.02,25.70464897627522,42.00856248327095,67.19126470691157,8.881409508246087,13.595452493454179,1.502027571909789,23.805519797428655,0.04659586176879579,0.9655336141586304,0.5255890354379139,-42.51318653221114,1.0105117807087582,False,False,1
28,9,100.0,10.0,0.25,20.0,300.0,0.02,25.845899909421025,41.99547396544872,67.3139535689884,8.565755060296263,12.88464005473617,1.4443210769834798,22.36610207149259,0.04480652996322365,0.9606432914733887,0.4918757640420551,-42.37302467879377,1.0098375152808412,False,False,1
29,9,100.0,10.0,0.25,20.0,300.0,0.02,25.975494108543725,41.986196880730496,67.47490897054561,8.928948511782709,12.249174622610601,1.388461274014461,20.987420624514385,0.04307416501657698,0.9549972414970398,1609.0617477625672,-41.36419308930628,33.18123495525134,False,False,2
30,9,100.0,10.0,0.25,20.0,300.0,0.02,26.094598838915832,41.97564845388475,67.63745192527405,8.737397526416474,11.543833013454586,1.3317447694901272,19.654934898154753,0.041314877797877014,0.9483674764633179,0.4033493937146322,-42.7979700323001,1.0080669878742927,False,False,1
31,9,100.0,10.0,0.25,20.0,300.0,0.02,26.289142370421228,41.9622373967103,67.80442211869882,8.672508678184776,11.930233455675284,1.276015539447143,18.38864715480586,0.03958574365987214,0.9407574534416199,0.4113577318177956,-42.7545769732699,1.008227154636356,False,False,1
32,9,100.0,10.0,0.25,20.0,300.0,0.02,26.387044219188873,41.95391004925549,67.95949913556119,8.028366425738227,10.458170426237519,1.221674275457351,17.222720166441412,0.03789943039327237,0.9331907033920288,0.3651218989227258,-43.08890281343693,1.0073024379784545,False,False,1
33,9,100.0,10.0,0.25,20.0,300.0,0.02,26.563177597421262,41.94494287372056,68.13472932284874,7.904037586260407,9.879142687049638,1.1709096492220825,16.16791087674879,0.03632330608104982,0.9248486161231995,0.26594479818538613,-43.25397306052165,1.0053188959637078,False,False,1
34,9,100.0,10.0,0.25,20.0,300.0,0.02,26.626192762466946,41.938291679794546,68.29763316890057,7.311422683001136,9.744868854432406,1.119334317254009,15.211181386253534,0.03472226766532073,0.9164875745773315,0.22210023259089462,-43.31879486267063,1.0044420046518179,False,False,1
35,9,100.0,10.0,0.25,20.0,300.0,0.02,26.64130305838493,41.93120615203103,68.48662263705145,7.372254746182359,9.215667632395228,1.0710350116006229,14.362521265814067,0.03322249672376961,0.9071349501609802,0.2385883907795926,-42.61365236468522,1.0047717678155919,False,False,1
36,9,100.0,10.0,0.25,20.0,300.0,0.02,26.576992542184943,41.92723103248952,68.65291958469439,6.692956906758088,9.103851999855257,1.0250032737671857,13.606108733502102,0.031793543174240706,0.8978028893470764,0.19972715210374004,-44.208966388983214,1.0039945430420747,False,False,1
37,9,100.0,10.0,0.25,20.0,300.0,0.02,26.605089529002154,41.922593131186865,68.8496763807233,6.769210157721519,8.726728190950679,0.9888060061338052,12.932325796385358,0.03066928022801842,0.8873880505561829,0.07943744134787592,-44.39636360883118,1.0015887488269575,False,False,1
38,9,100.0,10.0,0.25,20.0,300.0,0.02,26.559685272345078,41.924832108974215,69.05879904131169,6.361283429920337,9.0209074275771,0.9553232323655085,12.344448700608329,0.029629555601938175,0.8774172067642212,0.054950648339285056,-45.11326069981921,1.0010990129667856,False,False,1
39,9,100.0,10.0,0.25,20.0,300.0,0.02,26.53942442663443,41.92637871575265,69.25938234745638,6.018607341943334,8.245577883223714,0.9276513882922087,11.808298802312837,0.02876983480155298,0.8669187426567078,0.06663375396950878,-44.92326215242865,1.0013326750793903,False,False,1
40,9,100.0,10.0,0.25,20.0,300.0,0.02,26.47895477233626,41.92751731907088,69.44333937118394,5.866403526625393,9.38937332483664,0.9019631007911876,11.333200753763556,0.02797206741235989,0.857499897480011,0.06662575105381625,-45.19309073002154,1.0013325150210763,False,False,1
41,9,100.0,10.0,0.25,20.0,300.0,0.02,26.508526791261726,41.92700317748128,69.6155436858361,5.851514269990859,8.306740911156778,0.8783429536877682,10.891020728186906,0.02723863253812846,0.8481948375701904,0.018463184637049265,-45.26732161630137,1.000369263692741,False,False,1
42,9,100.0,10.0,0.25,20.0,300.0,0.02,26.465660403611345,41.92658926613613,69.61765043300545,5.2978079362481925,8.430598386005455,0.8537504737844269,10.4742952647546,0.02647492810927039,0.8387606143951416,-0.022031545446925916,-45.470402421261966,0.9995593690910615,True,True,0
43,9,100.0,10.0,0.25,20.0,300.0,0.02,26.442762946362812,41.92556864048715,69.62176798890403,5.244317131440414,7.659120937540741,0.8333426117734613,10.087011688776343,0.02584108876391372,0.82833331823349,-0.09007674188267979,-45.30413728502734,0.9981984651623464,True,True,0
44,9,100.0,10.0,0.25,20.0,300.0,0.02,26.429932080079816,41.925359289378186,69.63312554861605,4.9429367737309375,7.3785239442083315,0.8132773322278884,9.721739457396136,0.025218134008826176,0.8175666332244873,-0.09494640989617549,-44.319089400774786,0.9981010718020765,True,True,0
45,9,100.0,10.0,0.25,20.0,300.0,0.02,26.424415035829536,41.925847354893946,69.65141402842251,4.670476691881522,7.154578963359186,0.7945829542599452,9.39192954012641,0.024637742559141616,0.8069871664047241,-0.16402672756806624,-43.2207697933063,0.9967194654486387,True,True,0
46,9,100.0,10.0,0.25,20.0,300.0,0.02,26.42444174156709,41.927076331485274,69.67457641569115,4.4153171050546005,6.878444402251126,0.7776485138052125,9.092592794943675,0.02411199665267089,0.7965566515922546,-0.14385498390336057,-42.46873114537443,0.9971229003219327,True,True,0
47,9,100.0,10.0,0.25,20.0,300.0,0.02,26.428890442644157,41.92884496772339,69.70207675572642,4.186116460629444,6.664924471435012,0.761748906426985,8.819225026164474,0.02361834340071694,0.7862433195114136,-0.1451368785988094,-42.117142655412245,0.9970972624280238,True,True,0
48,9,100.0,10.0,0.25,20.0,300.0,0.02,26.435906695782272,41.931077334490936,69.73252723754787,3.9738925478379397,6.436418238308908,0.7473029201218514,8.570279694086516,0.023169863204441907,0.7760536074638367,-0.15713492437567875,-41.56503878193758,0.9968573015124864,True,True,0
49,9,100.0,10.0,0.25,20.0,300.0,0.02,26.444532764130667,41.93447291500827,69.76503650662882,3.8935425784821507,6.198291787847879,0.7341456726595843,8.34223925052909,0.022761399480777204,0.765801727771759,-0.21303435828553735,-41.274287765519674,0.9957393128342893,True,True,0
50,9,100.0,10.0,0.25,20.0,300.0,0.02,26.45436500344303,41.93818550582917,69.78485953736107,3.9809427497849867,6.745461459043202,0.7212061491756505,8.119600339357525,0.0223598188197425,0.7568647861480713,-0.23604322121334978,-40.79435971698006,0.995279135575733,True,True,0
51,9,100.0,10.0,0.25,20.0,300.0,0.02,26.463760154401925,41.942372803281025,69.81361091843634,3.7959617882788796,6.455394397811334,0.710067518687037,7.926808522750437,0.02201409649377552,0.7483967542648315,-0.29184869806555064,-40.74258274391575,0.994163026038689,True,True,0
52,9,100.0,10.0,0.25,20.0,300.0,0.02,26.471604701631865,41.946879306988535,69.84562740898642,3.640566657455536,6.122797172867831,0.6998303517250504,7.748410240484198,0.021696333176666683,0.7401669025421143,-0.3253752038594537,-40.760088706415196,0.993492495922811,True,True,0
53,9,100.0,10.0,0.25,20.0,300.0,0.02,26.462405897991857,41.95226889252408,69.87989640167555,3.559674687228698,5.849502880706328,0.6902345813225296,7.583315570967733,0.021398455705374828,0.7321133017539978,-0.34195640196282484,-40.499549477274456,0.9931608719607435,True,True,0
54,9,100.0,10.0,0.25,20.0,300.0,0.02,26.45621917401249,41.958114435721335,69.91780590394472,3.431765526152203,5.642800329204438,0.6808574041042924,7.427388845691976,0.02110726024385899,0.7235521078109741,-0.37106173496706824,-40.58517453925889,0.9925787653006586,True,True,0
55,9,100.0,10.0,0.25,20.0,300.0,0.02,26.452339435633053,41.9641611165452,69.95573849578517,3.2853671975548533,5.40897845539139,0.6724590465601308,7.285536103621815,0.02084645902858194,0.721040666103363,-0.38011381429572916,-40.164245583638646,0.9923977237140854,True,True,0
56,9,100.0,10.0,0.25,20.0,300.0,0.02,26.449531407125313,41.96659059096961,69.8572255877392,3.151222209334305,5.18135933778757,0.6647202408466928,7.159258342931108,0.02060615686087006,0.7225344777107239,-0.4048413322235602,-40.128388044717155,0.9919031733555288,True,True,0
57,9,100.0,10.0,0.25,20.0,300.0,0.02,26.430987633851903,41.96979665002043,69.76520214254622,3.0519391617105205,5.2103281827757035,0.6579977852129215,7.045367733155707,0.02039742799169506,0.7235605120658875,-0.3997686679642026,-39.69720778543302,0.992004626640716,True,True,0
58,9,100.0,10.0,0.25,20.0,300.0,0.02,26.417742511875897,41.97292840596319,69.67402632055402,2.9366605379677377,4.999964791646026,0.6512369474152147,6.934315455909801,0.020187460980416273,0.724295973777771,-0.3895100634463258,-39.800607199323075,0.9922097987310735,True,True,0
59,9,100.0,10.0,0.25,20.0,300.0,0.02,26.40754880329234,41.975320770639684,69.57961035262923,2.872523040446952,4.907470344397222,0.6450895776500014,6.836130394822789,0.01999659647170716,0.7245894074440002,931.7933909030327,-39.71696727549812,19.635867818060653,False,False,1
60,9,100.0,10.0,0.25,20.0,300.0,0.02,26.43615814442015,41.97591926735416,69.49076408136679,2.94511024306888,5.231684401293405,0.6396370320719863,6.749903352234799,0.019827357052914038,0.7245830297470093,-0.3636194906249394,-39.297226994251666,0.9927276101875012,True,True,0
61,9,100.0,10.0,0.25,20.0,300.0,0.02,26.42815734203913,41.98033776483666,69.40067676330922,3.002770422540083,5.31129316599097,0.6357854904607181,6.677845538435349,0.019707459682755654,0.7243092656135559,687.9838304257493,-38.81745437205189,14.759676608514985,False,False,1
62,9,100.0,10.0,0.25,20.0,300.0,0.02,26.459298887009563,41.98209571051724,69.31095687541475,2.699331862896811,4.837301825097604,0.630600074424218,6.597912083130298,0.019546651885126404,0.724510669708252,-0.36286220556380705,-39.07389835669403,0.9927427558887238,True,True,0
63,9,100.0,10.0,0.25,20.0,300.0,0.02,26.450371548159115,41.98613503261687,69.22481062863724,2.810732128308033,5.208992801558891,0.6280049115204294,6.545419370145018,0.01946587930288356,0.7242361903190613,-0.2996280635412303,-38.62132089718387,0.9940074387291754,True,True,0
64,9,100.0,10.0,0.25,20.0,300.0,0.02,26.479879658064487,41.98916950299527,69.1421787989602,2.4938789332901834,4.689281908326232,0.6238682721715789,6.480887983875584,0.019337680833789225,0.7239704132080078,-0.3814918824881974,-38.47597690671195,0.992370162350236,True,True,0
65,9,100.0,10.0,0.25,20.0,300.0,0.02,26.46774171327873,41.99275050763275,69.06384255623495,2.6328846747952577,4.975801290895286,0.6219667562381029,6.4402790804976595,0.019278502905248407,0.7233065962791443,-0.30731542093469083,-38.27614003334521,0.9938536915813062,True,True,0
66,9,100.0,10.0,0.25,20.0,300.0,0.02,26.495459897370953,41.996738835096274,68.9883810730054,2.3630542838908366,4.417510568381199,0.6183450442734074,6.386532774442626,0.01916627015613256,0.7226688265800476,-0.39335464761884825,-38.179264142593226,0.992132907047623,True,True,0
67,9,100.0,10.0,0.25,20.0,300.0,0.02,26.479744676010775,41.999869546424584,68.91886883121721,2.5320297746694695,4.71566704029786,0.6167644324296205,6.351877629498882,0.019117118795755006,0.7241083383560181,-0.33015537224834235,-38.09885388235178,0.9933968925550332,True,True,0
68,9,100.0,10.0,0.25,20.0,300.0,0.02,26.50525722162309,42.00472765307626,68.85110164277918,2.2342755402886056,4.164687002013627,0.613192393598829,6.302394591505864,0.019006387086356547,0.7263035178184509,-0.3263082789030454,-38.3778531426416,0.993473834421939,True,True,0
69,9,100.0,10.0,0.25,20.0,300.0,0.02,26.528490506431424,42.00710712029182,68.7877150383428,2.1737544376140407,4.468281730974184,0.6123183788093438,6.275498134207471,0.01897913866670449,0.7278600335121155,-0.3846609572973947,-38.26816157267597,0.9923067808540521,True,True,0
70,9,100.0,10.0,0.25,20.0,300.0,0.02,26.507959748041646,42.01257912274452,68.72768667066853,2.4368849832483175,4.5203886566620435,0.6111780236728113,6.2496469999766555,0.018943669193753544,0.7296077013015747,-0.3129724695899841,-38.3133099919704,0.9937405506082003,True,True,0
71,9,100.0,10.0,0.25,20.0,300.0,0.02,26.523190625483615,42.01692926243352,68.66494984687108,2.146724092263094,3.99903918821655,0.6084893540090094,6.208903105234237,0.01886028688128879,0.7323973774909973,-0.3615478127332402,-38.300857859015494,0.9927690437453351,True,True,0
72,9,100.0,10.0,0.25,20.0,300.0,0.02,26.495111369769273,42.02135556098276,68.60338126733554,2.343639448516773,4.305800367565192,0.6084728004997384,6.193247360895449,0.01885966866941785,0.7337024807929993,-0.3269203152424615,-38.55278918352191,0.9934615936951507,True,True,0
73,9,100.0,10.0,0.25,20.0,300.0,0.02,26.511671861784727,42.02695260328579,68.54344695162852,2.0307214701876863,3.8387760878239225,0.6065619790580685,6.16371065484467,0.018800479119839175,0.734985888004303,-0.40546572795304964,-3328.46125708467,65.5692251416934,True,False,0
74,9,100.0,10.0,0.25,20.0,300.0,0.02,26.48295204006922,42.02904507137728,68.4879883791401,2.215941016765617,4.18683167958002,0.607211635548454,6.1553480974816335,0.018820551074585603,0.7356101274490356,-0.3460298749146628,-38.876842783353936,0.9930794025017068,True,True,0
75,9,100.0,10.0,0.25,20.0,300.0,0.02,26.552615026037483,42.0316886768065,68.43312354627867,2.271567544724503,3.7396172137130863,0.6055365029727924,6.1306321829501655,0.01876864381296499,0.7364689111709595,-0.34482274374351557,-38.886630996307396,0.9931035451251297,True,True,0
76,9,100.0,10.0,0.25,20.0,300.0,0.02,26.557148641325355,42.03721685037225,68.39242239038248,1.8360554391630401,4.566892839338461,0.6076239392684624,6.149517824263078,0.018833362247730218,0.7381541728973389,-0.3711276353448294,-38.93642512592068,0.9925774472931034,True,True,0
77,9,100.0,10.0,0.25,20.0,300.0,0.02,26.520747464335617,42.03986455120726,68.33706494240647,2.237422748783876,4.225137861206584,0.6070223752421232,6.1346417834421345,0.01881458529877574,0.7388002872467041,-0.3597080569328191,-38.67098909434996,0.9928058388613437,True,True,0
78,9,100.0,10.0,0.25,20.0,300.0,0.02,26.58446221468794,42.043577492307215,68.28202170116514,2.1709344068704115,3.3853124105286065,0.6054737847321935,6.1181715617634,0.018766616598455646,0.7392691969871521,-0.3602578647403258,-38.51517510866402,0.9927948427051935,True,True,0
79,9,100.0,10.0,0.25,20.0,300.0,0.02,26.584333995756527,42.04813806236235,68.24154058701312,1.7999872860177366,4.171602363701304,0.6081090137247073,6.145184060636794,0.01884839682942025,0.7403522729873657,-0.3787169509670469,-38.45511514465269,0.9924256609806591,True,True,0
80,9,100.0,10.0,0.25,20.0,300.0,0.02,26.59323954012065,42.04968330804261,68.19843491299297,2.2334936371584924,3.4115449822389454,0.6079357998767093,6.1377885393850855,0.01884294012969891,0.7404370307922363,-0.3700026623374741,-38.51996746281017,0.9925999467532505,True,True,0
81,9,100.0,10.0,0.25,20.0,300.0,0.02,26.591816594816542,42.05578280417574,68.16228015637881,1.7583370099245001,3.6528787382948162,0.6074697427849982,6.139335434710972,0.01882857022881503,0.7416283488273621,-0.37889051269040436,-38.17312999095243,0.9924221897461919,True,True,0
82,9,100.0,10.0,0.25,20.0,300.0,0.02,26.64293999057106,42.05770247979078,68.12424591414387,1.8291273999316684,3.046419441550649,0.6077369384689979,6.133872895679382,0.018836787359143004,0.7410098314285278,-0.3865793179012977,-38.133122409894,0.992268413641974,True,True,0
83,9,100.0,10.0,0.25,20.0,300.0,0.02,26.588356554437855,42.062313910037666,68.09589162052848,2.1218882293391266,4.055643356662466,0.6092904439053096,6.150180981335156,0.0188850040357473,0.7416819930076599,-0.38123337499326454,-38.12824304199675,0.9923753325001347,True,True,0
84,9,100.0,10.0,0.25,20.0,300.0,0.02,26.63882753570758,42.06609627868353,68.05892702360443,1.7895846968408615,3.0312489053926264,0.6067318316711339,6.117921163930016,0.018805612410733096,0.7419962286949158,-0.37592599084772976,-38.15418578516329,0.9924814801830454,True,True,0
85,9,100.0,10.0,0.25,20.0,300.0,0.02,26.62936691992318,42.07000875315541,68.03254860411265,1.6735214242904355,3.827966921362402,0.6089034194733275,6.138641819364691,0.01887302132313207,0.7442585825920105,-0.37829858905351166,-38.110219668782634,0.9924340282189298,True,True,0
86,9,100.0,10.0,0.25,20.0,300.0,0.02,26.626215018605198,42.07337446551359,68.00222041218498,1.8937567715404973,2.999873843004117,0.6084563001795188,6.12805515191721,0.01885909317640461,0.7451940178871155,-0.37406787087825055,-38.209671891567865,0.9925186425824349,True,True,0
87,9,100.0,10.0,0.25,20.0,300.0,0.02,26.618226738565603,42.07683581673091,67.97551978846862,1.661304685339425,3.3669836893892398,0.608352623958201,6.125752500330391,0.018855955690564166,0.7471641302108765,-0.3688236276372011,-38.168350662736465,0.992623527447256,True,True,0
88,9,100.0,10.0,0.25,20.0,300.0,0.02,26.661080247956324,42.08040194961292,67.94729079787076,1.5388221776258055,2.494845740704064,0.6086661132522484,6.120312501878022,0.018865655078747073,0.7477990984916687,-0.3672686748657263,-38.03027837892764,0.9926546265026854,True,True,0
89,9,100.0,10.0,0.25,20.0,300.0,0.02,26.695676568062517,42.07897507282367,67.92732414227946,1.7772630743670508,2.982588436436949,0.6104135861151632,6.139463780880961,0.018919912795422635,0.7494449615478516,-0.380642728929402,-38.0230263559656,0.9923871454214119,True,True,0
90,9,100.0,10.0,0.25,20.0,300.0,0.02,26.677283904768167,42.08236306301783,67.9091519096183,1.6542954116338358,3.03400706741912,0.6109401049961732,6.152038814660785,0.018936274486335673,0.7510221004486084,-0.34707548763062024,-37.95764753924372,0.9930584902473876,True,True,0
91,9,100.0,10.0,0.25,20.0,300.0,0.02,26.757638900849393,42.082619817405586,67.88851110061304,1.321773111458307,2.167185456595254,0.6108137629204626,6.140369541985844,0.018932332154340207,0.7516191005706787,-0.3779513277328211,-37.837229676081286,0.9924409734453435,True,True,0
92,9,100.0,10.0,0.25,20.0,300.0,0.02,26.731281354985082,42.08301908431804,67.87727109547251,1.6948954696759164,3.2040930008656456,0.6133381379499999,6.1758413547094095,0.019010682902163557,0.7529548406600952,-0.33214102560046155,-37.89097240425099,0.9933571794879907,True,True,0
93,9,100.0,10.0,0.25,20.0,300.0,0.02,26.754237551976907,42.085567632752564,67.86416239208556,1.4728751604760761,3.213732592505931,0.6121207921308832,6.158171969896223,0.01897293250014079,0.7545604109764099,-0.3456171382648785,-37.860880004041775,0.9930876572347024,True,True,0
94,9,100.0,10.0,0.25,20.0,300.0,0.02,26.82371601683581,42.08591604101288,67.84999252173893,1.1402262964983507,1.9330949379847953,0.6128678606590688,6.166028731539282,0.01899606564512142,0.7545478940010071,-0.3761668516779361,-37.84823408174809,0.9924766629664413,True,True,0
95,9,100.0,10.0,0.25,20.0,300.0,0.02,26.787821546443425,42.08507673327326,67.84445290464808,1.6666143292909859,3.5080621691003557,0.6150332641469469,6.195563046729134,0.019063272326238116,0.7558486461639404,-0.3388141643673594,-37.89569999719126,0.9932237167126529,True,True,0
96,9,100.0,10.0,0.25,20.0,300.0,0.02,26.80324098327299,42.08749522072755,67.83588553356886,1.3649263402599594,3.1102846156480495,0.6133990467891736,6.171781439940857,0.019012583101914855,0.7572355270385742,-0.34840463130532406,-37.732228991830645,0.9930319073738936,True,True,0
97,9,100.0,10.0,0.25,20.0,300.0,0.02,26.865462102897535,42.089217310870104,67.82609973453427,1.0177690547049565,1.7238000779644378,0.6138875165783049,6.175859985356907,0.019027701997016824,0.7569833993911743,-0.37253494341800847,-37.78281001337953,0.9925493011316399,True,True,0
98,9,100.0,10.0,0.25,20.0,300.0,0.02,26.870240741833314,42.088338037489116,67.82406941208372,1.252737760309224,2.9991235326312324,0.6157337001644759,6.2017495665697515,0.019085004822660068,0.7580207586288452,-0.37621357531961375,-37.954701752102466,0.9924757284936078,True,True,0
99,9,100.0,10.0,0.25,20.0,300.0,0.02,26.827950763629964,42.088359140005615,67.82136324229752,1.5903240746534808,3.2916144643867,0.615247592077746,6.197297861910825,0.019069916552074063,0.7591572403907776,-0.3571213895969669,-37.86721424466751,0.9928575722080607,True,True,0
