1.0,0.107482,0.148631,0.133941,0.0333031,0.300037,0.217596,0.0576387
0.107482,1.0,0.0309208,0.214871,0.154723,0.231851,0.048857,0.162295
0.148631,0.0309208,1.0,0.0568044,0.385249,0.204492,0.0740103,0.141241
0.133941,0.214871,0.0568044,1.0,0.13755,0.0938538,0.409413,0.405464
0.0333031,0.154723,0.385249,0.13755,1.0,0.173438,0.0661405,0.224452
0.300037,0.231851,0.204492,0.0938538,0.173438,1.0,0.0375805,0.0748299
0.217596,0.048857,0.0740103,0.409413,0.0661405,0.0375805,1.0,0.359368
0.0576387,0.162295,0.141241,0.405464,0.224452,0.0748299,0.359368,1.0
