x,y,z
363.371,-134.947,-98.7453
41.6111,-30.905,396.628
-209.339,-75.4757,-332.386
78.8107,243.392,307.488
-283.249,-47.9138,278.342
77.6559,-300.969,251.768
147.489,365.835,66.4211
-95.6126,257.418,290.851
