Timestep,CoverageScore
0,0.7206
1,0.7655
2,0.8207
3,0.8463
4,0.8262
5,0.8105
6,0.8485
7,0.8348
8,0.8839
9,0.9475
10,0.9262
11,0.9675
12,0.9526
13,0.9401
14,0.9424
15,0.9466
16,0.9485
17,0.9595
18,0.9571
19,0.9577
20,0.9679
21,0.9734
22,0.9693
23,0.9691
24,0.9787
25,0.9861
26,0.9857
27,0.9839
28,0.9830
29,0.9836
30,0.9777
31,0.9828
32,0.9818
33,0.9869
34,0.9875
35,0.9881
36,0.9900
37,0.9879
38,0.9871
39,0.9871
40,0.9851
41,0.9861
42,0.9920
