Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,176.329,-358.047,26.6496,-0.71125,-0.165637,0.154946,0.665342
0,1,-25.9679,156.945,367.007,-0.080188,0.975873,-0.202399,0.0166312
0,2,211.594,249.198,-230.496,-0.158695,-0.432083,0.833333,0.306067
0,3,-362.235,-47.7936,-162.794,-0.409447,0.358972,-0.552933,0.63068
0,0,127.375,-370.88,78.8881,-0.763139,-0.127394,0.104318,0.624906
0,1,-69.6976,95.4407,382.143,-0.306694,0.940009,-0.142034,0.046341
0,2,240.649,274.976,-162.716,-0.191579,-0.509807,0.785083,0.295025
0,3,-376.338,-90.9783,-100.462,-0.480834,0.378445,-0.489173,0.62152
1,0,86.6636,-363.251,143.311,-0.818455,-0.0962814,0.0661793,0.562567
1,1,-90.5401,36.8223,387.874,-0.553995,0.823367,-0.102145,0.0687271
1,2,261.181,288.163,-93.5215,-0.22276,-0.577474,0.7328,0.282677
1,3,-375.662,-131.079,-41.1884,-0.546021,0.387783,-0.429999,0.605463
2,0,56.7173,-339.808,203.257,0.865406,0.0717262,-0.0409615,-0.494217
2,1,-91.4095,-5.67877,389.374,0.723843,-0.680271,0.0789272,-0.0839827
2,2,264.698,297.015,-41.4332,-0.238324,-0.625628,0.694166,0.264433
2,3,-368.768,-154.857,-5.44516,-0.584871,0.388741,-0.39407,0.592887
3,0,56.6991,-304.869,252.667,0.89942,0.0829256,-0.0393998,-0.427334
3,1,-75.4291,-32.9165,391.442,0.832162,-0.544801,0.0566514,-0.0865328
3,2,256.912,306.467,-8.6157,-0.239073,-0.657324,0.671638,0.244279
3,3,-367.24,-158.491,3.90638,-0.593692,0.390401,-0.386606,0.587922
4,0,78.2313,-263.658,290.455,0.91937,0.133518,-0.0531827,-0.366201
4,1,-53.6546,-45.9677,393.711,0.904886,-0.416318,0.037059,-0.0805493
4,2,241.485,318.665,11.7302,0.228554,0.680019,-0.660361,-0.221947
4,3,-373.165,-143.965,-4.69966,-0.579646,0.397663,-0.402363,0.586497
5,0,106.431,-219.871,316.748,0.922594,0.211555,-0.0721001,-0.31443
5,1,-33.8896,-47.6408,395.704,0.95003,-0.303434,0.022295,-0.0698041
5,2,215.955,335.89,23.2647,0.204994,0.697896,-0.65842,-0.193398
5,3,-381.758,-117.07,-23.5647,-0.551589,0.407791,-0.432566,0.5851
6,0,130.398,-177.749,333.769,0.910153,0.298048,-0.089544,-0.273442
6,1,-22.1415,-42.1057,397.161,0.969122,-0.239276,0.0142794,-0.0578346
6,2,182.007,355.226,26.2229,0.171196,0.709557,-0.664469,-0.160318
6,3,-387.974,-84.8761,-47.6709,-0.516978,0.416107,-0.46904,0.582744
7,0,144.876,-141.254,345.048,0.889229,0.374941,-0.101827,-0.241498
7,1,-19.1796,-32.7422,398.196,0.964017,-0.261563,0.0124347,-0.0458293
