iteration,coverage,redundancy,affinity,time
0,0.966700,0.445336,1.510894,0.167908
1,0.973521,0.441725,1.498661,0.639931
2,0.973521,0.410030,1.468988,1.013009
3,0.965496,0.398796,1.457511,1.395660
4,0.953460,0.400000,1.463707,1.771826
5,0.957874,0.403410,1.464293,2.151384
6,0.960682,0.412036,1.471915,2.530011
7,0.963290,0.407222,1.463765,2.910255
8,0.962688,0.402407,1.460304,3.291811
9,0.961284,0.402608,1.463272,3.673122
10,0.960281,0.375928,1.431377,4.055183
11,0.959478,0.353862,1.405603,4.438260
12,0.952257,0.342628,1.392458,4.819741
13,0.943631,0.330993,1.378827,5.202402
14,0.943831,0.330792,1.376196,5.596207
15,0.944634,0.326780,1.370992,5.980672
16,0.945838,0.338816,1.386002,6.375720
17,0.947643,0.336409,1.382727,6.763288
18,0.943831,0.339017,1.385760,7.153996
19,0.959679,0.466600,1.663043,7.562157
20,0.952859,0.426479,1.579158,7.977649
21,0.947844,0.409228,1.540741,8.392203
22,0.946640,0.412237,1.536342,8.807224
23,0.942026,0.430090,1.560477,9.223647
24,0.951856,0.473821,1.605901,9.648685
25,0.948847,0.493882,1.639535,10.071521
26,0.944835,0.498696,1.655414,10.495360
27,0.946841,0.491274,1.656992,10.920533
28,0.946439,0.476630,1.639254,11.346609
29,0.947041,0.467001,1.630799,11.776534
30,0.949649,0.463390,1.621039,12.207239
31,0.951053,0.460782,1.609154,12.636885
32,0.951254,0.472016,1.614298,13.069999
33,0.948044,0.470010,1.611088,13.504243
34,0.951856,0.476830,1.612223,13.945513
35,0.956269,0.473420,1.599748,14.387458
36,0.952658,0.472016,1.599284,14.822668
37,0.957472,0.477031,1.603185,15.262403
38,0.962487,0.495286,1.625677,15.704256
39,0.966299,0.497693,1.627154,16.148301
40,0.964895,0.507523,1.643659,16.592527
41,0.967101,0.514343,1.653391,17.039824
42,0.965095,0.516951,1.654334,17.489368
43,0.967904,0.514945,1.652435,17.937236
44,0.966299,0.514744,1.656425,18.390797
45,0.966901,0.513741,1.653942,18.841068
46,0.965697,0.506921,1.645201,19.295812
47,0.975125,0.635908,1.932113,19.796817
48,0.974524,0.599398,1.848497,20.306802
49,0.977733,0.606620,1.837095,20.802033
50,0.978134,0.621264,1.847621,21.305094
51,0.980140,0.626279,1.855506,21.824771
52,0.980542,0.625276,1.858429,22.320151
53,0.982748,0.622267,1.855889,22.852136
54,0.982548,0.607823,1.836260,23.392134
55,0.982146,0.617051,1.852941,23.893114
56,0.984152,0.622869,1.863636,24.416079
57,0.984554,0.625075,1.875713,24.952402
58,0.984955,0.647342,1.902648,25.486811
59,0.984955,0.653159,1.909776,26.003219
60,0.987362,0.667001,1.932345,26.549458
61,0.987763,0.677633,1.950244,27.071142
62,0.987964,0.693882,1.978477,27.619724
63,0.990171,0.694684,1.979335,28.183604
