1.0,0.241773,0.216846,0.168041,0.0691138,0.260773
0.241773,1.0,0.0644307,0.107756,0.159499,0.0843336
0.216846,0.0644307,1.0,0.400155,0.163898,0.379689
0.168041,0.107756,0.400155,1.0,0.0545802,0.183873
0.0691138,0.159499,0.163898,0.0545802,1.0,0.364569
0.260773,0.0843336,0.379689,0.183873,0.364569,1.0
