Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,394.369,-62.612,23.5058,-0.553349,-0.472427,0.445435,0.521733
0,1,-230.854,-55.5453,321.903,0.746148,-0.587913,0.193371,-0.245417
0,2,-163.498,118.183,-345.4,0.118886,-0.232629,0.859531,-0.439268
0,0,395.137,-54.1976,30.4868,-0.552825,-0.482175,0.446724,0.51218
0,1,-222.923,-47.9929,328.636,0.742458,-0.599626,0.187656,-0.232356
0,2,-158.927,127.828,-344.096,0.114199,-0.238407,0.86979,-0.416636
1,0,395.598,-45.4919,37.8515,-0.552196,-0.492335,0.447755,0.502196
1,1,-214.379,-40.3353,335.283,0.737919,-0.612028,0.181574,-0.218923
1,2,-153.955,138.053,-342.402,0.109388,-0.245014,0.879643,-0.392721
2,0,395.687,-37.8858,44.6792,0.551737,0.501433,-0.448229,-0.493195
2,1,-206.544,-34.4201,340.815,0.734247,-0.622013,0.175813,-0.207536
2,2,-149.445,147.293,-340.545,0.105238,-0.251483,0.887545,-0.37141
3,0,395.463,-31.5025,51.1558,0.551691,0.509491,-0.448012,-0.485119
3,1,-199.472,-31.9524,345.239,0.734469,-0.626182,0.169741,-0.199095
3,2,-145.559,155.293,-338.669,0.101808,-0.257486,0.89359,-0.353317
4,0,394.995,-26.2509,57.3553,0.552089,0.516616,-0.44716,-0.477864
4,1,-193.067,-32.9872,348.765,0.739455,-0.623828,0.163183,-0.193429
4,2,-142.253,162.072,-336.893,0.0989889,-0.262841,0.898163,-0.338259
5,0,394.355,-22.0299,63.2383,0.552877,0.522853,-0.445799,-0.471398
5,1,-187.324,-36.0364,351.584,0.747315,-0.617253,0.156664,-0.189675
5,2,-139.415,167.899,-335.222,0.0966346,-0.267647,0.901687,-0.325557
6,0,393.609,-18.204,68.8507,0.553687,0.528672,-0.444304,-0.465328
6,1,-182.102,-39.7679,353.917,0.756128,-0.608824,0.150522,-0.186941
6,2,-136.748,173.216,-333.611,0.0944764,-0.272141,0.904645,-0.314056
7,0,392.806,-14.6441,74.088,0.554386,0.534103,-0.442839,-0.459656
7,1,-177.628,-43.4337,355.755,0.764552,-0.600128,0.145206,-0.18499
7,2,-134.281,178.326,-331.916,0.0925179,-0.276668,0.907126,-0.303344
7,3,-129.199,-378.524,-5.19964,-0.693017,0.115014,-0.116519,0.702085
8,0,390.861,-5.09566,84.8613,0.554066,0.546889,-0.440901,-0.446687
8,1,-167.912,-44.9287,360.26,0.773293,-0.593584,0.135712,-0.176799
8,2,-127.568,192.182,-326.792,0.0873727,-0.289614,0.912525,-0.275296
8,3,-136.941,-375.64,-11.8946,-0.685901,0.121125,-0.124782,0.70661
9,0,389.574,2.23995,90.7033,0.552201,0.555385,-0.440933,-0.438405
9,1,-161.579,-41.0578,363.602,0.771225,-0.599763,0.130943,-0.168378
9,2,-122.029,203.063,-322.296,0.0832962,-0.30032,0.915628,-0.253957
9,3,-144.638,-372.469,-18.6177,-0.678648,0.127142,-0.133204,0.711005
10,0,389.15,8.95782,92.0995,0.548165,0.560928,-0.443696,-0.4336
10,1,-156.615,-36.0546,366.295,0.765754,-0.609499,0.127828,-0.160599
10,2,-117.09,212.269,-318.17,0.0797577,-0.30972,0.917542,-0.236281
10,3,-152.575,-368.87,-25.612,-0.670983,0.133292,-0.142119,0.715414
11,0,389.673,14.4872,89.1335,0.542541,0.563086,-0.448899,-0.43252
11,1,-152.728,-31.0098,368.392,0.758817,-0.620231,0.125795,-0.153903
11,2,-112.736,220.222,-314.313,0.0767027,-0.318159,0.918611,-0.221461
11,3,-160.212,-365.101,-32.1416,-0.66366,0.139206,-0.15088,0.719314
12,0,390.449,16.8403,85.2427,0.53871,0.562446,-0.45299,-0.433874
12,1,-149.452,-26.2052,370.105,0.751294,-0.631022,0.124329,-0.148025
12,2,-108.791,227.239,-310.688,0.0739763,-0.325834,0.919137,-0.208678
12,3,-167.238,-361.35,-38.1731,-0.656787,0.144617,-0.159144,0.722765
13,0,390.608,18.5119,84.1598,0.536912,0.562961,-0.454692,-0.433653
13,1,-146.247,-21.6935,371.673,0.743682,-0.641505,0.122908,-0.142484
13,2,-105.09,233.54,-307.271,0.0714449,-0.332877,0.919324,-0.197313
13,3,-173.201,-357.905,-43.6514,-0.650534,0.149134,-0.166402,0.725861
14,0,390.331,20.1768,85.055,0.536199,0.564632,-0.454975,-0.432064
14,1,-143.082,-17.5188,373.123,0.736156,-0.651519,0.121477,-0.137258
14,2,-101.658,239.234,-304.028,0.0691186,-0.339394,0.919233,-0.187205
14,3,-178.588,-354.636,-48.3683,-0.645024,0.153244,-0.173044,0.728365
