iteration,coverage,redundancy,affinity,time
0,0.942249,0.216748,1.232331,0.143308
1,0.941888,0.216387,1.232228,0.469052
2,0.941166,0.224869,1.241035,0.795421
3,0.937015,0.224869,1.242296,1.120067
4,0.935932,0.226132,1.244504,1.443460
5,0.937195,0.227215,1.245138,1.765072
6,0.939903,0.237141,1.255760,2.091290
7,0.947843,0.244541,1.261615,2.417248
8,0.972207,0.369608,1.462595,2.757435
9,0.975997,0.384227,1.474297,3.109824
10,0.976178,0.386031,1.474579,3.561707
11,0.979787,0.376466,1.462148,4.019150
12,0.978524,0.374842,1.460716,4.467997
13,0.978885,0.367623,1.453724,4.917996
14,0.980328,0.372315,1.460052,5.385921
