Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-180.84,188.121,-303.162,0.129965,-0.322732,0.869658,-0.350212
0,1,-224.837,-308.942,118.334,-0.765437,0.249044,-0.183586,0.564251
0,2,357.421,-133.496,-120.12,-0.485931,-0.337224,0.459712,0.662432
0,3,48.256,254.317,304.949,0.0878841,0.934592,-0.343179,-0.0322707
0,0,-115.062,212.377,-318.836,0.0782646,-0.308755,0.918855,-0.232916
0,1,-198.721,-293.47,185.433,0.817842,-0.250848,0.151864,-0.495123
0,2,353.412,-81.417,-168.735,-0.420701,-0.334802,0.525034,0.65974
0,3,12.1968,198.72,346.932,0.0296113,0.965809,-0.257436,-0.00789287
1,0,-59.1889,237.347,-316.486,0.0393833,-0.320689,0.939309,-0.115355
1,1,-183.578,-261.409,240.758,0.85335,-0.269706,0.134454,-0.425411
1,2,344.59,-46.8381,-197.646,-0.378821,-0.330813,0.568524,0.651028
1,3,45.3326,199.015,344.003,0.107766,0.958327,-0.262911,-0.029565
2,0,-45.9987,240.481,-316.312,0.0305184,-0.321993,0.942028,-0.0892852
2,1,-206.981,-237.025,246.937,0.841958,-0.315876,0.153646,-0.409539
2,2,324.831,-65.6852,-223.987,-0.363059,-0.296992,0.559191,0.683586
2,3,89.9696,225.097,318.177,0.179052,0.930409,-0.314048,-0.0604368
3,0,-65.2127,221.907,-326.351,0.043215,-0.300324,0.943144,-0.135713
3,1,-239.78,-223.782,228.97,0.813217,-0.353399,0.184283,-0.42406
3,2,290.108,-102.414,-255.634,-0.346792,-0.245343,0.522842,0.739039
3,3,128.429,243.577,290.131,0.223132,0.901597,-0.359736,-0.0890292
4,0,-94.4353,208.747,-327.882,0.0632997,-0.293498,0.932422,-0.201099
4,1,-272.441,-199.271,214.633,0.781621,-0.396686,0.217849,-0.429244
4,2,255.964,-142.542,-272.331,-0.344405,-0.202414,0.464504,0.790348
4,3,157.288,246.292,273.131,0.25717,0.880499,-0.382257,-0.111647
5,0,-120.086,215.834,-314.635,0.0820395,-0.31619,0.914849,-0.23737
5,1,-288.807,-171.413,217.274,0.76335,-0.434613,0.236464,-0.415322
5,2,235.527,-183.504,-266.183,-0.367476,-0.179536,0.400583,0.819916
5,3,177.161,229.906,275.241,0.296203,0.869664,-0.373816,-0.12732
6,0,-135.34,232.653,-295.898,0.0939349,-0.348287,0.900493,-0.242868
6,1,-288.741,-152.098,231.29,0.760554,-0.458989,0.237278,-0.393175
6,2,223.737,-221.233,-246.977,-0.40359,-0.168504,0.346479,0.829864
6,3,191.706,204.397,285.431,0.340484,0.860732,-0.3519,-0.139203
7,0,-139.509,247.252,-281.787,0.0976541,-0.371794,0.892879,-0.234521
7,1,-283.265,-139.722,245.436,0.762789,-0.474286,0.232096,-0.373278
7,2,214.907,-251.383,-224.993,-0.43877,-0.161989,0.306122,0.829174
7,3,207.466,179.08,291.355,0.386983,0.845245,-0.33507,-0.153407
8,0,-135.734,253.429,-278.119,0.094999,-0.378586,0.892993,-0.22408
8,1,-281.362,-131.395,252.132,0.761605,-0.484894,0.230896,-0.36266
8,2,207.927,-272.663,-205.965,-0.466588,-0.157606,0.27852,0.82455
8,3,227.791,159.437,287.561,0.428149,0.822277,-0.332522,-0.17314
9,0,-127.201,251.048,-284.244,0.0883815,-0.369977,0.899518,-0.21488
9,1,-286.309,-121.357,251.594,0.752448,-0.498313,0.237815,-0.359098
9,2,203.826,-284.789,-193.261,-0.48403,-0.155366,0.263189,0.819944
9,3,251.009,147.866,274.099,0.455488,0.796966,-0.344423,-0.196848
10,0,-116.065,243.57,-295.301,0.0797746,-0.352859,0.90932,-0.205579
10,1,-296.149,-106.153,247.037,0.735426,-0.517634,0.251682,-0.357575
10,2,198.725,-290.584,-189.92,-0.489571,-0.151395,0.253698,0.820388
10,3,272.61,144.307,254.675,0.466628,0.774985,-0.365133,-0.219851
11,0,-103.828,233.115,-308.022,0.0705208,-0.331662,0.920187,-0.195658
11,1,-306.98,-85.3944,241.808,0.713185,-0.541874,0.269022,-0.354073
11,2,190.794,-293.358,-193.749,-0.486795,-0.144376,0.244961,0.825942
11,3,290.082,145.203,234.026,0.46786,0.75739,-0.387512,-0.239377
12,0,-92.1469,222.382,-319.461,0.0619204,-0.311191,0.930094,-0.185069
12,1,-312.267,-67.583,240.67,0.696505,-0.561888,0.280209,-0.347341
12,2,179.022,-297.238,-198.999,-0.482949,-0.134206,0.231679,0.833711
12,3,301.051,147.835,217.975,0.464745,0.745976,-0.40486,-0.252229
13,0,-82.4189,214.976,-327.097,0.0549506,-0.296832,0.93742,-0.173538
13,1,-310.013,-60.8355,245.339,0.693545,-0.570674,0.279373,-0.339524
13,2,164.531,-304.43,-200.63,-0.483971,-0.122415,0.212475,0.840025
13,3,304.853,151.417,210.089,0.460093,0.742243,-0.414119,-0.256699
14,0,-75.6418,211.793,-330.79,0.0502007,-0.289814,0.941742,-0.163126
14,1,-301.886,-63.3389,254.663,0.702269,-0.570216,0.26867,-0.33089
14,2,150.446,-313.852,-197.138,-0.491041,-0.111611,0.191488,0.842469
14,3,303.976,154.445,209.154,0.456362,0.743758,-0.416304,-0.255439
15,0,-72.0844,210.693,-332.283,0.0477367,-0.286996,0.943775,-0.15698
15,1,-291.954,-67.0588,265.078,0.713251,-0.567997,0.25583,-0.321253
15,2,138.112,-323.235,-190.904,-0.500858,-0.10252,0.172344,0.841979
15,3,300.814,157.247,211.623,0.452963,0.747899,-0.415064,-0.251383
16,0,-72.417,206.12,-335.068,0.0478992,-0.28084,0.944914,-0.161162
16,1,-283.373,-70.0182,273.49,0.722428,-0.565651,0.245157,-0.313105
16,2,125.025,-331.382,-185.889,-0.508944,-0.0928153,0.153535,0.841896
16,3,297.278,160.466,214.188,0.448921,0.752466,-0.413879,-0.24692
17,0,-75.2237,199.413,-338.49,0.0497404,-0.272787,0.945203,-0.17235
17,1,-278.516,-67.6999,279.008,0.724305,-0.569336,0.240331,-0.305747
17,2,114.696,-336.367,-183.58,-0.513114,-0.0850773,0.139706,0.84259
17,3,294.475,164.803,214.766,0.443376,0.756224,-0.415104,-0.243376
18,0,-79.2202,193.513,-340.994,0.0524327,-0.266475,0.944308,-0.185806
18,1,-277.56,-58.0873,282.11,0.716691,-0.58223,0.24205,-0.29795
18,2,111.065,-337.542,-183.657,-0.513473,-0.0823061,0.135189,0.843383
18,3,293.103,169.774,212.762,0.43706,0.758242,-0.41914,-0.241597
19,0,-83.1665,188.837,-342.672,0.0551297,-0.261956,0.94285,-0.198426
19,1,-278.844,-47.4087,282.84,0.70591,-0.596022,0.246883,-0.292401
19,2,112.908,-335.837,-185.649,-0.510837,-0.0835733,0.138141,0.84438
19,3,294.326,173.532,207.988,0.432434,0.756959,-0.425391,-0.243017
20,0,-87.3536,185.878,-343.247,0.0580366,-0.259948,0.940717,-0.210027
20,1,-279.613,-41.3076,283.038,0.699491,-0.603746,0.249836,-0.289456
20,2,116.984,-333.104,-188.033,-0.507419,-0.0865111,0.144092,0.84515
20,3,297.563,175.554,201.587,0.430045,0.753024,-0.432459,-0.246973
21,0,-91.8079,185.364,-342.362,0.0611759,-0.261353,0.93795,-0.219549
21,1,-278.433,-47.1473,283.288,0.705942,-0.596453,0.246508,-0.291759
21,2,121.796,-330.672,-189.267,-0.505271,-0.0900944,0.150656,0.844918
21,3,302.096,175.233,195.016,0.430453,0.747316,-0.438631,-0.252651
22,0,-96.7359,187.478,-339.844,0.0646963,-0.266475,0.93452,-0.226888
22,1,-274.6,-57.867,285.037,0.718633,-0.582978,0.238822,-0.294394
22,2,126.355,-329.067,-189.076,-0.504871,-0.0935984,0.15642,0.843728
22,3,306.726,173.259,189.474,0.432692,0.741363,-0.443049,-0.258583
23,0,-101.639,192.684,-335.473,0.0682526,-0.275681,0.930723,-0.230426
23,1,-270.146,-65.2705,287.682,0.72852,-0.573464,0.231759,-0.294423
23,2,131.76,-327.648,-187.847,-0.505586,-0.0978501,0.16288,0.841593
23,3,310.36,171.618,184.997,0.43439,0.736581,-0.446546,-0.263345
24,0,-105.6,199.631,-330.146,0.0711808,-0.286795,0.927212,-0.230129
24,1,-265.725,-68.8841,290.939,0.734983,-0.568747,0.225962,-0.292007
24,2,138.635,-325.153,-187.232,-0.505278,-0.103222,0.171484,0.839424
24,3,313.108,171.069,180.829,0.434701,0.732852,-0.450177,-0.267029
25,0,-108.53,208.724,-323.505,0.0734273,-0.300378,0.923789,-0.22582
25,1,-262.818,-70.2522,293.243,0.738353,-0.566911,0.222469,-0.289747
25,2,144.817,-322.727,-186.75,-0.504858,-0.108081,0.17928,0.837434
25,3,314.74,171.802,177.264,0.433506,0.730515,-0.453772,-0.269279
26,0,-110.058,217.028,-317.468,0.0746819,-0.31239,0.921059,-0.220194
26,1,-262.461,-68.4486,293.988,0.737021,-0.569461,0.222569,-0.288059
26,2,148.91,-321.056,-186.41,-0.504575,-0.111318,0.18445,0.836057
26,3,315.261,173.865,174.303,0.430812,0.729575,-0.457364,-0.270073
27,0,-110.711,220.733,-314.675,0.0752316,-0.3178,0.919749,-0.217729
27,1,-263.671,-65.7477,293.522,0.733705,-0.573218,0.224605,-0.28749
27,2,150.656,-319.997,-186.829,-0.503759,-0.112655,0.186915,0.835822
27,3,314.938,176.575,172.149,0.427451,0.729707,-0.460489,-0.269747
28,0,-110.504,219.985,-315.271,0.075065,-0.316665,0.920066,-0.2181
28,1,-263.727,-66.5305,293.295,0.73437,-0.572118,0.22445,-0.288104
28,2,151.004,-319.784,-186.912,-0.503595,-0.112922,0.187407,0.835775
28,3,314.148,178.576,171.527,0.425065,0.730568,-0.461912,-0.268753
29,0,-109.402,216.034,-318.372,0.074185,-0.310696,0.9217,-0.220075
29,1,-261.976,-71.1186,293.787,0.739743,-0.565698,0.22134,-0.289438
29,2,150.239,-320.728,-185.908,-0.504955,-0.112408,0.185957,0.835348
29,3,313.051,179.544,172.52,0.424031,0.732016,-0.461421,-0.267285
30,0,-107.961,210.533,-322.522,0.0730418,-0.302511,0.923796,-0.223052
30,1,-259.001,-76.0193,295.194,0.746233,-0.558685,0.216924,-0.289744
30,2,149.457,-322.173,-184.031,-0.507373,-0.111956,0.184106,0.834352
30,3,311.326,180.232,174.907,0.42343,0.734398,-0.45953,-0.26495
30,4,-339.936,-151.578,-146.519,-0.47217,0.306442,-0.449964,0.693311
31,0,-86.1073,221.741,-321.585,0.0576517,-0.307726,0.933486,-0.174886
31,1,-224,-56.8812,326.479,0.752197,-0.585062,0.186122,-0.239291
31,2,179.535,-315.032,-168.885,-0.519562,-0.137656,0.215969,0.815146
31,3,305.146,185.418,180.294,0.417548,0.742308,-0.456752,-0.256923
31,4,-308.661,-176.419,-183.315,-0.450145,0.261199,-0.428558,0.738568
32,0,-58.6258,248.375,-308.014,0.0392118,-0.336816,0.934443,-0.108787
32,1,-184.852,-18.3144,354.252,0.719642,-0.651866,0.160542,-0.177233
32,2,216.426,-301.088,-150.021,-0.532072,-0.171388,0.254225,0.789237
32,3,299.832,193.664,180.54,0.407398,0.748133,-0.459981,-0.250484
32,4,-337.446,-145.354,-158.122,-0.459324,0.302272,-0.45916,0.697728
33,0,-34.309,269.628,-293.468,0.0230776,-0.364187,0.929176,-0.0588795
33,1,-158.213,14.7522,367.084,-0.659483,0.723836,-0.14994,0.13661
33,2,241.877,-288.507,-135.126,-0.540747,-0.196685,0.279563,0.768604
33,3,295.614,202.451,177.837,0.396338,0.751806,-0.466165,-0.245753
33,4,-341.93,-145.56,-147.973,-0.468203,0.309547,-0.456439,0.690384
34,0,-17.2739,282.307,-282.851,0.0116911,-0.382492,0.923454,-0.0282259
34,1,-151.488,29.897,368.995,-0.622546,0.757417,-0.152086,0.125004
34,2,253.23,-282.167,-127.5,-0.545037,-0.208709,0.290382,0.758323
34,3,292.9,210.21,173.266,0.386502,0.753126,-0.47364,-0.243071
34,4,-320.674,-169.918,-168.214,-0.461187,0.277558,-0.434577,0.722088
35,0,-7.48089,286.83,-278.698,0.00507664,-0.389361,0.920993,-0.0120083
35,1,-161.066,29.2153,364.972,-0.626719,0.750625,-0.160624,0.13411
35,2,256.219,-280.914,-124.255,-0.547423,-0.212153,0.292529,0.754815
35,3,291.067,215.833,169.399,0.379347,0.753555,-0.479553,-0.241412
35,4,-299.018,-184.238,-191.427,-0.445802,0.248951,-0.419214,0.750695
36,0,-2.92905,283.781,-281.886,0.0019829,-0.384238,0.92322,-0.00476438
36,1,-178.906,21.9487,357.086,-0.64464,0.728559,-0.173456,0.153476
36,2,255.001,-282.507,-123.144,-0.549074,-0.211158,0.290262,0.75477
36,3,289.615,219.076,167.718,0.375187,0.754243,-0.48245,-0.239988
36,4,-282.222,-182.246,-217.111,-0.419898,0.228687,-0.420076,0.771313
37,0,-1.48674,276.328,-289.207,0.00100112,-0.372143,0.928172,-0.00249692
37,1,-197.054,9.27303,347.971,-0.667463,0.699612,-0.184518,0.176039
37,2,252.001,-285.923,-121.424,-0.552023,-0.208546,0.285315,0.755232
37,3,288.821,219.519,168.506,0.374581,0.755196,-0.481906,-0.239028
37,4,-266.525,-173.468,-242.638,-0.389872,0.211427,-0.427263,0.787873
38,0,-1.86716,269.039,-295.998,0.00125114,-0.360557,0.932731,-0.00323658
38,1,-211.318,-8.38636,339.521,0.693202,-0.666237,0.190527,-0.198239
38,2,248.919,-291.012,-115.548,-0.55936,-0.206594,0.27813,0.753047
38,3,287.889,217.701,172.413,0.376793,0.757326,-0.477531,-0.237587
38,4,-260.745,-166.88,-253.304,-0.375645,0.205575,-0.43383,0.792731
39,0,-3.5264,264.683,-299.884,0.00235642,-0.35375,0.935316,-0.00623037
39,1,-216.151,-26.3074,335.539,0.717811,-0.635744,0.188203,-0.212498
39,2,246.041,-297.397,-104.972,-0.571373,-0.205715,0.269133,0.747517
39,3,284.942,215.424,180.002,0.379324,0.76231,-0.469489,-0.233617
39,4,-270.035,-160.335,-247.738,-0.379143,0.215821,-0.44514,0.781999
40,0,-5.46046,262.47,-301.794,0.00364395,-0.350349,0.936562,-0.00974111
40,1,-212.404,-36.0979,337.019,0.733359,-0.61924,0.18102,-0.21438
40,2,243.477,-303.319,-93.3621,-0.584041,-0.205412,0.260553,0.74082
40,3,280.826,213.981,188.013,0.380487,0.768275,-0.461294,-0.228455
40,4,-281.052,-154.932,-238.759,-0.386557,0.228308,-0.454415,0.769387
41,0,-6.31888,261.762,-302.392,0.00421509,-0.349275,0.936943,-0.0113071
41,1,-206.267,-36.2082,340.798,0.736919,-0.618828,0.17494,-0.208324
