Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-160.643,13.2482,-366.085,-0.13948,0.151456,-0.719831,0.66291
0,0,-266.389,-80.18,-287.417,-0.301073,0.223796,-0.552999,0.743951
1,0,-330.94,-147.792,-169.223,-0.450611,0.292269,-0.459016,0.707696
2,0,-348.589,-186.647,-60.4073,-0.558956,0.334752,-0.389776,0.650833
3,0,-341.447,-208.36,0.335756,-0.616883,0.34623,-0.34594,0.616365
4,0,-332.172,-221.166,27.3412,-0.644292,0.345058,-0.322226,0.60166
5,0,-324.456,-230.253,41.3754,-0.659932,0.340895,-0.307281,0.59486
6,0,-318.156,-236.96,51.2531,-0.671192,0.336998,-0.29626,0.590054
7,0,-313.394,-241.136,60.31,-0.680539,0.335044,-0.287818,0.584614
8,0,-311.072,-241.37,70.5331,-0.688742,0.337345,-0.282283,0.576325
9,0,-310.68,-238.368,81.601,-0.695864,0.343183,-0.279041,0.565804
10,0,-310.773,-233.691,93.855,-0.702969,0.350932,-0.276304,0.553478
11,0,-309.385,-229.246,108.291,-0.711908,0.358539,-0.271616,0.539315
12,0,-306.397,-224.609,125.188,-0.722708,0.366303,-0.264973,0.522785
13,0,-302.69,-217.716,144.839,-0.734412,0.376413,-0.257596,0.502589
14,0,-299.71,-205.637,166.995,0.744889,-0.392281,0.251472,-0.477512
15,0,-295.754,-186.707,194.088,0.754662,-0.416047,0.244939,-0.444291
16,0,-285.48,-162.161,228.484,0.766036,-0.445863,0.23292,-0.40018
17,0,-265.755,-132.329,268.073,0.776956,-0.481073,0.213779,-0.345264
18,0,-234.225,-93.0043,310.626,0.779775,-0.529371,0.187735,-0.276537
19,0,-189.794,-44.3468,349.301,0.758201,-0.601464,0.156451,-0.197221
20,0,-135.541,6.05752,376.287,-0.680821,0.711928,-0.124428,0.118992
21,0,-77.3242,49.6583,389.301,-0.476173,0.871714,-0.101492,0.0554398
22,0,-21.0394,68.4199,393.543,-0.14801,0.984897,-0.0888428,0.0133513
23,0,24.0133,45.2949,396.701,0.240835,0.968439,-0.0623178,-0.0154974
24,0,48.6536,8.36293,396.942,0.643204,0.763195,-0.0472766,-0.0398437
25,0,54.125,-23.702,395.612,0.8347,0.545701,-0.0405273,-0.0619902
26,0,42.0612,-45.6364,395.156,0.928659,0.362681,-0.0283078,-0.0724831
