Timestep,CoverageScore
0,0.7257
1,0.7546
2,0.7964
3,0.8355
4,0.8425
5,0.8394
6,0.8297
7,0.8433
8,0.9568
9,0.9355
10,0.9648
11,0.9684
12,0.9371
13,0.9924
