iteration,coverage,redundancy,affinity,time
0,0.924497,0.366521,1.450752,0.180201
1,0.934453,0.383945,1.470810,0.700973
2,0.947106,0.403443,1.487078,1.143146
3,0.952085,0.438083,1.525708,1.587957
4,0.953122,0.452396,1.543417,2.030289
5,0.953951,0.460900,1.553816,2.480035
6,0.955403,0.466708,1.560790,2.937754
7,0.956233,0.462560,1.552495,3.384916
8,0.967849,0.667704,1.943206,3.851451
9,0.966190,0.683676,1.947402,4.333098
10,0.967849,0.705455,1.964209,4.813818
11,0.969508,0.719560,1.970475,5.294752
12,0.971790,0.730139,1.983991,5.775179
13,0.973035,0.742999,1.993605,6.265197
14,0.972827,0.749844,1.998294,6.750099
15,0.973449,0.753993,2.007671,7.236326
16,0.973242,0.760008,2.013001,7.724956
17,0.973035,0.767061,2.018973,8.215641
18,0.974072,0.757727,2.005537,8.707062
19,0.974072,0.752956,2.003407,9.199742
20,0.973864,0.752541,2.001065,9.695568
21,0.973242,0.757312,2.012148,10.191785
22,0.972620,0.761253,2.018128,10.691157
23,0.972827,0.763327,2.019403,11.192394
24,0.972827,0.762912,2.021109,11.694564
25,0.973035,0.760008,2.018759,12.197335
26,0.972620,0.765194,2.026658,12.702026
27,0.972205,0.764157,2.028163,13.208659
28,0.973657,0.762912,2.022369,13.716784
29,0.971790,0.754615,2.014088,14.227324
30,0.971998,0.755030,2.011737,14.736569
31,0.972620,0.758764,2.017701,15.245151
32,0.973864,0.758971,2.017678,15.757629
33,0.973242,0.758349,2.018116,16.272648
34,0.972205,0.760631,2.025176,16.787273
35,0.971168,0.760216,2.025416,17.301850
36,0.978635,0.824310,2.423908,17.834495
37,0.981124,0.819747,2.398732,18.496698
38,0.980709,0.822029,2.405034,19.159329
39,0.979050,0.825347,2.416525,19.822163
40,0.982784,0.824310,2.416843,20.483448
41,0.981539,0.825347,2.422020,21.144715
42,0.981954,0.826592,2.430503,21.815270
43,0.980295,0.834474,2.439695,22.489278
44,0.981747,0.834474,2.443482,23.153187
45,0.981124,0.831778,2.441860,23.833608
46,0.980709,0.833852,2.449027,24.514550
47,0.982161,0.831985,2.442239,25.191358
48,0.981124,0.834059,2.450951,25.869073
49,0.981747,0.837378,2.453623,26.550730
50,0.980295,0.840697,2.462759,27.240470
51,0.981332,0.835096,2.454661,27.926124
52,0.981332,0.834682,2.452758,28.610093
53,0.980295,0.838208,2.457469,29.293616
54,0.980295,0.836341,2.459162,29.974565
55,0.981124,0.834474,2.451163,30.678504
56,0.980709,0.833644,2.457699,31.369387
57,0.980087,0.836756,2.459259,32.054734
58,0.979465,0.835926,2.455739,32.750915
59,0.979672,0.834267,2.453737,33.449540
60,0.979257,0.834059,2.451599,34.152279
61,0.979672,0.835304,2.455219,34.856303
62,0.980709,0.838208,2.465525,35.551291
63,0.980709,0.840490,2.468274,36.263169
64,0.983821,0.897117,2.932743,36.999964
65,0.987347,0.901058,2.937605,37.783208
66,0.986517,0.900643,2.934188,38.597833
67,0.986932,0.898361,2.924128,39.397360
68,0.985065,0.891101,2.909033,40.185783
69,0.985065,0.890064,2.907981,40.987977
70,0.985688,0.891516,2.902146,43.863572
71,0.985273,0.890064,2.892842,45.343540
72,0.986102,0.887368,2.887884,46.912217
73,0.984650,0.885294,2.883927,47.730459
74,0.984236,0.890687,2.887882,48.532154
75,0.985480,0.891101,2.887392,49.336371
76,0.985688,0.890064,2.883628,50.136611
77,0.985895,0.890894,2.880497,50.947925
78,0.985895,0.889649,2.875657,51.753788
79,0.985688,0.890064,2.875842,52.564872
80,0.983406,0.888197,2.873444,53.377895
81,0.983821,0.884256,2.868227,54.192698
82,0.984236,0.883634,2.860063,55.008337
83,0.983199,0.883634,2.855907,55.827078
84,0.982576,0.882804,2.860038,56.646011
85,0.983406,0.883219,2.863320,57.466836
86,0.984028,0.883427,2.858980,58.288945
87,0.983613,0.883634,2.858288,59.110356
88,0.983199,0.883219,2.856751,59.935511
89,0.982991,0.884049,2.857776,60.766771
90,0.983199,0.884049,2.854852,61.604643
91,0.982369,0.882597,2.854307,62.438413
92,0.984650,0.927194,3.246050,63.320823
93,0.984858,0.927816,3.239890,64.242830
94,0.984443,0.924704,3.229878,65.179671
95,0.986102,0.926986,3.223180,66.149368
96,0.986517,0.927194,3.220143,67.084859
97,0.986725,0.928023,3.221989,68.048195
98,0.985895,0.926156,3.216916,68.973991
99,0.985065,0.924290,3.216256,69.895764
100,0.986310,0.924912,3.213249,70.818382
101,0.985480,0.926779,3.215955,71.737467
102,0.984650,0.923252,3.210870,72.665132
103,0.984443,0.921386,3.205436,73.598350
104,0.983821,0.918896,3.189121,74.559590
105,0.983821,0.916822,3.189332,75.499866
106,0.984236,0.915785,3.188830,76.452444
107,0.982784,0.914126,3.192486,77.398779
108,0.984028,0.914541,3.185287,78.323729
109,0.984858,0.914955,3.180286,79.271472
110,0.983821,0.915993,3.185747,80.201627
111,0.984858,0.917652,3.180286,81.144740
112,0.984858,0.917859,3.187869,82.080011
113,0.984858,0.918689,3.196925,83.029738
114,0.984650,0.918689,3.191068,83.962446
115,0.984443,0.918067,3.190265,84.890267
116,0.984858,0.917859,3.193976,85.825513
117,0.984236,0.920348,3.207165,86.776141
118,0.984443,0.923460,3.221450,87.743507
119,0.984236,0.924497,3.227819,88.719674
120,0.985273,0.924082,3.230526,89.685713
121,0.984858,0.925119,3.239048,90.645835
122,0.985480,0.925949,3.238476,91.606341
123,0.985273,0.924082,3.234947,92.563761
124,0.985065,0.926364,3.237313,93.534302
125,0.984236,0.927194,3.235406,94.500483
126,0.985688,0.926986,3.238426,95.487596
127,0.990044,0.946484,3.555625,96.491693
