Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-211.066,-30.5135,-338.408,-0.209768,0.181623,-0.628866,0.726318
0,1,198.969,-340.618,66.2607,-0.736913,-0.199462,0.168752,0.623456
0,2,260.786,301.437,-33.5626,-0.236267,-0.634212,0.689859,0.256998
0,3,-248.636,69.4465,305.544,-0.56775,0.748058,-0.273708,0.207735
0,0,-241.339,-59.4473,-313.403,-0.258975,0.202925,-0.582439,0.743316
0,1,210.825,-325.431,98.2218,-0.756789,-0.223715,0.174112,0.588989
0,2,227.593,323.241,-60.967,-0.196566,-0.620607,0.723653,0.229204
0,3,-280.553,41.6256,282.059,-0.603095,0.699178,-0.290743,0.250788
1,0,-258.032,-80.966,-294.727,-0.292394,0.214702,-0.55155,0.751133
1,1,209.201,-320.249,116.942,-0.77044,-0.229344,0.169709,0.570107
1,2,198.224,337.33,-83.1602,-0.165212,-0.607252,0.749885,0.204017
1,3,-301.774,43.1604,258.978,-0.5946,0.685692,-0.317203,0.275063
2,0,-260.277,-98.7408,-287.239,-0.308988,0.213256,-0.526471,0.762809
2,1,210.208,-320.317,114.933,-0.768701,-0.229707,0.170911,0.571946
2,2,186.578,339.448,-99.8174,-0.152313,-0.59332,0.7656,0.19654
2,3,-314.525,42.626,243.428,-0.59003,0.675388,-0.333166,0.291059
3,0,-256.973,-114.542,-284.332,-0.318942,0.207028,-0.503565,0.775782
3,1,210.421,-320.692,113.487,-0.767629,-0.229356,0.171324,0.573402
3,2,178.394,341.264,-108.232,-0.144044,-0.586483,0.774046,0.19011
3,3,-322.527,39.4357,233.284,-0.589716,0.666213,-0.341824,0.302575
4,0,-254.137,-127.99,-281.128,-0.328196,0.20218,-0.483965,0.785613
4,1,210.453,-321.112,112.233,-0.766752,-0.228873,0.171546,0.5747
4,2,168.874,344.5,-113.144,-0.135283,-0.583325,0.780187,0.180939
4,3,-326.886,41.92,226.689,-0.584688,0.664456,-0.349424,0.307476
5,0,-251.062,-139.72,-278.292,-0.336241,0.197679,-0.466669,0.793779
5,1,210.048,-320.295,115.285,-0.769001,-0.229663,0.170715,0.57162
5,2,160.147,347.593,-116.328,-0.12755,-0.581654,0.784728,0.172082
5,3,-330.118,39.9832,222.313,-0.584961,0.660085,-0.352714,0.312572
6,0,-248.33,-150.756,-274.964,-0.344531,0.193891,-0.450485,0.80048
6,1,209.91,-321.449,112.286,-0.766981,-0.228246,0.171052,0.574791
6,2,152.165,350.277,-118.96,-0.120602,-0.580306,0.788569,0.163885
6,3,-331.691,37.4554,220.404,-0.586722,0.656705,-0.353331,0.315678
7,0,-246.615,-160.795,-270.788,-0.353362,0.191442,-0.436193,0.805122
7,1,210.57,-321.212,111.729,-0.766362,-0.228803,0.171729,0.575194
7,2,144.388,352.658,-121.591,-0.113905,-0.578824,0.792264,0.155907
