1.0,0.185958,0.266534,0.166286,0.0345731,0.314833,0.746004,0.138577,0.118442
0.185958,1.0,0.0579592,0.308576,0.244822,0.0407311,0.270512,0.711555,0.0722288
0.266534,0.0579592,1.0,0.0908801,0.36973,0.657118,0.262731,0.0925022,0.455205
0.166286,0.308576,0.0908801,1.0,0.241716,0.139204,0.109356,0.291516,0.244601
0.0345731,0.244822,0.36973,0.241716,1.0,0.32845,0.0451011,0.324597,0.441917
0.314833,0.0407311,0.657118,0.139204,0.32845,1.0,0.271424,0.06906,0.541063
0.746004,0.270512,0.262731,0.109356,0.0451011,0.271424,1.0,0.202385,0.0705467
0.138577,0.711555,0.0925022,0.291516,0.324597,0.06906,0.202385,1.0,0.102079
0.118442,0.0722288,0.455205,0.244601,0.441917,0.541063,0.0705467,0.102079,1.0
