iteration,coverage,redundancy,affinity,time
0,0.352682,0.000000,1.000000,0.084656
1,0.501319,0.000000,1.000000,0.276755
2,0.538259,0.000000,1.000000,0.387170
3,0.433597,0.000000,1.000000,0.493890
4,0.402814,0.000000,1.000000,0.599993
5,0.403694,0.000000,1.000000,0.708394
6,0.405453,0.000000,1.000000,0.816359
7,0.400176,0.000000,1.000000,0.923619
8,0.399296,0.000000,1.000000,1.031188
9,0.401935,0.000000,1.000000,1.139755
10,0.402814,0.000000,1.000000,1.248203
11,0.409850,0.000000,1.000000,1.356990
12,0.423923,0.000000,1.000000,1.465746
13,0.427441,0.000000,1.000000,1.574737
14,0.414248,0.000000,1.000000,1.684853
15,0.423043,0.000000,1.000000,1.794456
16,0.423043,0.000000,1.000000,1.904628
17,0.442392,0.000000,1.000000,2.014796
18,0.453826,0.000000,1.000000,2.125264
19,0.458223,0.000000,1.000000,2.235617
20,0.421284,0.000000,1.000000,2.345917
21,0.362357,0.000000,1.000000,2.455851
22,0.389622,0.000000,1.000000,2.565695
23,0.357080,0.000000,1.000000,2.675899
24,0.317502,0.000000,1.000000,2.786184
25,0.326297,0.000000,1.000000,2.896596
26,0.344767,0.000000,1.000000,3.007626
27,0.341249,0.000000,1.000000,3.118863
28,0.335972,0.000000,1.000000,3.230561
29,0.295515,0.000000,1.000000,3.342224
30,0.259455,0.000000,1.000000,3.454283
31,0.504837,0.006157,1.012195,3.572658
32,0.504837,0.003518,1.006969,3.703408
33,0.508355,0.003518,1.006920,3.834660
34,0.519789,0.004398,1.008460,3.966534
35,0.523307,0.004398,1.008403,4.099675
36,0.575198,0.007916,1.013761,4.233853
37,0.588391,0.011434,1.019432,4.368482
38,0.536500,0.006157,1.011475,4.503043
39,0.531223,0.003518,1.006623,4.638192
40,0.527704,0.005277,1.010000,4.773743
41,0.540897,0.006157,1.011382,4.909644
42,0.541777,0.007916,1.014610,5.048848
43,0.545295,0.005277,1.009677,5.188513
44,0.536500,0.005277,1.009836,5.336682
45,0.508355,0.006157,1.012111,5.479886
46,0.508355,0.004398,1.008651,5.874057
47,0.504837,0.004398,1.008711,6.015562
48,0.503958,0.003518,1.006981,6.407855
49,0.504837,0.003518,1.006969,6.546845
50,0.501319,0.002639,1.005263,6.686640
51,0.502199,0.003518,1.007005,6.827521
52,0.502199,0.003518,1.007005,6.968289
53,0.504837,0.002639,1.005226,7.110255
54,0.503958,0.003518,1.006981,7.469606
55,0.503958,0.004398,1.008726,7.618812
56,0.503958,0.004398,1.008726,7.768415
57,0.506596,0.004398,1.008681,7.919534
58,0.510114,0.002639,1.005172,8.627859
59,0.511873,0.002639,1.005155,8.773066
60,0.518909,0.003518,1.006780,8.919528
61,0.512753,0.002639,1.005146,9.083235
62,0.503078,0.002639,1.005245,9.232525
63,0.514512,0.002639,1.005128,9.380764
64,0.511873,0.003518,1.006873,9.731137
65,0.519789,0.003518,1.006768,9.878638
66,0.517150,0.003518,1.006803,11.080730
67,0.515391,0.002639,1.005119,11.247831
68,0.518909,0.002639,1.005085,11.395512
69,0.520668,0.002639,1.005068,11.544448
70,0.530343,0.004398,1.008292,11.693827
71,0.540897,0.006157,1.011382,11.843875
72,0.537379,0.006157,1.011457,11.994333
73,0.526825,0.007916,1.015025,12.145868
74,0.533861,0.004398,1.008237,12.297121
75,0.537379,0.005277,1.009820,12.449995
76,0.532102,0.003518,1.006612,12.603138
77,0.537379,0.004398,1.008183,12.756068
78,0.534741,0.006157,1.011513,12.910365
79,0.530343,0.005277,1.009950,13.064709
80,0.533861,0.006157,1.011532,13.219445
81,0.539138,0.005277,1.009788,13.374643
82,0.540018,0.004398,1.008143,13.530130
83,0.726473,0.202287,1.282082,13.694237
84,0.732630,0.204046,1.280912,13.870588
85,0.821460,0.248021,1.307281,14.047337
86,0.824978,0.229551,1.281450,14.226894
87,0.822339,0.236588,1.289840,14.407295
88,0.841689,0.241865,1.293626,14.587100
89,0.859279,0.254178,1.306039,14.770952
90,0.871592,0.261214,1.302725,14.956397
91,0.880387,0.270009,1.309690,15.141902
92,0.890062,0.268250,1.309289,15.328675
93,0.892700,0.273527,1.312315,15.517011
94,0.891821,0.306948,1.352071,15.705397
95,0.883026,0.310466,1.359562,15.893077
96,0.885664,0.311346,1.357498,16.082512
97,0.889182,0.291117,1.333333,16.273657
98,0.891821,0.290237,1.334320,16.465340
99,0.904134,0.280563,1.317121,16.662026
100,0.906772,0.287599,1.327837,16.879290
101,0.896218,0.281442,1.324828,17.094136
102,0.901495,0.283201,1.321951,17.291952
103,0.897098,0.298153,1.341176,17.507281
104,0.900616,0.285840,1.330078,17.704870
105,0.905013,0.303430,1.346939,18.119468
106,0.904134,0.302551,1.343385,18.341879
107,0.900616,0.300792,1.343750,18.564868
108,0.897098,0.303430,1.350000,18.787033
109,0.902375,0.301671,1.344055,20.304289
110,0.909411,0.307828,1.349130,20.543461
111,0.915567,0.321900,1.367915,20.769854
112,0.917326,0.309587,1.354746,21.010111
113,0.910290,0.313984,1.357488,21.237942
114,0.904134,0.308707,1.356031,21.465116
115,0.903254,0.313105,1.358325,21.889348
116,0.908531,0.320141,1.366893,22.569420
117,0.914688,0.317502,1.360577,22.797139
118,0.907652,0.315743,1.358527,23.500094
119,0.899736,0.313105,1.363636,24.273297
120,0.901495,0.314864,1.360000,24.483896
121,0.899736,0.306948,1.352884,24.715034
122,0.908531,0.316623,1.360116,25.898773
123,0.911170,0.314864,1.356178,28.227408
124,0.913808,0.569921,1.734360,28.482548
125,0.932278,0.563764,1.725472,28.966896
126,0.969217,0.531223,1.715971,29.228088
127,0.912049,0.495163,1.717454,29.648785
128,0.956025,0.494283,1.680773,29.909729
129,0.970976,0.549692,1.715580,30.172799
130,0.976253,0.584872,1.753153,30.435927
131,0.973615,0.594547,1.773261,30.702692
132,0.979771,0.597186,1.773788,30.970073
133,0.985048,0.598945,1.775000,31.237231
134,0.991205,0.590150,1.759539,31.506669
135,0.988566,0.583993,1.753559,31.778022
136,0.985928,0.589270,1.746655,32.052271
137,0.987687,0.591909,1.747106,32.325444
138,0.985928,0.591909,1.753791,32.598150
139,0.985048,0.585752,1.746429,32.875161
140,0.985048,0.588391,1.756250,33.152958
141,0.982410,0.594547,1.759176,33.429238
