x,y,z,qx,qy,qz,qw
222.30243129522356,-314.9634356670259,106.67550437216424,-0.7585464727641804,-0.24073144606018085,0.1831648086810214,0.5771535951509265
198.98221771113452,-95.50058438682538,333.5951369797431,0.8104840962330501,0.5100092655805135,-0.15344395608436337,-0.24384632684644073
351.02768695846424,114.87382445799611,153.5694222265094,0.48823565700036786,0.6734892137343819,-0.449357397812661,-0.32575474094462126
-134.56670280380135,-330.0719971477485,181.50558998391776,-0.8366527386095767,0.16399445861672474,-0.10052460880262892,0.5128477508434459
34.27274985405359,-30.788044977689058,-397.3379857298988,-0.05268404541414804,-0.02349274774108988,0.4065835964265405,0.9117906894014841
-168.27343078936403,29.89922246666868,361.6491241331379,-0.626699933800757,0.747869372377656,-0.16781698636143294,0.14062735837007073
-295.57907709227095,-51.10484431255174,-264.6153889573908,-0.3146923491357142,0.2649518620404606,-0.5870397665848548,0.6972471216467929
-130.6345366400299,210.6412822311872,-313.95042292828026,0.0898664082095334,-0.3154140136632601,0.9085328659141545,-0.25885528817113873
80.27664709304135,139.96954369762156,-366.01118393920547,-0.05306233647924652,-0.19917431692704857,0.9455464602990904,0.25190448852663894
218.99851622667245,215.0378601786709,256.5119267798171,0.35048463333451213,0.8353444979594611,-0.39052802783234697,-0.16385344367026972
